subject,re_T6W30,lcc_T6W30,lsc_T6W30,atd_T6W30,density_T6W30,diameter_T6W30,asp_T6W30
CSO-15-8B-KEPOGO,0.6920415224913494,24.87889273356401,20.027681660899653,2.348531103092639,0.0965936248872846,10.61937716262976,4.46487978116865
CSO-15-9B-ALRIHE,0.7692307692307693,23.496503496503497,19.20979020979021,2.480333090723787,0.1042957797866504,9.335664335664337,4.001296510847486
CSO-15-9B-AMSAGO,0.7815699658703071,23.784982935153582,18.96928327645051,2.401310661380561,0.100951230941133,9.331058020477816,4.083672733515245
CSO-15-9B-JCAPA,1.0870786516853932,23.14887640449438,19.230337078651687,2.529054499914669,0.109359421974986,8.808988764044944,3.8366923312942616
CSO-15-9B-KSBEJA,1.8362573099415205,21.216374269005847,17.236842105263158,2.7748527617172227,0.1250214474114352,7.681286549707602,3.4577081998236827
CSO-15-9B-RMCHLU,1.274447949526814,22.77287066246057,18.83280757097792,2.571000902514797,0.1100384256430006,8.839116719242902,3.8501278294618633
CSO-15-9B-SJAGRO,0.3598130841121495,24.897196261682243,18.901869158878505,2.347689260037899,0.0961371013562035,10.841121495327103,4.5381461701921495
CSO-16-10A-JEGAHE,1.3873873873873874,22.888288288288287,18.625225225225226,2.5569537537325933,0.1095621003881424,8.857657657657658,3.881074746556149
CSO-16-10A-MSACO,0.8801261829652997,23.899053627760253,19.37223974763407,2.439656515984866,0.1029553987525242,9.485804416403786,4.108588309622967
CSO-16-10A-SARI,2.552380952380952,21.476190476190474,13.885714285714286,2.5616041226586943,0.1071064612311677,9.292063492063493,4.0059304569774605
CSO-16-10A-SMOUT,0.9076923076923076,23.861538461538466,18.684615384615384,2.449753006202531,0.1005180631681195,10.046153846153846,4.247078454704598
CSO-16-10A-YKMUJO,1.2049180327868851,21.807377049180328,19.225409836065573,2.684721864062858,0.1215743196471853,7.540983606557377,3.351635678307265
CSO-16-10B-JESUGU,0.5704697986577181,24.22818791946309,20.22818791946309,2.403971701978705,0.1006760356979207,9.046979865771812,3.9821292346620623
CSO-16-10B-LTVIFA,0.608,26.308,17.508,2.2142042243103117,0.0855243300760542,13.18,5.357149446475563
CSO-16-10B-VVILI,1.038265306122449,23.676020408163264,18.693877551020407,2.463612691178831,0.1016215677201993,9.701530612244898,4.17474787351994
CSO-16-10C-ACALGU,1.1897810218978102,23.22384428223844,18.54014598540146,2.489849719569408,0.1074301967219051,8.851581508515816,3.861703300134864
CSO-16-10C-MAVAVE,0.7768924302788844,24.193227091633467,18.60159362549801,2.42045684418477,0.1004251501459734,10.420318725099602,4.391909247917519
CSO-16-11A-JAVABO,1.034567901234568,23.498765432098764,19.00740740740741,2.4949695510195418,0.1052419671398564,9.320987654320987,3.961694853835252
CSO-16-11A-JDMUVA,0.7530864197530864,24.35185185185185,20.23765432098765,2.391527304080981,0.0984637454159588,9.339506172839506,4.097161054785854
CSO-16-11A-VZAOR,0.7068273092369478,24.08835341365462,16.61847389558233,2.3649846291560976,0.0960253514822362,10.184738955823294,4.246719258727291
CSO-16-11B-KRORE,1.56,23.676,18.98,2.475813103442028,0.1033285077563338,9.952,4.244941748581108
CSO-16-11B-LLOZA,0.512998266897747,24.606585788561524,19.421143847487,2.369805463742812,0.0974176291654076,10.20623916811092,4.332590195026482
CSO-16-11B-YAROMO,0.9278688524590164,24.131147540983605,16.550819672131148,2.4177671489831147,0.0958562657312704,11.836065573770492,4.917204031000894
CSO-16-9A-JALEMO,0.7098976109215017,23.77133105802048,19.177474402730372,2.4633763832999875,0.1044533869270729,9.474402730375427,4.088871734674095
CSO-16-9A-JPROSO,1.097872340425532,23.885106382978723,17.829787234042552,2.440470791482817,0.0997697394148049,10.429787234042552,4.391174161371931
CSO-16-9A-JSMAGU,1.2907801418439715,22.53900709219858,19.31560283687943,2.6008615014229752,0.1138296064047503,8.085106382978724,3.629671469057284
CSO-16-9B-SJPAJI,0.9777777777777776,23.2641975308642,19.14074074074074,2.527746297790359,0.1106604814592281,8.953086419753086,3.8657481708346473
CSO-17-10A-YVGOCA,1.096573208722741,22.99688473520249,19.80373831775701,2.538168966128218,0.1078162400790528,8.404984423676012,3.7260025541819046
CSO-17-10B-EHECO,1.117056856187291,23.08361204013378,19.51839464882943,2.461154224667767,0.1031540509141711,8.986622073578594,3.908735743067088
CSO-17-10B-YCQUVE,1.6407766990291262,22.30906148867314,17.262135922330096,2.5610438384328207,0.1087679900000624,9.13430420711974,3.9389826999262056
CSO-17-11A-DJAPA,1.0912778904665317,23.393509127789045,18.72819472616633,2.5045887108144766,0.1063344375970638,9.117647058823527,3.995422246493905
CSO-17-11A-JDAMO,1.7447552447552448,23.08041958041958,19.083916083916083,2.546425494495708,0.109361515917274,8.674825174825175,3.859536329807814
CSO-17-11A-NPAHE,0.717948717948718,24.03962703962704,19.874125874125877,2.4316848434803022,0.1020663780670978,9.263403263403264,4.009198970337375
CSO-17-11A-RLPAIG,1.0448430493273542,22.699551569506728,17.97982062780269,2.581875716721556,0.1096040200614807,9.547085201793722,4.11188368055145
CSO-17-11A-SPUVA,1.8381294964028776,21.690647482014388,18.51798561151079,2.710622153062221,0.1200384225676924,7.856115107913669,3.5146296057502555
CSO-17-11B-CDBEBU,0.822742474916388,23.692307692307693,18.923076923076923,2.4633351604889078,0.1036526838148567,9.605351170568564,4.012604031019114
CSO-17-11C-JDAAG,0.3771428571428571,24.81714285714286,19.622857142857143,2.3532905920154694,0.0976824234547673,10.24,4.33725796737359
CSO-17-11C-MAPAMA,0.9640718562874252,23.05988023952096,18.04191616766467,2.5368081968949987,0.1085946931216259,9.29940119760479,3.986030606145627
CSO-17-11C-MCAAG,1.2658227848101269,23.60126582278481,19.15611814345992,2.4763314549286704,0.1036917741864202,9.318565400843882,4.045803132765399
CSO-17-11C-SARJA,0.7637795275590551,23.55905511811024,19.728346456692915,2.4811422320863032,0.1053457889628811,9.015748031496065,3.9470496187863167
CSO-18-11A-ADBAHO,0.5436893203883495,24.466019417475728,20.16504854368932,2.3815332719019224,0.098703733352671,9.336569579288026,4.037371392476219
CSO-18-11B-YLLRE,1.2332613390928726,23.57667386609071,18.639308855291578,2.480586859632977,0.1044085366389732,9.622030237580994,4.127932783674394
CSO-18-9B-MAMOLO,2.0326223337515685,23.100376411543287,16.371392722710162,2.5399727031524377,0.1026247183611917,10.90840652446675,4.544424132311916
CSO-8-3A-AIPRBR,1.370481927710843,21.789156626506024,18.39457831325301,2.6830170275195835,0.1202719914401747,7.647590361445783,3.409772259877286
CSO-8-3A-DAPAVA,1.668384879725086,21.781786941580755,17.359106529209622,2.6954201017048924,0.1160053153786128,8.427835051546392,3.723983880818069
CSO-8-3A-KVPECO,1.3085106382978724,22.20212765957447,17.914893617021278,2.609440322872731,0.1162314626822893,7.968085106382978,3.5210197017759675
CSO-8-4A-ARAGR,1.2178217821782178,23.46039603960396,17.559405940594058,2.487692556622466,0.1035792277000067,9.797029702970296,4.166477656222234
CSO-8-4A-JRAAR,2.176271186440678,20.061016949152545,17.545762711864406,2.882060223356871,0.1376665837453588,6.366101694915254,2.9568101541879748
CSO-9-2A-EXMOCO,1.6006944444444444,21.538194444444443,16.29861111111111,2.6304232198460338,0.1182146686774104,7.954861111111111,3.496467900362505
CSO-9-4A-AGAPE,0.9247311827956988,22.79032258064516,19.376344086021504,2.577845058684967,0.113086554253946,8.096774193548388,3.671227159938578
CSO-9-4A-DKVIMO,1.5922865013774106,21.363636363636363,18.793388429752067,2.72092651718566,0.1232902116492279,7.046831955922865,3.2621695093834204
CSO-9-4A-DSMOMU,1.1612090680100755,23.24433249370277,18.6095717884131,2.4492330380697367,0.1017210562635921,9.41057934508816,4.075104076809789
CSO-9-4A-DVGATO,1.384313725490196,22.768627450980397,16.988235294117647,2.5506003619693054,0.1073627910908335,9.48235294117647,4.043370641487764
CSO-9-4A-EGCAMO,1.5841924398625429,21.47422680412371,18.41924398625429,2.727940983789157,0.1219520228322178,7.587628865979381,3.427304453838266
CSO-9-4A-FAGIGA,1.0,22.321428571428573,15.726190476190476,2.475229213455213,0.1022015653866861,9.48015873015873,4.039776682018252
CSO-9-4A-GSBRCO,2.097949886104784,20.7744874715262,18.255125284738043,2.848123823291643,0.1299214238647555,7.3917995444191344,3.3783338050153917
CSO-9-4A-KEMOCO,1.9696048632218843,21.29179331306991,18.97872340425532,2.7474103017208487,0.1245257367317592,7.319148936170213,3.3253299767177182
CSO-9-4A-LCOMO,1.0184615384615383,23.68307692307692,18.467692307692307,2.469831500354366,0.1024505526971372,9.910769230769231,4.217099666727541
CSO-9-4A-MLORO,1.7053571428571428,21.870535714285715,18.8125,2.668965048675426,0.1185525578231617,8.053571428571429,3.565804909834032
CSO-9-4A-MPAME,1.7422680412371134,21.427835051546392,17.757731958762886,2.7082880200206487,0.1201208493358475,7.907216494845361,3.4262950456859014
CSO-9-4A-NSARPA,1.1064516129032258,22.948387096774194,19.38064516129032,2.534012569885001,0.1082367629474933,8.432258064516128,3.766513483724414
CSO-9-4A-SLOCA,1.8681672025723477,21.44694533762058,17.893890675241156,2.722826937999298,0.1228825154736645,7.614147909967846,3.3958383907598835
CSO-9-4A-YVDITR,2.632107023411371,19.578595317725757,17.270903010033443,2.994958492496699,0.1465159529536118,6.414715719063545,3.0233047289705213
