subject,re_T6W30,pe_T6W30,l1_T6W30,l3_T6W30,lsc_T6W30,density_T6W30
CSO-14-8B-JLLORA,1.032846715328467,1.4416058394160585,0.4233576642335766,1.5474452554744529,18.813868613138688,0.1178958012739415
CSO-14-9A-AEDCAGO,0.8655660377358491,1.4952830188679245,0.2735849056603773,0.5566037735849056,18.45518867924528,0.0995527252248888
CSO-14-9A-HASACA,0.762114537444934,1.5198237885462555,0.1277533039647577,0.4757709251101321,18.154185022026432,0.1046978076163854
CSO-14-9A-JSMAAL,1.1353711790393013,1.668122270742358,0.5698689956331878,0.5764192139737991,17.96943231441048,0.1047116147667025
CSO-14-9A-MARJA,1.2878338278931751,1.5875370919881306,0.0,1.0623145400593472,18.973293768545997,0.1087401305276757
CSO-14-9A-SORZU,1.380503144654088,2.188679245283019,0.5471698113207547,0.7264150943396226,16.562893081761008,0.1078231568786135
CSO-14-9B-ERAGA,1.4555555555555555,2.341666666666667,0.4833333333333333,1.0805555555555555,17.32777777777778,0.1225622126020078
CSO-14-9B-MFEGA,1.873015873015873,2.563492063492064,0.7222222222222222,1.126984126984127,17.96031746031746,0.1166101716161194
CSO-15-10A-LJRAGU,1.346,1.462,0.058,0.73,19.198,0.1071582638448153
CSO-15-10A-MAARLO,1.3846153846153846,1.8047337278106508,0.3668639053254438,0.9585798816568049,18.547337278106507,0.1139847940948816
CSO-15-10A-SFEGA,1.9849056603773585,2.8867924528301887,0.3283018867924528,1.490566037735849,16.90566037735849,0.1268124309248881
CSO-15-10B-MEBUAR,0.6424242424242425,1.584848484848485,0.0878787878787878,0.7242424242424242,18.087878787878783,0.1079323844682696
CSO-15-10B-YVBUAN,1.1974789915966386,1.550420168067227,0.1218487394957983,0.8025210084033614,18.680672268907564,0.10855770033585
CSO-15-10C-ALBAHO,1.421487603305785,2.0964187327823693,0.71900826446281,0.7658402203856749,18.553719008264466,0.1034401150534485
CSO-15-10C-SSCAMO,1.7514124293785311,2.483050847457627,0.403954802259887,0.4632768361581921,18.1864406779661,0.1017217049464776
CSO-15-11C-JETALO,1.809946714031972,3.0817051509769096,0.61101243339254,0.8134991119005328,17.115452930728242,0.1104033654075004
CSO-15-7B-JCRAGA,0.9393939393939394,1.1515151515151516,0.9090909090909092,1.0984848484848484,18.74242424242424,0.1098799176342444
CSO-15-8A-VBMABR,1.8554455445544555,2.4178217821782177,0.0574257425742574,0.5742574257425742,19.50891089108911,0.1099523007816809
CSO-15-8B-KEPOGO,0.6920415224913494,0.7508650519031141,0.1003460207612456,0.5882352941176471,20.027681660899653,0.0965936248872846
CSO-15-9B-ALRIHE,0.7692307692307693,1.2342657342657342,0.583916083916084,0.4055944055944055,19.20979020979021,0.1042957797866504
CSO-15-9B-AMSAGO,0.7815699658703071,1.0375426621160408,0.0,0.89419795221843,18.96928327645051,0.100951230941133
CSO-15-9B-JCAPA,1.0870786516853932,1.247191011235955,0.3258426966292135,0.7106741573033708,19.230337078651687,0.109359421974986
CSO-15-9B-KSBEJA,1.8362573099415205,2.652046783625731,0.4239766081871345,0.4035087719298245,17.236842105263158,0.1250214474114352
CSO-15-9B-RMCHLU,1.274447949526814,2.195583596214511,0.0914826498422713,0.9274447949526814,18.83280757097792,0.1100384256430006
CSO-15-9B-SJAGRO,0.3598130841121495,0.9392523364485982,0.0,0.2850467289719626,18.901869158878505,0.0961371013562035
CSO-16-10A-JEGAHE,1.3873873873873874,1.9153153153153155,0.1567567567567567,0.5495495495495496,18.625225225225226,0.1095621003881424
CSO-16-10A-MSACO,0.8801261829652997,1.1230283911671923,0.0914826498422713,0.7034700315457413,19.37223974763407,0.1029553987525242
CSO-16-10A-SARI,2.552380952380952,3.073015873015873,0.2761904761904762,0.2476190476190476,13.885714285714286,0.1071064612311677
CSO-16-10A-SMOUT,0.9076923076923076,1.484615384615385,0.5461538461538461,0.6211538461538462,18.684615384615384,0.1005180631681195
CSO-16-10A-YKMUJO,1.2049180327868851,1.6352459016393444,0.4754098360655737,0.6598360655737705,19.225409836065573,0.1215743196471853
CSO-16-10B-JESUGU,0.5704697986577181,0.7583892617449665,0.1946308724832214,0.6778523489932886,20.22818791946309,0.1006760356979207
CSO-16-10B-LTVIFA,0.608,0.836,0.0,0.332,17.508,0.0855243300760542
CSO-16-10B-VVILI,1.038265306122449,1.778061224489796,0.2831632653061224,0.4387755102040816,18.693877551020407,0.1016215677201993
CSO-16-10C-ACALGU,1.1897810218978102,1.5377128953771289,0.0,0.7226277372262774,18.54014598540146,0.1074301967219051
CSO-16-10C-MAVAVE,0.7768924302788844,1.2111553784860558,0.2549800796812749,0.6633466135458167,18.60159362549801,0.1004251501459734
CSO-16-11A-JAVABO,1.034567901234568,1.382716049382716,0.4296296296296296,0.7209876543209877,19.00740740740741,0.1052419671398564
CSO-16-11A-JDMUVA,0.7530864197530864,1.1111111111111112,0.1790123456790123,0.558641975308642,20.23765432098765,0.0984637454159588
CSO-16-11A-VZAOR,0.7068273092369478,1.248995983935743,0.465863453815261,0.3734939759036144,16.61847389558233,0.0960253514822362
CSO-16-11B-KRORE,1.56,1.788,0.116,0.412,18.98,0.1033285077563338
CSO-16-11B-LLOZA,0.512998266897747,0.9688041594454072,0.2512998266897747,0.5927209705372617,19.421143847487,0.0974176291654076
