subject,z_diameter_T6W30,z_asp_T6W30
CSO-17-11A-NPAHE,-0.2243220791598072,-0.2320614297576599
CSO-17-11A-RLPAIG,0.7235605408389021,1.004611856349647
CSO-17-11A-SPUVA,0.4211480736318923,0.6444841636531833
CSO-17-11B-CDBEBU,0.2671374006421338,0.1621084465502167
CSO-17-11C-JDAAG,-0.205946294014938,-0.2525128510977282
CSO-17-11C-MAPAMA,0.3794058880751512,0.4178826913406274
CSO-17-11C-MCAAG,0.1807270222673755,0.3582546968362042
CSO-17-11C-SARJA,-0.0053917164265766,0.094957813029499
CSO-18-11A-ADBAHO,-0.3019941754202291,-0.3550312546717932
CSO-18-11B-YLLRE,0.3780018728031426,0.525080928181964
CSO-18-9B-MAMOLO,1.329001032266064,1.672239154560057
CSO-8-3A-AIPRBR,0.1576550357229976,0.1769387573464067
CSO-8-3A-DAPAVA,0.6379826209773829,0.9654532143925768
CSO-8-3A-KVPECO,0.0815786497368753,0.1335950089593732
CSO-8-4A-ARAGR,0.3279089269408053,0.490912134360298
CSO-8-4A-JRAAR,-0.1051490378468264,-0.1802449934156036
CSO-9-2A-EXMOCO,0.2607434289664347,0.3242477019789231
CSO-9-4A-AGAPE,-0.2680948942182017,-0.1359121786255865
CSO-9-4A-DKVIMO,-0.1075710360215976,-0.0270853143331128
CSO-9-4A-DSMOMU,0.2712335646406337,0.4004171518274077
CSO-9-4A-DVGATO,0.681429922789463,0.8126677097465819
CSO-9-4A-EGCAMO,0.2207414876578813,0.3936665075597853
CSO-9-4A-FAGIGA,0.6296288588534912,0.8720993303569763
CSO-9-4A-GSBRCO,0.377493850809958,0.6464041408393727
CSO-9-4A-KEMOCO,0.2283424717942108,0.3313153217430117
CSO-9-4A-LCOMO,0.4612282594539676,0.6078361789639566
CSO-9-4A-MLORO,0.3890048048805247,0.4658962691687957
CSO-9-4A-MPAME,0.6024146137283384,0.6667354644866702
CSO-9-4A-NSARPA,-0.0243589813505794,0.1652717856943892
CSO-9-4A-SLOCA,0.2779836098686714,0.3044226577509878
CSO-9-4A-YVDITR,0.1054157832823195,0.2987555653715353
