feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,abs_r_MOT,abs_r_partial_MOT,abs_r_COG,abs_r_partial_COG
asp,raw,2,T2W30,230,-0.0764644153753223,0.24808475540071617,-0.08436937908410806,0.20336499275912762,-0.012880794066066133,0.8459483125004176,-0.052248533887225404,0.43135521721092795,0.0764644153753223,0.08436937908410806,0.012880794066066133,0.052248533887225404
cc,raw,2,T2W30,230,-0.06119045902593572,0.3555857007824439,-0.060921695746943595,0.358765299213475,-0.03523840236076617,0.5949543872307184,-0.0342826058858151,0.6057826466176537,0.06119045902593572,0.060921695746943595,0.03523840236076617,0.0342826058858151
nodes,raw,2,T2W40,222,-0.08214348878277422,0.2228205235327144,-0.09517819122284571,0.15850872934321106,0.05373485531594758,0.4256326491723888,0.0010799424052330823,0.9872635431993851,0.08214348878277422,0.09517819122284571,0.05373485531594758,0.0010799424052330823
edges,raw,2,T2W40,222,-0.018094730112616673,0.7886182170854219,-0.023931052301875453,0.7234933681426196,0.19992561483784319,0.002769053514441558,0.1775874898644941,0.0081420288490326,0.018094730112616673,0.023931052301875453,0.19992561483784319,0.1775874898644941
re,raw,2,T2W40,222,0.04748444053926925,0.4814917020866842,0.05727617649549602,0.3968062834000815,-0.059213786806654886,0.37991350781992284,-0.016009154024990056,0.812921561418752,0.04748444053926925,0.05727617649549602,0.059213786806654886,0.016009154024990056
pe,raw,2,T2W40,222,0.12129987513085844,0.07126409597824865,0.12720361067229455,0.059029932054372306,0.007056911301742997,0.9167302443210059,0.03346526907163135,0.6207311564275291,0.12129987513085844,0.12720361067229455,0.007056911301742997,0.03346526907163135
l1,raw,2,T2W40,222,-0.005339212233841006,0.9369499509606612,0.0059829966049131855,0.9295269381015431,-0.04606269450402012,0.49472894508229537,0.010843660355472923,0.8726501534647052,0.005339212233841006,0.0059829966049131855,0.04606269450402012,0.010843660355472923
l2,raw,2,T2W40,222,0.12191135565211889,0.06983919733238753,0.13018375002813956,0.05328822902131879,-0.010195039565904373,0.8799370144373598,0.02471576053687279,0.7148140397519092,0.12191135565211889,0.13018375002813956,0.010195039565904373,0.02471576053687279
l3,raw,2,T2W40,222,-0.039848684609922594,0.5547784770561219,-0.04155233010243563,0.5388967001595867,-0.0266735608990498,0.6926555449992945,-0.03592656911355603,0.5952596533784925,0.039848684609922594,0.04155233010243563,0.0266735608990498,0.03592656911355603
lcc,raw,2,T2W40,222,-0.08575255753060824,0.20308288576095507,-0.09958877392054538,0.14000591021576592,0.0593725661716402,0.3786349126960948,0.004655627692335973,0.945133879731558,0.08575255753060824,0.09958877392054538,0.0593725661716402,0.004655627692335973
lsc,raw,2,T2W40,222,-0.1072947351350123,0.11088313907806932,-0.12397713351197345,0.06581160128052008,0.11993092744130233,0.0745399486200578,0.06253834864384873,0.3547925630591537,0.1072947351350123,0.12397713351197345,0.11993092744130233,0.06253834864384873
atd,raw,2,T2W40,222,0.08660100805294593,0.19863226255101302,0.09729342182881309,0.1494178503389071,-0.013188765198476912,0.8450740767008582,0.03267263059869017,0.6290331432937581,0.08660100805294593,0.09729342182881309,0.013188765198476912,0.03267263059869017
density,raw,2,T2W40,222,0.04755483227165649,0.4808413272229998,0.05499336288738793,0.41592295931955336,-0.02598610328117592,0.7001903711461633,0.008583647482210691,0.8990323713033047,0.04755483227165649,0.05499336288738793,0.02598610328117592,0.008583647482210691
diameter,raw,2,T2W40,222,-0.05715789790737427,0.39670594223726213,-0.06259079249086875,0.3543884040975787,-0.008019010783038268,0.9054274872605461,-0.03439150764618044,0.6110903617940409,0.05715789790737427,0.06259079249086875,0.008019010783038268,0.03439150764618044
asp,raw,2,T2W40,222,-0.0657325413442966,0.3296005952392418,-0.07194781363583601,0.28692282284968906,-0.0036381653452331212,0.9570135580289534,-0.03307830624578014,0.6247782458683604,0.0657325413442966,0.07194781363583601,0.0036381653452331212,0.03307830624578014
cc,raw,2,T2W40,222,-0.05354659672611233,0.4272582319534098,-0.052217226230092756,0.4398835419947642,-0.01737760192894621,0.7968096376348859,-0.010546251241883773,0.8761145706461191,0.05354659672611233,0.052217226230092756,0.01737760192894621,0.010546251241883773
