subject,nodes_T6W40,lcc_T6W40,y_true,y_pred
CDMS-13-6B-JDTAHE,-1.5121007793394576,1.3374646952230345,3,2.787161337564073
CDMS-13-7C-MVEAR,4.204260406254583,-4.200161689016598,4,2.965896138918482
CDMS-13-7C-RAIZAC,-4.456968150982529,4.495170729302035,3,3.000000000000001
CDMS-13-7C-SSOSLO,2.497694862194059,-2.4995172535804224,3,2.9599750302941326
CDMS-14-10A-IMORTO,-1.2715778517418164,1.3097804300613212,4,3.000000000000001
CDMS-14-10A-JCVANI,-5.327233803503484,5.365436381822989,4,3.000000000000001
CDMS-14-5A-LSDUCO,4.679640017291142,-4.6414374389716375,0,3.000000000000001
CDMS-14-6B-KDCAHE,-0.13880479735972173,-0.24380385651266812,0,2.5791887678081062
CDMS-15-10A-AMALOS,-1.0904703867815235,1.1286729651010283,3,3.000000000000001
CDMS-15-10A-JJMACH,-6.597736557142573,6.633569097954603,3,2.9976299624925256
CDMS-15-10A-MAALCA,-3.957267785428495,3.995470363748,3,3.000000000000001
CDMS-15-10A-MAALRI,-6.143058128146999,6.181260706466504,3,3.000000000000001
CDMS-15-10A-SGOMO,-5.694843188949873,5.7330457672693775,4,3.000000000000001
CDMS-15-10A-SHEGA,-3.2023258064858404,3.240528384805345,3,3.000000000000001
CDMS-15-11B-JEMOLO,-3.4619912346040764,3.5001938129235812,3,3.000000000000001
CDMS-15-11B-VSAHO,-2.0498800210768384,2.088082599396343,3,3.000000000000001
CDMS-16-10A-SGALO,-4.597568851051626,4.635771429371132,2,3.000000000000001
CDMS-16-11B-NGABE,-6.101028257460663,6.087442802458455,4,2.9482119666782873
CDMS-17-10A-ASSAMO,-8.200016914331718,8.238219492651222,4,3.000000000000001
CDMS-18-7C-VVECA,1.5371163275794164,-1.4989137492599116,4,3.000000000000001
CDMS-8-4A-DBEVA,8.70135450886885,-8.663151930549345,4,3.000000000000001
CDMS-8-4A-DJAVDA,10.78032469397737,-10.833253595189676,3,2.9088685204681903
CDMS-8-4A-DOSTR,5.362824504743746,-5.324621926424241,3,3.000000000000001
CDMS-8-4A-LGOPA,4.977473035548988,-5.082455260915963,2,2.85681519631352
CDMS-8-4C-JDBUTU,7.239394559809758,-7.201191981490254,1,3.000000000000001
CDMS-9-4A-ACDUTR,2.6682377379994247,-2.63003515967992,3,3.000000000000001
CDMS-9-4A-CARGA,0.8003026052508957,-0.7621000269313909,5,3.000000000000001
CDMS-9-4A-CRAAG,6.219105585133924,-6.207771253805108,2,2.973131753009313
CDMS-9-4A-EROHI,-0.24995066370686647,0.28815324202637127,3,3.000000000000001
CDMS-9-4A-ILOSE,1.8358851646923753,-1.7976825863728705,2,3.000000000000001
CDMS-9-4A-TGAFR,6.1428178047095585,-6.104615226390054,2,3.000000000000001
CDMS-9-4C-SCAMO,-8.961453964596961,8.875743623005132,0,2.8760870800886673
CDMS-9-5A-ABERO,1.5837640477831425,-1.695704316888995,1,2.8498571525746437
CDMS-9-5A-PAGACO,0.3409687365139942,-0.3027661581944894,3,3.000000000000001
CDMS-9-5A-VVAAR,4.585676701652153,-4.547474123332648,4,3.000000000000001
CDMS-9-5C-JDMADE,1.4291334999149423,-1.3909309215954375,5,3.000000000000001
CDMS-9-5C-LVIZAC,-1.5336347171185563,1.571837295438061,5,3.000000000000001
CDMS-9-5C-MLOGO,4.233911537699351,-4.1957089593798464,3,3.000000000000001
CDMS-9-5C-SCAAG,0.43681595593189604,-0.45380713244747906,3,2.944806245164913
CDMS-XX-10A-VGILO,-1.9095824669710812,1.891832613413114,2,2.944047568122529
CDMS-XX-5C-MJSARU,-2.206660083087477,2.244862661406982,3,3.000000000000001
CDMS-XX-5C-MPCAQU,3.0103636855742995,-2.9721611072547947,3,3.000000000000001
CDMS-XX-6A-MAGICA,-3.2158742721390703,3.250884270522037,1,2.9968074200634627
CDMS-XX-6B-SPUCA,-2.6655753402556495,2.7037779185751543,6,3.000000000000001
CSO-10-4A-ICAPA,3.8858769874500765,-3.8476744091305717,5,3.000000000000001
CSO-10-4A-KCOMO,5.308952674407176,-5.270750096087671,4,3.000000000000001
CSO-10-4A-LRAVI,9.294298581612003,-9.305435875039024,2,2.9506601282534755
CSO-10-4A-LSCAVA,-3.009900008948588,3.048102587268093,3,3.000000000000001
CSO-10-5A-ACAVA,-4.116213423945389,4.1544160022648935,3,3.000000000000001
CSO-10-5A-ARACA,1.869450687304198,-2.1104935572597987,1,2.7207545517248954
CSO-10-5A-DABRZA,6.685302436576993,-6.647099858257489,2,3.000000000000001
CSO-10-5A-GZAMA,-0.8509642578597367,0.8891668361792415,1,3.000000000000001
CSO-10-5A-IPECA,-1.425710942019928,1.463913520339433,2,3.000000000000001
CSO-10-5A-JANORO,-1.3879448929185036,1.328596417621538,3,2.9024489463835303
CSO-10-5A-JBUVE,-3.70271565669908,3.740918235018585,4,3.000000000000001
CSO-10-5A-JJSEMO,4.103438878796106,-4.065236300476601,3,3.000000000000001
CSO-10-5A-JLCARI,-1.0202788425227258,1.0584814208422306,2,3.000000000000001
CSO-10-5A-MAARAN,5.1666692629620625,-5.128466684642557,3,3.000000000000001
CSO-10-5A-MAOSMO,-6.1173914387208495,6.155594017040354,3,3.000000000000001
CSO-10-5A-RVMOIB,-3.0847420073382597,3.1229445856577644,1,3.000000000000001
CSO-10-5A-SVHEES,1.5435977869339816,-1.5053952086144768,3,3.000000000000001
CSO-11-5A-MDVOSPE,-0.6556854277035855,0.6865138404088102,3,2.992625834385721
CSO-11-5A-MTAGA,-6.640005721656415,6.67820829997592,3,3.000000000000001
CSO-11-6A-CAPAMU,-3.055490440520921,2.962215647422894,5,2.868522628582469
CSO-11-6A-DSCACH,-5.0322527197836795,5.070455298103185,4,3.000000000000001
CSO-11-6A-EROMO,0.17706856059568898,-0.13886598227618419,3,3.000000000000001
CSO-11-6A-FSOVRE,4.745735965316902,-4.775945814208939,2,2.9315875727884597
CSO-11-6B-ANREVA,0.6190405688524439,-0.580837990532939,4,3.000000000000001
CSO-11-6B-DISEMO,-4.484627183529378,3.97089221349809,2,2.448062451649208
CSO-11-6B-LHFDLACH,-1.8728421378875666,1.9110447162070714,2,3.000000000000001
CSO-11-6B-RJGIHE,0.9887535042827029,-0.9505509259631981,6,3.000000000000001
CSO-11-6B-SFLVA,5.837218234573163,-5.799015656253658,2,3.000000000000001
CSO-11-6B-VCOMA,-2.2991679832620773,2.337370561581582,5,3.000000000000001
CSO-12-6A-DGISE,1.2787664908843284,-1.2405639125648236,2,3.000000000000001
CSO-12-6A-FJOVRE,2.2880367936074912,-2.2580575272457217,2,2.9917766880422656
CSO-12-6B-GQULO,2.376337599678114,-2.3381350213586094,5,3.000000000000001
CSO-12-6B-LJHEFE,-4.30732466463712,4.345527242956624,4,3.000000000000001
CSO-12-6B-VPAMA,7.042376230104585,-7.742811968463613,1,2.2613616833214687
CSO-12-7A-DALRE,7.042376230104584,-7.009392292065966,2,2.9947813597191137
CSO-12-7A-ESALA,3.0752249675254757,-3.037022389205971,2,3.000000000000001
CSO-12-7A-IMERO,-0.46000837498379576,0.49821095330330056,4,3.000000000000001
CSO-12-7A-JHEZA,-4.476719306374639,4.362574210529484,3,2.847652325835342
CSO-12-7A-LSARAR,3.2673395644749466,-3.2291369861554418,2,3.000000000000001
CSO-12-7A-SCAHO,1.2284043099086066,-1.2113473909090433,4,2.9788543406800594
CSO-12-7B-DVAGRO,-4.615263289647906,4.653465867967411,3,3.000000000000001
CSO-12-7B-SMUGU,-0.5974191332019494,0.6356217115214542,2,3.000000000000001
CSO-12-7B-SSARA,-5.449616034404123,5.487818612723627,2,3.000000000000001
CSO-12-7B-VHOMA,-7.227315121692822,7.232709667849281,5,2.9671919678369543
CSO-12-8A-YTOME,-2.4844029966448855,2.5226055749643903,4,3.000000000000001
CSO-13-6A-ANASA,-5.910117844081876,5.94832042240138,5,3.000000000000001
CSO-13-6B-JETAVE,3.526660672458485,-3.4884580941389802,4,3.000000000000001
CSO-13-6B-LFMIES,-1.99137474920654,1.585518481807458,6,2.555941154281414
CSO-13-6B-LJMAHU,0.9809104610860047,-1.5387791657156824,2,2.4039287170508183
CSO-13-7A-CAPAMU,-1.568557136409332,1.597560755589639,1,2.990801040860803
CSO-13-7A-CDDITR,-4.815534185897102,4.853736764216607,5,3.000000000000001
CSO-13-7A-JJATFL,1.6746319411984785,-1.6364293628789737,2,3.000000000000001
CSO-13-7A-KRAMA,3.8600883642196955,-3.8218857859001907,1,3.000000000000001
CSO-13-7A-RXCHLU,-0.9042661717981364,0.9424687501176412,4,3.000000000000001
CSO-13-7A-YAMEZA,-3.827146910655055,3.8653494889745597,3,3.000000000000001
CSO-13-7A-YBOSO,4.292991029275715,-5.098423563720371,5,2.1563648872358394
CSO-13-8A-KIGAGU,0.0489921338579169,-0.010789555538412099,3,3.000000000000001
CSO-13-8A-MBUAN,-4.44328709271522,4.453561441744258,2,2.972071770709534
CSO-13-8A-MGAAN,-5.19846641272974,5.236668991049245,3,3.000000000000001
CSO-13-8A-MGAHE,-1.8041328156876018,1.8423353940071066,4,3.000000000000001
CSO-13-8A-MJAGA,6.6289780588348055,-6.590775480515301,4,3.000000000000001
CSO-13-8A-VHODU,-0.12139361001379201,0.1595961883332968,2,3.000000000000001
CSO-13-8B-FCJISA,-5.197184353070183,5.235386931389688,1,3.000000000000001
CSO-13-8B-JEMABE,6.20286813505556,-6.370582636653738,2,2.7940829200823183
CSO-13-9B-DMLLLU,4.156721040429807,-4.118518462110302,2,3.000000000000001
CSO-14-7A-MVEBE,1.8367825499258514,-1.7985799716063466,2,3.000000000000001
CSO-14-7B-EALHU,1.3147490854650015,-1.2765465071454967,0,3.000000000000001
CSO-14-7B-EVEGO,-5.097448016356251,5.135650594675757,3,3.000000000000001
CSO-14-8A-AQUMA,3.2345683561928436,-3.1963657778733388,4,3.000000000000001
CSO-14-8A-MCIDOS,2.266761803037887,-4.228559224718382,1,1.0000000000000009
CSO-14-8A-SZARA,-0.8230123401700624,0.8612149184895672,2,3.000000000000001
CSO-14-8B-JLLORA,1.544683656426546,-1.5064810781070412,6,3.000000000000001
CSO-14-9A-AEDCAGO,-4.616485413896479,4.195712441085647,3,2.5410244488696643
CSO-14-9A-HASACA,-3.7457746143718356,3.74933430401825,5,2.9653571113269104
CSO-14-9A-JSMAAL,-2.3707983629372134,2.343872310551316,4,2.9348713692945987
CSO-14-9A-MARJA,-2.5784396425517238,2.6166422208712286,3,3.000000000000001
CSO-14-9A-SORZU,0.3208976079007966,-0.5278573206582007,3,2.754837708923092
CSO-14-9B-ERAGA,4.931974889707595,-4.915598260015898,3,2.9781740513721937
CSO-14-9B-MFEGA,2.653974175727429,-2.615771597407924,2,3.000000000000001
CSO-15-10A-LJRAGU,-0.9267944576406597,0.6714856546977024,1,2.7064886187375388
CSO-15-10A-MAARLO,0.8969861099715699,-1.0947568313092828,3,2.764026700342783
CSO-15-10A-SFEGA,4.680433193887699,-4.651041306951482,4,2.991189308616712
CSO-15-10B-MEBUAR,-1.668571932510087,1.7067745108295918,3,3.000000000000001
CSO-15-10B-YVBUAN,-1.4987983629372161,1.537000941256721,5,3.000000000000001
CSO-15-10C-ALBAHO,-1.2059271296877718,1.2441297080072766,2,3.000000000000001
CSO-15-10C-SSCAMO,-2.610814411769547,2.6490169900890517,4,3.000000000000001
CSO-15-11C-JETALO,1.5748092578914825,-1.5366066795719777,2,3.000000000000001
CSO-15-7B-JCRAGA,-1.2224037110238823,1.2606062893433871,3,3.000000000000001
CSO-15-8A-VBMABR,1.6575828768465097,-1.619380298527005,5,3.000000000000001
CSO-15-8B-KEPOGO,-6.0701275427143155,6.108330121033821,2,3.000000000000001
CSO-15-9B-ALRIHE,-3.912094950538624,3.950297528858129,3,3.000000000000001
CSO-15-9B-AMSAGO,-4.983127412608889,4.380231010144442,3,2.3589010192160496
CSO-15-9B-JCAPA,-1.7723106403350033,1.810513218654508,1,3.000000000000001
CSO-15-9B-KSBEJA,5.624975272183707,-5.5867726938642015,4,3.000000000000001
CSO-15-9B-RMCHLU,1.0732922253436987,-1.035089647024194,1,3.000000000000001
CSO-15-9B-SJAGRO,-8.216747998078143,8.254950576397647,1,3.000000000000001
CSO-16-10A-JEGAHE,0.3127618922718163,-0.2745593139523115,1,3.000000000000001
CSO-16-10A-MSACO,-4.941732765473455,4.9799353437929605,2,3.000000000000001
CSO-16-10A-SARI,2.0676916635588087,-2.5444368430756144,2,2.4850522421636905
CSO-16-10A-SMOUT,-4.187269525155129,4.225472103474633,3,3.000000000000001
CSO-16-10A-YKMUJO,3.1201981554011313,-3.0819955770816265,1,3.000000000000001
CSO-16-10B-JESUGU,-6.093323208600591,6.131525786920096,0,3.000000000000001
CSO-16-10B-LTVIFA,-11.206009517288887,11.244212095608392,3,3.000000000000001
CSO-16-10B-VVILI,-4.056085364600614,4.094287942920119,3,3.000000000000001
CSO-16-10C-ACALGU,-1.838800684267337,1.7568163955120064,4,2.8798131329251655
CSO-16-10C-MAVAVE,-5.724324163361906,5.762526741681412,2,3.000000000000001
CSO-16-11A-JAVABO,-3.3725387304535093,3.410741308773014,4,3.000000000000001
CSO-16-11A-JDMUVA,-5.4267705801481085,5.464973158467613,6,3.000000000000001
CSO-16-11A-VZAOR,-7.031472611597486,7.036715356564043,6,2.9670401666470534
CSO-16-11B-KRORE,-2.6528473523629925,2.6910499306824973,4,3.000000000000001
CSO-16-11B-LLOZA,-6.150685823720531,6.184475893184655,4,2.9955874911446196
CSO-16-11B-YAROMO,-6.857695814033825,6.89589839235333,3,3.000000000000001
CSO-16-9A-JALEMO,-3.534068072480784,3.572270650800289,6,3.000000000000001
CSO-16-9A-JPROSO,-6.5972517767433185,6.635454355062824,3,3.000000000000001
CSO-16-9A-JSMAGU,1.2601227988885104,-1.2219202205690056,5,3.000000000000001
CSO-16-9B-SJPAJI,-0.9081969046122738,0.9463994829317786,3,3.000000000000001
CSO-17-10A-YVGOCA,-0.001588461663783125,0.039791039983287924,5,3.000000000000001
CSO-17-10B-EHECO,-2.95615198211655,2.7682134815978867,2,2.7738589211618327
CSO-17-10B-YCQUVE,-0.5756106646213754,0.21873147579417385,2,2.6049182328532945
CSO-17-11A-DJAPA,-1.7595402625812315,1.7829139176982356,4,2.9851710767975
CSO-17-11A-JDAMO,-2.5427647131901465,2.5809672915096513,3,3.000000000000001
CSO-17-11A-NPAHE,-4.908089817320326,4.946292395639831,4,3.000000000000001
CSO-17-11A-RLPAIG,-1.2775733945085601,1.315775972828065,2,3.000000000000001
CSO-17-11A-SPUVA,3.3947894012237527,-3.356586822904248,4,3.000000000000001
CSO-17-11B-CDBEBU,-4.58145833236285,4.619660910682355,2,3.000000000000001
CSO-17-11C-JDAAG,-7.69202337078266,7.730225949102165,3,3.000000000000001
CSO-17-11C-MAPAMA,-1.962477551112035,2.0006801294315397,3,3.000000000000001
CSO-17-11C-MCAAG,-2.7952105821388153,2.83341316045832,2,3.000000000000001
CSO-17-11C-SARJA,-2.088731612080262,2.126934190399767,4,3.000000000000001
CSO-18-11A-ADBAHO,-6.194551352929887,6.232753931249392,2,3.000000000000001
CSO-18-11B-YLLRE,-3.9972485954023322,4.035451173721837,1,3.000000000000001
CSO-18-9B-MAMOLO,-2.0184961629841864,2.0566987413036912,3,3.000000000000001
CSO-8-3A-AIPRBR,2.619935056558057,-2.581732478238552,3,3.000000000000001
CSO-8-3A-DAPAVA,3.069999003408247,-3.0317964250887424,1,3.000000000000001
CSO-8-3A-KVPECO,2.587893990352647,-2.549691412033142,2,3.000000000000001
CSO-8-4A-ARAGR,-2.832569215676637,2.787699560953556,3,2.916927766957415
CSO-8-4A-JRAAR,9.085345572849453,-9.189500657273982,2,2.8576423372559683
CSO-9-2A-EXMOCO,3.4785443920851855,-3.511990472407472,1,2.9283513413582094
CSO-9-4A-AGAPE,-0.7433909293713987,0.7815935076909035,3,3.000000000000001
CSO-9-4A-DKVIMO,4.953906789542332,-4.942050744679701,1,2.9736534665431273
CSO-9-4A-DSMOMU,-3.8612509099487737,3.7472347350077655,4,2.847781246739488
CSO-9-4A-DVGATO,-0.1069640248803776,0.03252274506162656,2,2.887356141861745
CSO-9-4A-EGCAMO,4.769100325091956,-4.730897746772451,2,3.000000000000001
CSO-9-4A-FAGIGA,-0.8276699999336021,0.6470263729258539,4,2.781153794672748
CSO-9-4A-GSBRCO,7.244705480338748,-7.206502902019244,3,3.000000000000001
CSO-9-4A-KEMOCO,5.83309130984529,-5.794888731525786,1,3.000000000000001
CSO-9-4A-LCOMO,-3.118959790777818,3.157162369097323,5,3.000000000000001
CSO-9-4A-MLORO,3.8600883642196955,-3.8218857859001907,3,3.000000000000001
CSO-9-4A-MPAME,4.173189104248825,-4.287285619840745,5,2.847700906088577
CSO-9-4A-NSARPA,-0.9216863297421938,0.9526523935388682,3,2.9927634854771705
CSO-9-4A-SLOCA,4.487540007061999,-4.449337428742494,3,3.000000000000001
CSO-9-4A-YVDITR,12.37751002951359,-12.348061299407162,5,2.9912461517869255
