subject,edges_T6W40,re_T6W40,pe_T6W40,l1_T6W40,l2_T6W40,l3_T6W40,lcc_T6W40,lsc_T6W40,atd_T6W40,density_T6W40,diameter_T6W40,asp_T6W40
CDMS-XX-5C-MPCAQU,0.35594637852252964,0.16620635018328173,-0.41101239869547646,-0.722793391630791,-0.36600591760034995,1.1952088741564966,-0.7694292371253356,-0.2260834180226848,0.8819463960974361,1.1774301137220697,-1.0257429530262974,-1.0104946756381523
CDMS-XX-6A-MAGICA,0.005887346383063316,-0.9018619108226806,-0.7173338369415531,-0.7252757269268433,-0.6518555769595756,-0.7321356450297121,0.7139500513359699,0.8612701882107336,-0.7768070655148703,-0.6117275166307512,0.1942910489954366,0.2583453858852047
CDMS-XX-6B-SPUCA,0.35594637852252964,-0.610273152024952,1.7161380473666008,-0.735071087338856,1.0463582793922046,-0.7142006570602145,0.5835370169136561,0.8616473554022178,-0.5394995996312109,-0.5802185045531438,0.15631693919197642,0.19079178505638786
CSO-10-4A-ICAPA,0.056329613775363115,0.6739875478919101,0.4552321707087709,-0.7935766591422847,0.25235191243331917,0.27958241842734455,-0.9781242120025484,-0.4383151494651164,0.9271796905959784,1.0440838631151497,-1.0257902806897965,-1.2340740253501181
CSO-10-4A-KCOMO,0.35594637852252964,1.3289113375995836,1.1541391996684998,0.125420579030242,1.565910220090186,-0.40774369906518176,-1.3173409253312791,-0.8929092748987442,1.635247910065628,1.45246655390169,-0.8533752509835629,-0.9527880030148056
CSO-10-4A-LRAVI,-0.11245216900762062,1.7480884895869497,1.5712962980971619,-1.1657291744187293,2.328536770195084,1.47688206236527,-2.2790837629006093,-1.510092967810008,2.446596725926251,2.55199133243399,-2.0730133017459167,-2.16412518459753
CSO-10-4A-LSCAVA,0.35594637852252964,0.5875630779957329,3.3503465880779633,-0.8558074605378491,2.2737483449668594,-0.403981935335348,0.6656132434296003,-0.7348120005575133,-0.6567348146958137,-1.0501096275592077,1.8140857947727373,1.71295650392664
CSO-10-5A-ACAVA,0.35594637852252964,-0.967083444187295,-0.6308216253458487,1.6460425904259146,-0.4991432942715036,-0.7229887000033621,0.9293237431495003,0.43076461276659467,-0.8677744977483449,-1.0053660755627838,1.3809788993807235,1.4701663700867695
CSO-10-5A-ARACA,-2.4275645150785587,1.1778274639412323,-1.1978223999883817,1.0568756232810914,-1.4482006274104828,-0.7577605976222128,-0.5640346562395383,-1.5633989157313488,0.1436765352149428,0.06015668013269867,0.13551958546614642,0.08834323449635707
CSO-10-5A-DABRZA,0.11089396768053222,2.0590734800098356,1.0702373981583353,0.3171399473227676,0.8803822481968038,1.403840010364553,-1.6454196403238295,-1.6154092477753306,1.9622622328505577,1.808357613559684,-0.28431209714490846,-0.5072254914394302
CSO-10-5A-GZAMA,0.11326162382392546,0.14192332890246137,0.1717597020045944,-0.8642916298389359,0.20027240121670728,0.45390296294096827,0.15099051711614506,0.6745804590036579,-0.1087849927675838,-0.0682629979945605,-0.22150947621656764,-0.06681396950871318
CSO-10-5A-IPECA,0.35594637852252964,-0.4135662856932934,-0.7365898598793971,-0.8098494877570341,-0.7844503769011801,0.26319452936537346,0.287992141825432,0.4426882225812194,-0.2799206880724176,-0.12247265747521362,-0.22778911173822888,-0.2567580990843423
CSO-10-5A-JANORO,-0.13656091777756107,-0.4181037952470945,0.7091551867028183,-0.6873164198424285,0.8494625902809395,-0.20981258920909276,0.2557367788381814,0.517670602864427,-0.38483831547252134,-0.42234602604390775,-0.4378882542049705,-0.2989843177323998
CSO-10-5A-JBUVE,0.35594637852252964,-0.09610958262576734,-0.3864037379661456,0.20099729889377255,-0.5768121872441262,1.1803819665937245,0.8307588144815226,0.3486040850209686,-0.8209428296787007,-1.0023643608996515,0.5582025810549671,0.7613737946800403
CSO-10-5A-JJSEMO,-0.16194789181366917,1.1486583174522542,0.07581522203316023,-0.5224552390783459,-0.3504436859952455,0.20556367630788344,-1.029984159020397,-0.19533885667535775,0.9816920117296841,1.1061901966079928,-1.287583541763265,-1.183395396475084
CSO-10-5A-JLCARI,-0.43399095094476525,-0.5932658074938468,-0.6535261180761363,-0.15803358340102702,-0.7722920793259707,-1.0999430812335882,0.19134981596047398,0.20489832665929808,-0.3240620777719289,-0.18118879044646638,0.19759784565442218,0.22286734843303962
CSO-10-5A-MAARAN,0.35594637852252964,1.2807082583556784,-0.5913271759157146,-0.7053154372630962,-0.6928048177321798,1.01345583009919,-1.2834250123310265,-0.4057092786339191,1.3154815210035797,1.4874624144049764,-1.6354213677379175,-1.615631533888115
CSO-10-5A-MAOSMO,0.35594637852252964,-0.7873254090162147,-0.9704853292826862,-0.8730576372329074,-0.8081575777412481,-1.1884289955059213,1.4063419616318673,1.174310965917822,-1.2996527832783595,-1.2546244464530447,1.2590044698399798,1.2500553245181305
CSO-10-5A-RVMOIB,0.35594637852252964,-0.9524463382245463,-0.8031026626440335,-0.3500746420263477,-0.6913445258029227,-0.23502872009764025,0.6834532339131592,0.5132059512876819,-0.6654774575969934,-0.5449219005853716,0.17371298561939502,0.13207324922178987
CSO-10-5A-SVHEES,0.35594637852252964,-0.5091141825237374,-0.36541267216274925,1.1405007786399561,-0.06611083884762751,-0.08728685399084919,-0.4197981444718428,0.06497318992200166,0.45263167914274094,0.5027886700807257,-0.6868609221634829,-0.7628452519974649
CSO-11-5A-MDVOSPE,-0.05358414503134775,0.18032113241352238,-0.5993082512288401,-0.49401618445366113,-0.8956789764030834,0.21205686478895694,0.1026843842789954,0.27700404490819547,-0.1571586249809869,-0.08356552501490182,-0.17244866023355956,-0.2151810021952537
CSO-11-5A-MTAGA,0.35594637852252964,-0.5834504995489669,-0.140964127258178,0.5899547135490792,-0.5656043446376878,-0.9816424797963266,1.5309168532000887,0.9409037682634881,-1.3651572720625629,-1.548659145053569,2.0468724519943615,2.0471311096243405
CSO-11-6A-CAPAMU,-0.8123267429335289,-0.2029170114666406,-1.1215534418179058,-0.002983726296763105,-1.2654190891064143,0.08574392167062599,0.6451404845179158,-1.061076917770556,-0.7387924923651282,-0.6919125746313946,1.3724226610202714,1.1997263583852098
CSO-11-6A-DSCACH,0.35594637852252964,-0.6805439088032076,-1.3528321537102208,-0.8001184025748784,-1.6384190345148364,-1.0159180426651242,1.1476788468605787,0.9735533849586385,-1.06565047755796,-0.9393627483686918,0.20897113471125628,0.1604546356842505
CSO-11-6A-EROMO,0.35594637852252964,0.23797660982834468,2.3653509418891576,-1.1657291744187293,3.600080084188134,-0.30793208752575874,-0.09406033792037403,0.2065999905507585,0.14773471462420845,-0.1911721507099791,-0.25703376174272485,-0.11231205231722079
CSO-11-6A-FSOVRE,-0.5938891214848118,1.0631064563279002,0.6680519155993933,-0.051486822132707874,0.8613250916023727,1.764735154516916,-1.1993950677931013,-0.8957105248594688,1.0860729686893553,1.0693336508214994,-0.9351493963313845,-0.9370716927142622
CSO-11-6B-ANREVA,0.35594637852252964,0.1670037159369349,-0.5746640469475224,-0.6556672801842561,-0.4458773019708675,0.646928052355076,-0.19941263463814846,0.3095107850723647,0.1827700211332265,0.27155742586966247,-1.0104623814004452,-0.8843292611504573
CSO-11-6B-DISEMO,-2.051046581296133,-0.33629202736749625,-0.12392626035420927,-0.7691344388592979,0.10986579179127907,-0.8137915260881371,0.8855774146768193,-0.6019353700801949,-1.2261270072691917,-1.2473834460410615,1.5063772303349037,1.1948072222080304
CSO-11-6B-LHFDLACH,-0.0011797652400896514,1.5386830772844315,1.3169625030609915,0.0740330053759981,1.2493019713142524,3.883184650345034,0.394574227429946,-0.6749415147663144,-0.28946918343719114,-0.8942922311025532,1.7641147929783103,1.85157147615292
CSO-11-6B-RJGIHE,0.35594637852252964,-0.39346945489208546,-0.15981437134257798,0.9309634239689453,-0.24966831172750203,0.951521637401732,-0.2875406295025221,-0.06244606007523306,0.22608152362325973,0.3053938680256601,-0.4261362797585968,-0.5938969877482179
CSO-11-6B-SFLVA,0.35594637852252964,0.7393712099325616,1.5712962980971619,2.32213509140377,1.4661544923111514,1.3384772443714792,-1.4432629045532233,-1.0992029656538305,1.6218716337923877,1.337553864183438,-0.6182554212853056,-0.5453551273759368
CSO-11-6B-VCOMA,0.35594637852252964,-0.3499280089047489,-0.06028612419615504,-0.5022737648664329,0.5136282951912342,-0.16667572681219758,0.49619696851145734,0.37224181566832976,-0.4272547721660575,-0.4754397686169374,0.41812439765798176,0.3001971116340804
