subject,z_re_T6W50,z_l1_T6W50,z_l2_T6W50,z_lsc_T6W50,z_diameter_T6W50,z_asp_T6W50
CSO-16-10A-JEGAHE,4.537688449399907,-0.7922558648966261,-0.4239248114249646,-0.1694375145199886,0.4811084261043741,1.031040627260641
CSO-16-10A-MSACO,3.702123218892321,-0.7702181769380202,-0.6801700478980472,-0.2261687213535888,0.6136300938095754,0.7955648922978635
CSO-16-10A-SARI,5.981523388917589,-0.6421483078989241,-0.5144300825198295,-0.2813319897577146,0.6959822165579377,1.382838959554761
CSO-16-10A-SMOUT,3.874210340695224,-0.033859294039266,-0.2084052654276741,-0.2002704306884035,0.7866395837107544,1.315224350080016
CSO-16-10A-YKMUJO,2.625237890538817,-0.4107462664025442,-0.9439483254347996,-0.0047145610681075,0.1427943823390422,0.1294209367507391
CSO-16-10B-JESUGU,2.552727934436799,-0.5642249568584861,-0.7236385625310019,0.113972076694552,-0.0354148842295722,-0.1368675444519718
CSO-16-10B-LTVIFA,3.346730461135276,-0.7472799664478611,-0.1324172769491621,0.1605083693639485,-0.2774396014798995,-0.2092973802952603
CSO-16-10B-VVILI,3.756973645778091,-0.4309166806914331,0.182565200621458,-0.0629027536001879,0.5862758797158457,1.1155240762749974
CSO-16-10C-ACALGU,3.742403209797101,-1.0764302806473698,-0.5961598309944824,-0.0086020485166383,0.2251639292577224,0.4743436531506094
CSO-16-10C-MAVAVE,3.636541518884661,-0.476557267743572,-0.2522612133498146,-0.1279225497517998,0.6932105136054079,1.0508594983635942
CSO-16-11A-JAVABO,3.347873242903902,-0.3036224331676767,-0.5407087800287997,-0.0794205862656419,0.1981272982739217,0.5143215141332155
CSO-16-11A-JDMUVA,3.847838921836786,-0.6195286855852679,-0.423107409084076,-0.1351440038487977,0.3337842676964504,0.5431398426957148
CSO-16-11A-VZAOR,2.8106898484238303,-0.1298664748014322,-0.0867864508136655,-0.7257322382510555,0.4428204752341875,0.9393275137659416
CSO-16-11B-KRORE,4.993683801649032,-0.8253490063276152,-0.8044748180306938,-0.0670077174731747,0.6565107278430629,0.999711616877209
CSO-16-11B-LLOZA,2.836669035825374,-0.4799182287623991,-0.2380633979306276,0.2017911294058427,-0.0392929353460549,0.1729095270133369
CSO-16-11B-YAROMO,4.56866274783678,-0.0799592981672768,1.533590133140686,-0.3884286050212271,1.0545123299311825,2.10068077783542
CSO-16-9A-JALEMO,3.058020382588784,-0.8046381154171401,0.1467221565416426,-0.1641729681992496,0.1092966978302334,0.2042907494249967
CSO-16-9A-JPROSO,4.896757229973519,0.0743501211467173,-0.2401588515417756,-0.7568186961365687,1.1372590506944642,1.6661405103655562
CSO-16-9A-JSMAGU,3.0945873166040814,-0.898639862091148,-0.5115583898084815,-0.2020397036909071,0.1727031846013746,0.4964709798492918
CSO-16-9B-SJPAJI,3.816430201537922,-0.7856639262433457,-0.8952723924003577,-0.0347923968549635,0.4739533444909357,0.5635186037689736
CSO-17-10A-YVGOCA,3.244118555138272,-0.9171962822631938,0.0413112204893212,0.0630971962427486,0.2244257206312465,0.5789605650483283
CSO-17-10B-EHECO,4.368267400423733,-0.7313478532753824,-0.2465869895858491,-0.3145061782155559,0.6818858370629235,0.8920267101577872
CSO-17-10B-YCQUVE,4.394810398537489,-0.826351549831142,0.0468124479073464,-0.3514872837349508,0.6868886359324635,1.1286960502660448
CSO-17-11A-DJAPA,3.853776500845128,-0.7440402625365199,-0.0240336676834595,-0.0706041364411214,0.1820929042797663,0.5342863842463295
CSO-17-11A-JDAMO,6.163679014545055,-1.0709046442776706,-0.9872139096721504,-0.0780699067939194,0.4471018917339158,1.0423320780903915
CSO-17-11A-NPAHE,3.0380687702622664,-0.957542054852784,-0.4983879243721692,0.1739559203623338,-0.0497326385991435,0.0285750379681428
CSO-17-11A-RLPAIG,3.0646543134463684,0.2886203225338353,0.0577784998688696,-0.0114081980651441,0.6602472654160971,1.4782304022354062
CSO-17-11A-SPUVA,4.33039357326909,-0.7395772917539983,-0.8952606632239747,0.0080428965275877,0.6543628307788074,1.183823481021306
CSO-17-11B-CDBEBU,2.78723310129795,-0.6660093797494139,-0.2933579728173299,-0.149223685394803,0.9336199576787932,0.8265742446608522
CSO-17-11C-JDAAG,2.473382637565761,-0.9447931089188372,-0.4260793116125942,0.1360795100077473,-0.0532200204412006,-0.021371624623945
CSO-17-11C-MAPAMA,3.0098754328314925,-0.473249959218273,-0.2154979575473321,0.0115135294975295,0.2871067434290697,0.5534181250483946
CSO-17-11C-MCAAG,4.670881862253526,-0.9296571472875362,-0.3140034785019626,-0.0973351640083523,0.4583393506103665,0.779615508772806
CSO-17-11C-SARJA,3.398689401790802,-0.8992226361288799,-0.250971548771452,-0.0033268934634843,0.0169773111962096,0.317711013629805
CSO-18-11A-ADBAHO,3.696253367381329,-0.9712527155744624,-0.3315310995929793,0.0817862476905974,-0.0179850156050199,0.0663722591482478
CSO-18-11B-YLLRE,4.123747184024063,-1.0422822723455445,-0.4382706711722487,-0.2283826394977287,0.6632059860400734,1.0088318307464614
CSO-18-9B-MAMOLO,5.6637285905013846,0.0920358804821002,0.1874316932129503,-0.7923785578515545,1.45567249633396,2.4393638299768003
CSO-8-3A-AIPRBR,3.472976485867284,-0.5651179032748602,-0.8083268975701481,-0.164073021347473,0.3287235827693857,0.664248181886357
CSO-8-3A-DAPAVA,3.680457105127737,-0.1739025418112055,-0.0327785909446366,-0.4434017118823081,0.9146078475979398,1.6556772811273328
CSO-8-3A-KVPECO,3.522507514530907,-0.5030149160342877,-1.3663951643056156,0.0472834086172802,-0.1048820060093154,0.0130091973673472
CSO-8-4A-ARAGR,3.5609271043632726,-0.6271945476248656,0.104378691524235,-0.2227710622207095,0.7408492699267045,1.4395796348982095
CSO-8-4A-JRAAR,3.562696111775184,-1.0513415465952,-1.0149484198180778,0.0864868600219461,0.0670940423337861,0.0626691852612025
CSO-9-2A-EXMOCO,4.559779333400742,-0.8830517647936997,-0.965064578622595,-0.6339821332384632,0.6303087735206098,1.213909987706406
CSO-9-4A-AGAPE,2.7717029677906795,-1.0276733620615528,-0.0605527957745659,-0.2600889305384072,0.3877183921476578,0.6467853395642862
CSO-9-4A-DKVIMO,4.2285380878293735,-0.6237896047647631,-1.0098480479472811,0.0113327796389806,0.0160587627619952,0.412227425878715
CSO-9-4A-DSMOMU,3.8923791244976464,-0.0583452544913272,-0.441349971738703,-0.2264349691086939,0.3056955891010186,0.533883198429358
CSO-9-4A-DVGATO,4.064418195543442,0.0524465612290322,-0.3443123893422155,-0.2926908987393957,0.8938652061768472,1.1583190129314744
CSO-9-4A-EGCAMO,3.9476928853680193,-0.5768901739114021,-0.2079066067385952,-0.1519227752965648,0.4152748236715419,0.8151123813795361
CSO-9-4A-FAGIGA,2.923678691419494,0.6118413331640972,0.4158630817532041,-0.0787908222606272,0.2044681051739457,0.9608115178695796
CSO-9-4A-GSBRCO,4.392893705740641,0.1351356146247941,-0.9281311997543924,-0.1783086917729115,0.6481495986023678,1.191396570362962
CSO-9-4A-KEMOCO,4.539043388638346,-0.8114840219318392,-0.9953060597265568,-0.0871454342359077,0.402794674129604,0.6691124211455441
CSO-9-4A-LCOMO,3.4601346852639248,-0.3356587658732228,0.470185960000781,-0.374679462480886,0.898873144990855,1.161954460803258
CSO-9-4A-MLORO,4.354060510392644,-0.7482652701809349,-1.1414933989459133,-0.0469452560863716,0.5183085604559695,0.8380695082938598
CSO-9-4A-MPAME,4.386490668822198,-0.6417517389905748,-0.6538402816455414,-0.2235567098448388,1.0657948010700742,1.5173575354034172
CSO-9-4A-NSARPA,3.3560995126253554,-0.6318077749129426,-0.1328386053882715,-0.0521977074750807,0.0906292726718707,0.3660964728529423
CSO-9-4A-SLOCA,4.352400167286175,-0.7451376373592224,-1.240414143321982,-0.1699175967110007,0.9019732967315232,1.1884481953440156
CSO-9-4A-YVDITR,5.169910107768749,-1.4160157821981516,-1.0195618927717909,-0.4492255232232779,1.018427271894606,1.4891463388252282
