subject,z_density_T6W40,z_diameter_T6W40,z_asp_T6W40
CDMS-14-6B-KDCAHE,-1.2370413056152567,1.1604300767223985,1.4992871592910997
CDMS-15-10A-AMALOS,-0.9867541231028785,-0.2482513976409427,0.07742728749411819
CDMS-15-10A-JJMACH,1.0128634928390439,-0.7545238433052325,-0.718973373121506
CDMS-15-10A-MAALCA,0.5326711639940385,-0.8449578201950322,-0.5287813082486432
CDMS-15-10A-MAALRI,-0.4319702718789783,0.15988086642767416,0.13870288316098356
CDMS-15-10A-SGOMO,0.827465771799706,-0.5389922388505674,-0.6426072570740933
CDMS-15-10A-SHEGA,1.7544826760596204,-0.5743431539739842,-0.5671873072277156
CDMS-15-11B-JEMOLO,-0.785522961961844,0.6151262076121746,0.7624884611616534
CDMS-15-11B-VSAHO,-0.3582894361686943,0.2369450051265359,0.4239740179190011
CDMS-16-10A-SGALO,0.2458364816477593,0.5171185580708239,0.5614481185968516
CDMS-16-11B-NGABE,0.6447669159863506,-0.6468671493926442,-0.7436082278739586
CDMS-17-10A-ASSAMO,1.5576016569061089,-1.1129139939970758,-1.1703337637666413
CDMS-18-7C-VVECA,0.19554363042562908,-0.03294969203870908,-0.24614082261076609
CDMS-8-4A-DBEVA,0.3704850748404943,-0.18735467951473028,-0.2684262669192132
CDMS-8-4A-DJAVDA,-1.4913993015926348,0.9226418892221727,0.7468024068712885
CDMS-8-4A-DOSTR,-0.7119973040570803,0.5734300674944562,0.5638323225352007
CDMS-8-4A-LGOPA,-1.0452403759034643,2.145450105445258,2.1783649847984545
CDMS-8-4C-JDBUTU,-1.9963522380158802,0.7252244859363686,1.2262414745688397
CDMS-9-4A-ACDUTR,0.7436295467373137,-0.7138124168211893,-0.7021255062710113
CDMS-9-4A-CARGA,0.6512415091031469,-0.32950017908581114,-0.3687237355805978
CDMS-9-4A-CRAAG,-0.2912813331720958,0.2840864398819029,0.3457300205211481
CDMS-9-4A-EROHI,-0.6597613177001945,0.861477507215218,0.923697086152671
CDMS-9-4A-ILOSE,0.6468524840096801,-0.3436387711595797,-0.26973674569552053
CDMS-9-4A-TGAFR,-0.34096733287083153,-0.8661510088297434,-0.5329847479117349
CDMS-9-4C-SCAMO,1.0638505670496354,-0.7079661562127308,-0.8197736096351851
CDMS-9-5A-ABERO,-1.6945734955889036,1.3010027055656521,1.319549655216205
CDMS-9-5A-PAGACO,-0.3510830819189643,0.8622442051442818,1.05263979469883
CDMS-9-5A-VVAAR,-0.059563861194119105,-0.43268151207176286,-0.3638387676029568
CDMS-9-5C-JDMADE,-3.081523144120959,4.11807651469674,3.9414222719215886
CDMS-9-5C-LVIZAC,-0.22596865083938664,1.2966114979218308,0.7695020279598012
CDMS-9-5C-MLOGO,0.10765514043266147,1.2420129648884364,0.809466843470876
CDMS-9-5C-SCAAG,0.15670556129471855,0.2647920389140954,0.06866687892570313
CDMS-XX-10A-VGILO,-0.27388035101765174,0.012487248936662662,0.21437206870603104
CDMS-XX-5C-MJSARU,0.7836831555099678,-1.0503543353876885,-0.8322077380573012
CDMS-XX-5C-MPCAQU,1.1287990712037568,-0.5116141333264844,-0.43350296352198076
CDMS-XX-6A-MAGICA,1.0686380929932577,-0.690786255102684,-0.6684187203330615
CDMS-XX-6B-SPUCA,0.3454719111457451,-0.42862424376593117,-0.3608514673801634
CSO-10-4A-ICAPA,0.30930271111601165,0.11263456878908841,-0.1128958163299557
CSO-10-4A-KCOMO,-0.7868716372991292,0.6242112565604008,0.5253788640710824
CSO-10-4A-LRAVI,0.7562723824983703,-0.685508088059949,-0.854549580202119
CSO-10-4A-LSCAVA,-1.9278545154511193,2.0367650113161386,1.8976984445382097
CSO-10-5A-ACAVA,-0.19001787578815993,0.11027284577161357,0.195726225413614
CSO-10-5A-ARACA,-1.6639453756264844,1.5178755607240977,1.4829439972615348
CSO-10-5A-DABRZA,-1.0507114952972916,2.0030678970258045,1.614763861852597
CSO-10-5A-GZAMA,0.4788832635758043,-0.6776013961350267,-0.41433083832940193
CSO-10-5A-IPECA,1.0213053643690486,-0.5432132215063284,-0.5677801119828804
CSO-10-5A-JANORO,-0.17250006378525706,-0.6197140047168389,-0.35658738820140423
CSO-10-5A-JBUVE,-1.0297493760368255,-0.039231282295559194,0.2975416128524051
CSO-10-5A-JJSEMO,0.6208023724142243,-0.9087835870175431,-0.6880975984723319
CSO-10-5A-JLCARI,0.2995723530793281,0.46359434652720677,0.4713503839475863
CSO-10-5A-MAARAN,0.5906139564153137,-0.5299944783954184,-0.4997502727949951
CSO-10-5A-MAOSMO,0.2515676105440527,-0.1989687762283887,-0.35033610606934235
CSO-10-5A-RVMOIB,0.9324972759157126,-0.8055170541054063,-0.9645032507405312
CSO-10-5A-SVHEES,0.14462576879172387,-0.25313859350454226,-0.4276614638225381
CSO-11-5A-MDVOSPE,0.1285478262303918,-0.5623056348793272,-0.5731753458292774
CSO-11-5A-MTAGA,-0.8368056715618353,0.4526903945002503,0.3782959409207025
CSO-11-6A-CAPAMU,0.47909621346309356,0.4191524396004178,0.2988512736216997
CSO-11-6A-DSCACH,1.4262265212665037,-1.4997708146737225,-1.5229145548921108
CSO-11-6A-EROMO,-1.3615549954422905,-0.031121303243683136,0.27296190779150903
CSO-11-6A-FSOVRE,-0.4077592933352138,-0.03237678986024875,0.1606725004677942
CSO-11-6B-ANREVA,0.7336358134510627,-1.123092695067554,-0.8717378257124639
CSO-11-6B-DISEMO,-0.6496053771657422,0.4603653104938417,0.2808971571462572
CSO-11-6B-LHFDLACH,-2.936638801970837,2.5510473564172216,2.6641862320152763
CSO-11-6B-RJGIHE,0.8703265189830405,0.05390496044760305,-0.24628904725354228
CSO-11-6B-SFLVA,-1.4090835430791098,1.379721400202513,1.6053046451398403
CSO-11-6B-VCOMA,0.10561188920980363,0.5583152808127344,0.1704065066899071
CSO-12-6A-DGISE,-2.3164619734660397,2.3821726479646244,2.4659436860809603
CSO-12-6A-FJOVRE,-0.04714742336563492,-0.6287067042540078,-0.8274781766785634
CSO-12-6B-GQULO,-0.2433231749956868,0.7494234505558914,0.31476427832595805
CSO-12-6B-LJHEFE,-0.22674076717327307,0.4621896035279324,0.4725893338413739
CSO-12-6B-VPAMA,-0.6097720668982493,-0.9801748231439048,-1.144430072855927
CSO-12-7A-DALRE,-1.3815547040738565,1.6500415117885592,2.0002861773313065
CSO-12-7A-ESALA,1.8860062688171086,-2.1201230081130302,-2.0342827584621777
CSO-12-7A-IMERO,-0.5971536593881899,1.673068671847525,1.2288436758981562
CSO-12-7A-JHEZA,-1.6241056719075766,2.174689096118103,2.3250000099960864
CSO-12-7A-LSARAR,-0.19188506468789268,-0.7485862048585337,-0.6018147396754284
CSO-12-7A-SCAHO,0.02803579109258847,0.00028276627756577255,-0.043436016739678965
CSO-12-7B-DVAGRO,-0.7986810600762793,1.7033909907291707,1.6608344047144887
CSO-12-7B-SMUGU,1.4592304116954233,-0.07913863890968105,-0.5915523729595776
CSO-12-7B-SSARA,-0.4908948909867804,-0.22895098557560847,-0.22627754486236376
CSO-12-7B-VHOMA,0.3235827115082623,-0.3323686822149142,-0.31043945832996367
CSO-12-8A-YTOME,0.7572386103354749,-0.9927844772194541,-0.8096827821968985
CSO-13-6A-ANASA,0.4950021294451984,-1.0082634820520395,-0.8859360049869429
CSO-13-6B-JETAVE,0.5032587026072837,-0.47664085338504103,-0.5609470140119966
CSO-13-6B-LFMIES,0.3084209515873573,0.33349653101890603,-0.1823690632435337
CSO-13-6B-LJMAHU,-0.8052724990619446,-0.017658833338100977,0.0963753717065738
CSO-13-7A-CAPAMU,-1.3908074624818332,1.1775559417171622,1.426736075149642
CSO-13-7A-CDDITR,0.428648724251948,-0.3424326775868692,-0.41267962702982297
CSO-13-7A-JJATFL,0.7966038095674269,-1.909975500979429,-1.6816667164879835
CSO-13-7A-KRAMA,0.6288796097414375,-1.0368128903137477,-1.480941812337663
CSO-13-7A-RXCHLU,1.959585555676622,-1.4950341719582823,-1.4183364182675928
CSO-13-7A-YAMEZA,0.0790381261395733,-0.20220017031866439,-0.361006060162841
CSO-13-7A-YBOSO,-1.17522355562892,-0.4133325233447342,-0.4605165135578956
CSO-13-8A-KIGAGU,-1.1806952106472621,-0.00249383158216446,0.16967501038542038
CSO-13-8A-MBUAN,-1.334122077453531,0.805688297501601,0.9222666408490852
CSO-13-8A-MGAAN,-0.762027228696041,-0.7533175720269798,-0.48164574043202596
CSO-13-8A-MGAHE,0.47052387050619776,-0.32303060506705394,-0.5305471949963486
CSO-13-8A-MJAGA,-1.9346658853541485,1.8800206665666286,2.0088629368021733
CSO-13-8A-VHODU,1.1592038459234313,-1.305126162225964,-1.3597314241882117
CSO-13-8B-FCJISA,0.7313219868099174,0.4191901229767913,0.33752654324620335
CSO-13-8B-JEMABE,-0.42457726061395124,-0.43252259364613616,-0.23224085321154797
CSO-13-9B-DMLLLU,0.2465791558422363,0.1306663014858216,0.33275055696950656
CSO-14-7A-MVEBE,2.65898303151525,-2.24509075675782,-2.5211647067064393
CSO-14-7B-EALHU,-0.36886703462746884,0.272827210241383,0.46010715720489465
CSO-14-7B-EVEGO,0.17720182089919373,-0.4261431062278519,-0.43801746480486786
CSO-14-8A-AQUMA,0.8532705157009048,-0.5952963208379229,-0.6741479072217357
CSO-14-8A-MCIDOS,-0.5780282664840504,0.6343033915568341,0.7896889543853884
CSO-14-8A-SZARA,-1.032636986327965,1.0270088370727106,0.7682387690154499
CSO-14-8B-JLLORA,1.5509114099300005,-0.8387026384652703,-0.8973776292689584
CSO-14-9A-AEDCAGO,-0.2143296926405396,-0.5430638216186751,-0.3948465058777204
CSO-14-9A-HASACA,0.1576598856525522,0.13810980297601774,-0.22114026100424278
CSO-14-9A-JSMAAL,-0.6272264123862004,-0.4489752018960926,-0.023666570579428104
CSO-14-9A-MARJA,0.9041540278756609,-0.5360582069494227,-0.5758293894909627
CSO-14-9A-SORZU,-0.9556529186277091,0.20942483972589074,0.5594446312415757
CSO-14-9B-ERAGA,-0.20465549827046384,0.014493031751029879,-0.12151387751474406
CSO-14-9B-MFEGA,-1.0964230381411524,1.6203832887586995,1.3334327481553274
CSO-15-10A-LJRAGU,1.0415986146264742,-1.2261062538965641,-0.9515887800396864
CSO-15-10A-MAARLO,0.18638414556542374,-0.2482900739481798,-0.3642399273145433
CSO-15-10A-SFEGA,-0.5580828231092937,-0.5583398391553027,-0.27858785629133453
CSO-15-10B-MEBUAR,0.9199236372672631,0.6885495194661796,0.1040875824482365
CSO-15-10B-YVBUAN,0.978395740879117,-0.3724056681278086,-0.583278676370005
CSO-15-10C-ALBAHO,-1.6285317378799427,0.9906091695425843,1.3738262517121613
CSO-15-10C-SSCAMO,-1.7550745152858636,0.761912954564433,0.9938837718728397
CSO-15-11C-JETALO,-2.2366839723809195,2.6551979980854754,3.0216424944864033
CSO-15-7B-JCRAGA,0.4245419245948162,0.8194336596803533,0.47212790504292684
CSO-15-8A-VBMABR,-0.648745374354255,0.4830374444158775,0.6383325291973043
CSO-15-8B-KEPOGO,1.433048663098888,-0.6664727452708081,-0.7981476790033424
CSO-15-9B-ALRIHE,0.11549316990311607,-0.447866881868875,-0.5551136680335926
CSO-15-9B-AMSAGO,1.4658487500603536,-1.175061819203773,-1.1601535938774552
CSO-15-9B-JCAPA,1.0420247798985505,-0.6033088125546592,-0.5348510122268524
CSO-15-9B-KSBEJA,-0.8389967282328417,0.10844138184473899,0.4766757587880594
CSO-15-9B-RMCHLU,-0.11119188357131325,-0.33462755280459816,-0.10834769162619225
CSO-15-9B-SJAGRO,1.6127755488846207,-1.043732268865683,-1.2032305224867028
CSO-16-10A-JEGAHE,-0.05223891936953213,-0.18761307958429083,0.10532168849429031
CSO-16-10A-MSACO,1.2123234781382266,-0.3263188095672441,-0.6038298218030559
CSO-16-10A-SARI,-1.739003576238778,0.6371574251770741,0.8971522663594903
CSO-16-10A-SMOUT,-0.4954718764558254,0.5496415397854156,0.4538806739780691
CSO-16-10A-YKMUJO,0.9247397390231298,-0.3730974988800306,-0.9390880039674542
CSO-16-10B-JESUGU,1.7388792361815282,-1.3789396479431448,-1.6236589733713591
CSO-16-10B-LTVIFA,0.808892508861256,-1.3972134469651023,-1.3050638225247582
CSO-16-10B-VVILI,-0.4578763239182037,0.162116577939417,0.281274485054556
CSO-16-10C-ACALGU,0.76987827060946,-0.7584146357115095,-0.7363606957071633
CSO-16-10C-MAVAVE,0.5441644024642978,0.3556872368335011,0.13431300777618768
CSO-16-11A-JAVABO,0.7379471649833427,-0.5354939632929921,-0.4763263089220029
CSO-16-11A-JDMUVA,0.6510012182359447,-0.865227818217771,-0.9288865112218918
CSO-16-11A-VZAOR,0.23714428585739383,0.10740045292350715,0.08817729983899178
CSO-16-11B-KRORE,-0.16565705318304688,0.3316794225845076,0.08158882927350986
CSO-16-11B-LLOZA,0.9583056520527456,-1.1174588946539967,-1.0761966020770826
CSO-16-11B-YAROMO,-2.461487995054442,1.5191251817227276,1.8712027767129757
CSO-16-9A-JALEMO,0.5820218011574717,-1.1097297835231306,-1.1582677373064323
CSO-16-9A-JPROSO,-0.9198700126281726,1.1931283332775682,1.023808903431083
CSO-16-9A-JSMAGU,0.7514544335176283,-1.1055856640469728,-0.7822648664834208
CSO-16-9B-SJPAJI,1.1492829743408146,-0.42111330714817935,-0.7991678997797055
CSO-17-10A-YVGOCA,0.39973858813124874,-0.3834905297170656,-0.2838789830159405
CSO-17-10B-EHECO,-0.1629759904868496,0.3156238146377748,-0.05252400217364615
CSO-17-10B-YCQUVE,-0.6152755287591035,0.8389878469358322,0.6687303118260951
CSO-17-11A-DJAPA,0.0873214092206413,-0.5684182203996206,-0.505698872625696
CSO-17-11A-JDAMO,-0.057126169188393534,-0.3917554950711108,-0.16580232307218018
CSO-17-11A-NPAHE,1.47632009388362,-1.3347225071052577,-1.3565135021847141
CSO-17-11A-RLPAIG,-0.5313979148709111,1.021399306412811,1.2493786904777318
CSO-17-11A-SPUVA,0.018438672772803505,0.5204637286409763,0.5982909267635772
CSO-17-11B-CDBEBU,0.8625367040467337,0.3485125085400556,-0.3781437706994385
CSO-17-11C-JDAAG,2.1159560278524845,-1.5508487461881078,-1.5610884956549334
CSO-17-11C-MAPAMA,0.3062829361962776,0.04587352662844132,-0.18159160291570517
CSO-17-11C-MCAAG,0.23609083728674696,-0.3267765134037326,-0.29725673077339226
CSO-17-11C-SARJA,0.7037006077243783,-1.1435395798088723,-0.9218916643721349
CSO-18-11A-ADBAHO,1.1063722023040867,-1.4065789512046902,-1.4915543536294003
CSO-18-11B-YLLRE,0.7016501603205815,0.0891138488084443,0.0533557844838793
CSO-18-9B-MAMOLO,-2.555997861321238,2.6292684531648893,2.6714414026402853
CSO-8-3A-AIPRBR,0.5790656289477674,-0.5624344949656273,-0.4683177214448942
CSO-8-3A-DAPAVA,-1.0806073525831068,0.9038384270325948,1.2190381927344196
CSO-8-3A-KVPECO,1.057632431324607,-0.9908742557885248,-0.9628141980741458
CSO-8-4A-ARAGR,-0.14323510699517925,0.1188887668644536,0.3944423094910457
CSO-8-4A-JRAAR,0.7782581602597348,-1.007144033730489,-1.2233162950463474
CSO-9-2A-EXMOCO,0.31249429582121446,-0.22965449344762276,-0.05237514077112409
CSO-9-4A-AGAPE,1.0566770092494426,-1.189920253838386,-0.9059217305732219
CSO-9-4A-DKVIMO,0.31727026526729535,-1.2853224305371511,-0.9061528945606868
CSO-9-4A-DSMOMU,0.02510969139766722,-0.37709945191058286,-0.38820398633660125
CSO-9-4A-DVGATO,-1.031909585706336,1.072667503996055,0.6497297485681355
CSO-9-4A-EGCAMO,-0.47800497876298736,0.08615182468378674,-0.01116176481528305
CSO-9-4A-FAGIGA,-1.617805858536255,-0.19353998808922585,0.322583923312543
CSO-9-4A-GSBRCO,-1.0074274126366438,0.3753262839889065,0.5693200275643572
CSO-9-4A-KEMOCO,0.1064898525503295,-0.25359259607535944,-0.3562351884387812
CSO-9-4A-LCOMO,-0.4080493331292804,0.7503739242935266,0.3649736823608729
CSO-9-4A-MLORO,0.3719656482951018,0.11576540677234184,0.04345815280586632
CSO-9-4A-MPAME,-0.2928178854760413,1.60394219041636,1.1665022991049196
CSO-9-4A-NSARPA,0.09913132712944647,-1.0656362990916466,-0.8323934330207121
CSO-9-4A-SLOCA,0.35221217265930793,0.6864271205224987,0.16770036987459763
CSO-9-4A-YVDITR,0.11781849169843697,0.2299620649458996,0.3034202957646978
