subject,edges_T2W40,re_T2W40,lsc_T2W40,z_re_T2W40,z_pe_T2W40
CSO-15-9B-RMCHLU,0.5113117808036988,-0.28873991215777506,0.6993991222306478,-0.20761473231136282,-0.2285824016518758
CSO-16-10A-MSACO,0.5113117808036988,0.7465968806815707,-0.8998540117771922,3.4746544991900397,-0.9688718152549767
CSO-16-10A-YKMUJO,0.5113117808036988,-0.9081095333607822,0.3815351452849897,-1.3368049449405126,1.0966683493250122
CSO-16-10B-JESUGU,0.18412095568181566,-1.0263028486495216,0.8940908081098625,-1.0200435243769745,-1.1543807393557626
CSO-16-10B-LTVIFA,0.5113117808036988,-0.995199344626169,1.3616854478799219,-0.787604634387142,-0.15713394789014107
CSO-16-10B-VVILI,0.5113117808036988,-1.0389535093073377,1.0727799382689938,-0.7841728115376816,-0.012905835866866387
CSO-16-10C-ACALGU,-0.43619260725019676,0.008198391037034727,0.07314211545115648,-0.03387897854301224,-0.25369818892435647
CSO-16-10C-MAVAVE,0.5113117808036988,-0.6211748182573014,0.8554073618589288,-0.3529590532281894,-0.229149627604233
CSO-16-11A-JAVABO,0.5113117808036988,-0.943925689508885,0.5399614410672235,-1.1210239801054875,0.14305408887918467
CSO-16-11A-JDMUVA,0.5113117808036988,-1.217497917498953,1.4192091097294621,-1.1667891419273635,0.6301326075807722
CSO-16-11A-VZAOR,0.5113117808036988,0.6832790332054604,0.4181462640581951,2.2189621134019917,-0.08375274973906378
CSO-16-11B-KRORE,0.5113117808036988,-0.22719710062816972,0.6168594433115038,0.16976962600216008,-0.9198345224147764
CSO-16-11B-LLOZA,0.1437270266544009,-0.8840331172834462,0.7612060066367472,-1.2470589071963374,1.1808388942142931
CSO-16-11B-YAROMO,0.16153950372771841,0.3786529329398266,0.23627340824357954,1.048697091868277,0.7816282131429461
CSO-16-9A-JALEMO,0.5113117808036988,-0.1087772014437096,0.9708371105649231,1.1401019547649527,0.05886324516882255
CSO-16-9A-JPROSO,0.5113117808036988,-0.3769692029274342,0.4764528606229294,-0.1688350846132916,0.6743050740804621
CSO-16-9A-JSMAGU,0.5113117808036988,0.7742444398134397,0.4444805775617291,0.24673859340792292,-0.1384723327271324
CSO-16-9B-SJPAJI,0.07505734730783054,-0.7167489276552039,-0.6679835928802265,-1.4617817394144743,-0.6488734508788949
CSO-17-10A-YVGOCA,0.04476190053729117,-0.9770556339458801,1.2998640411795535,-0.10893217588977055,-0.9718342725847214
CSO-17-10B-EHECO,-0.6069742318195086,-0.45198321802113967,0.31656330070155475,0.4409435833352792,-0.9202913926846852
CSO-17-10B-YCQUVE,-1.6201863909076433,-0.5807642887803357,-0.44291121169729986,-0.8971775850649274,1.1707642287851576
CSO-17-11A-DJAPA,-1.2850300041792804,-0.6207375510901214,-1.1561318431896286,-1.3537691865389048,-0.07784087076426444
CSO-17-11A-JDAMO,0.5113117808036988,-0.2801329288973783,0.510968393473089,-0.19576117739741938,-1.3560627423237612
CSO-17-11A-NPAHE,0.5113117808036988,0.07841067158256361,-0.00527352826018139,0.018380571586288346,2.395994468387889
CSO-17-11A-RLPAIG,0.5113117808036988,-0.20471516920340557,0.36903378765511524,-0.6841038062244174,-0.10126450583822236
CSO-17-11A-SPUVA,0.5113117808036988,1.578327617898626,-0.6372483326755596,1.3881040068636328,-1.2338854534119457
CSO-17-11B-CDBEBU,-1.8916634594358253,0.6561757651601308,-1.2121488555202162,0.5152899195200265,2.9478244328234613
CSO-17-11C-JDAAG,0.5113117808036988,-0.30401036632944684,0.8570728991280658,-0.1811026833045109,1.078521615858305
CSO-17-11C-MAPAMA,0.24382731063104623,-0.5877510096827874,0.7120150738703686,-0.38554092662970085,0.07407404956727669
CSO-17-11C-MCAAG,0.5113117808036988,-1.0430678579103358,0.6141845241558543,-0.46573815610197494,0.725564305876536
CSO-17-11C-SARJA,0.5113117808036988,-0.2653850998952184,0.3949352933326988,0.743480899179526,-0.6253185186558134
CSO-18-11A-ADBAHO,0.5113117808036988,-0.9081095333607822,0.7687994238637823,-0.6649512953871974,-0.6775657754802891
CSO-18-11B-YLLRE,0.5113117808036988,-0.5844089221195496,0.49081878510650917,-0.36031664025795535,0.21607661693652802
CSO-18-9B-MAMOLO,0.26997954099747007,1.80997746808178,-0.8798607057804775,1.951566298417589,0.5260486114691985
CSO-8-3A-DAPAVA,-0.2787211236365758,-0.17464454860047823,-0.32652267748966846,0.14679492120442025,-0.11806906500300726
CSO-8-3A-KVPECO,-6.066062754980135,0.5041490544482591,-5.913699790435883,0.6963061057171361,3.449724754133623
CSO-8-4A-ARAGR,-0.326981052188362,1.2564503976133883,-0.050619629253629964,1.7356573773484956,-1.4911151741105504
CSO-9-2A-EXMOCO,-1.225701284675249,-0.055816452471339456,0.31099996232743665,0.3879334771773412,-0.4112372388271805
CSO-9-4A-AGAPE,0.5113117808036988,-0.1589638434212094,0.8762406108970563,0.9232007724036445,1.0961036460179692
CSO-9-4A-DKVIMO,0.5113117808036988,-0.7167489276552039,0.07121232901687087,-1.2440387683184149,-0.4426209407313455
CSO-9-4A-DSMOMU,0.5113117808036988,-0.6944387351511089,0.38615276386899716,-0.6240339702131787,0.4237921060670043
CSO-9-4A-DVGATO,0.5113117808036988,0.11851646127281018,-0.8391892111046828,0.0366197651911771,1.1144716418201492
CSO-9-4A-FAGIGA,0.5113117808036988,0.7261305057397978,-0.19314847667017118,1.2463239630595637,1.9721181540201347
CSO-9-4A-GSBRCO,0.5113117808036988,0.7465968806815707,0.6000666294351293,0.6128051628212287,-1.373739865332973
CSO-9-4A-KEMOCO,-0.5550879455195186,-0.0038368671834420115,-0.8144280679730467,0.35962659582497214,-1.2385803085831921
CSO-9-4A-LCOMO,0.5113117808036988,5.836363070593055,-2.9385326166166634,1.3490548354052787,-2.133590684685593
CSO-9-4A-MLORO,-0.06127216315962555,0.10638308953423185,-0.600863208462683,-0.8495122244624117,0.6321769726674068
