subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,lsc_T2W30,density_T2W30,diameter_T2W30,asp_T2W30
CSO-13-8B-FCJISA,24.76388888888889,0.7083333333333334,0.3888888888888889,0.0,0.3888888888888889,24.76388888888889,20.18055555555556,0.094539447178336,9.98611111111111,4.189921689957922
CSO-13-8B-JEMABE,19.92682926829268,1.3414634146341464,2.1219512195121952,0.1707317073170731,1.5121951219512195,19.92682926829268,15.146341463414634,0.1408571701169267,7.439024390243903,3.26931023264681
CSO-13-9B-DMLLLU,21.64102564102564,0.4102564102564102,0.6153846153846154,2.41025641025641,0.6153846153846154,21.615384615384617,15.512820512820513,0.1090208045047188,8.871794871794872,3.8072658012084575
CSO-14-7B-EVEGO,24.38216560509554,0.9872611464968152,0.4076433121019108,0.1847133757961783,0.3885350318471338,24.38216560509554,17.573248407643312,0.0984499670433957,11.426751592356688,4.694032346603081
CSO-14-8A-AQUMA,22.75728155339806,1.1553398058252426,0.3300970873786408,0.4174757281553398,0.3300970873786408,22.689320388349515,15.62135922330097,0.1107849800024523,9.485436893203884,4.027621696597372
CSO-14-8A-SZARA,21.956521739130437,0.9420289855072465,1.7246376811594204,0.0,1.6521739130434785,21.956521739130437,17.869565217391305,0.1157854732553767,7.826086956521739,3.556557267706407
CSO-14-8B-JLLORA,22.493150684931507,1.0684931506849316,0.0,1.0273972602739727,0.0,22.493150684931507,17.45205479452055,0.114029912771018,9.561643835616438,3.9785402332639097
CSO-14-9A-AEDCAGO,24.086666666666662,0.6733333333333333,0.4333333333333333,0.1933333333333333,0.3666666666666666,23.886666666666667,16.69333333333333,0.1000682923878957,9.773333333333332,4.184208138771983
CSO-14-9A-HASACA,22.84955752212389,1.584070796460177,0.0884955752212389,0.3185840707964602,0.0884955752212389,22.84955752212389,18.27433628318584,0.1119279871769338,9.283185840707963,4.03811645478125
CSO-14-9A-JSMAAL,24.074074074074076,0.3333333333333333,0.345679012345679,0.3580246913580246,0.345679012345679,24.074074074074076,17.444444444444443,0.1029762316526731,10.148148148148149,4.239171671693354
CSO-14-9A-MARJA,24.92708333333333,1.0,0.0,0.4270833333333333,0.0,24.92708333333333,18.260416666666668,0.0938488971247838,11.510416666666666,4.6593192329127975
CSO-14-9A-SORZU,20.881720430107528,1.870967741935484,0.6559139784946236,1.053763440860215,0.3655913978494624,20.397849462365592,16.333333333333332,0.1267957554858713,7.849462365591398,3.3482830961133296
CSO-14-9B-ERAGA,22.34831460674157,1.2359550561797752,0.2247191011235955,0.9775280898876404,0.2247191011235955,22.34831460674157,18.764044943820224,0.1129303161977422,8.314606741573034,3.654277129293456
CSO-14-9B-MFEGA,23.43220338983051,0.8813559322033898,1.3983050847457628,0.6864406779661016,0.8220338983050848,23.43220338983051,18.66949152542373,0.1022159675757007,9.313559322033898,4.017416614917488
CSO-15-10A-LJRAGU,24.064327485380115,0.1812865497076023,1.1578947368421053,0.3099415204678362,1.0,23.73684210526316,15.976608187134502,0.0989100943460144,9.935672514619885,4.176652280548565
CSO-15-10A-MAARLO,22.803030303030305,0.803030303030303,0.8484848484848485,1.5,0.8484848484848485,22.5,15.212121212121213,0.1056704993352937,9.818181818181818,4.203995807517305
CSO-15-10A-SFEGA,25.428571428571427,0.3571428571428571,0.0,1.0,0.0,25.428571428571427,19.5,0.0874065226239139,12.428571428571429,5.259244085222346
CSO-15-10B-MEBUAR,22.24,2.69,0.5,0.29,0.5,22.24,16.51,0.1104007561375174,9.7,4.114418446388119
CSO-15-10B-YVBUAN,23.25,0.5576923076923077,0.4615384615384615,1.0384615384615383,0.4615384615384615,23.25,17.384615384615383,0.1048271238237793,9.365384615384617,4.03170611996699
CSO-15-10C-ALBAHO,27.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0826210826210826,10.0,5.119658119658119
CSO-15-10C-SSCAMO,22.911894273127757,1.6784140969162995,0.0,0.7929515418502202,0.0,22.911894273127757,16.405286343612335,0.1107986575558858,10.55066079295154,4.399941890529073
CSO-15-11C-JETALO,22.41145833333333,1.546875,1.78125,0.4583333333333333,0.7760416666666666,22.41145833333333,15.494791666666666,0.111132282483785,9.859375,4.097732214957784
CSO-15-7B-JCRAGA,24.916666666666668,0.0,0.0,0.625,0.0,24.916666666666668,18.95833333333333,0.0964948604803677,8.625,3.708423856068784
CSO-15-8A-VBMABR,22.078651685393258,1.5280898876404494,0.6292134831460674,0.4719101123595505,0.3258426966292135,22.078651685393258,19.123595505617978,0.1157439156631813,7.595505617977528,3.409739272717444
CSO-15-8B-KEPOGO,23.710843373493976,0.6807228915662651,0.6807228915662651,0.1746987951807229,0.5421686746987951,23.710843373493976,19.96385542168675,0.1041354525256265,9.13855421686747,3.994140853259984
CSO-15-9B-ALRIHE,24.286666666666665,0.8333333333333334,0.1866666666666666,0.3866666666666666,0.1866666666666666,24.286666666666665,19.44,0.0997632656125409,9.773333333333332,4.170350110957144
CSO-15-9B-AMSAGO,24.07317073170732,1.6829268292682926,0.3658536585365853,0.0,0.3658536585365853,24.07317073170732,17.170731707317074,0.0976612598351728,11.75609756097561,4.804248709540333
CSO-15-9B-JCAPA,22.57258064516129,1.5564516129032258,0.6774193548387096,0.4677419354838709,0.6774193548387096,22.451612903225808,18.008064516129032,0.1081963469303839,9.459677419354838,3.958725117339158
CSO-15-9B-KSBEJA,22.55555555555556,1.4343434343434345,0.0505050505050505,0.3434343434343434,0.0505050505050505,22.545454545454547,18.181818181818183,0.1112602471225313,8.242424242424242,3.585685760073805
CSO-15-9B-RMCHLU,23.42708333333333,0.9583333333333334,0.6145833333333334,0.0,0.4583333333333333,23.42708333333333,20.45833333333333,0.1065123991346817,8.302083333333334,3.719467229630273
CSO-16-10A-JEGAHE,16.5,4.5,0.0,2.0,0.0,16.5,10.0,0.1683823529411764,7.5,3.1455882352941176
CSO-16-10A-MSACO,22.642857142857142,2.7142857142857144,0.0,0.0,0.0,22.642857142857142,15.0,0.1080999435347261,11.285714285714286,4.626997122959856
CSO-16-10A-YKMUJO,22.05,0.45,1.55,0.0,1.55,22.05,19.3,0.1165667132257521,7.2,3.3168270478567963
CSO-16-10B-JESUGU,23.57575757575757,0.5,0.0,0.6060606060606061,0.0,23.57575757575757,19.681818181818183,0.1050099680732091,8.954545454545455,3.90133478291581
CSO-16-10B-LTVIFA,24.75,0.2083333333333333,0.5416666666666666,0.0,0.5416666666666666,24.75,19.979166666666668,0.0966830455507991,10.958333333333334,4.552200702209761
CSO-16-10B-VVILI,25.01680672268908,0.2773109243697479,0.5042016806722689,0.4201680672268907,0.5042016806722689,25.01680672268908,19.277310924369747,0.0938213619287788,10.647058823529411,4.466847784889437
CSO-16-10C-ACALGU,22.91715976331361,1.242603550295858,0.650887573964497,0.1715976331360946,0.4556213017751479,22.840236686390533,18.307692307692307,0.1088576492956816,8.68639053254438,3.764780959938773
CSO-16-10C-MAVAVE,23.81896551724138,0.7155172413793104,0.4396551724137931,0.0,0.4396551724137931,23.81896551724138,19.36206896551724,0.103537252031689,9.491379310344827,4.002142093062248
CSO-16-11A-JAVABO,23.32307692307692,0.4153846153846154,0.7692307692307693,0.2153846153846154,0.7692307692307693,23.32307692307692,18.49230769230769,0.1071557873564562,8.830769230769231,3.808291657060888
CSO-16-11A-JDMUVA,25.164383561643834,0.2671232876712329,0.7397260273972602,0.3287671232876712,0.5547945205479452,25.164383561643834,20.5,0.0919844047598663,10.136986301369864,4.35956193862388
CSO-16-11A-VZAOR,24.459016393442624,1.598360655737705,0.4590163934426229,0.2377049180327868,0.4590163934426229,24.459016393442624,17.39344262295082,0.0942268869681932,12.204918032786884,4.94388020005801
CSO-16-11B-KRORE,23.48275862068965,1.1896551724137931,0.3189655172413793,0.1724137931034483,0.1810344827586207,23.48275862068965,19.06896551724138,0.1078950661868897,8.629310344827585,3.864595692718592
CSO-16-11B-LLOZA,24.61688311688312,0.5454545454545454,1.2987012987012987,0.0,0.8116883116883117,24.61038961038961,18.344155844155843,0.0976059835513311,10.987012987012989,4.600698514104277
CSO-16-11B-YAROMO,23.62447257383966,1.5738396624472577,1.0464135021097047,0.2067510548523206,0.4852320675105485,23.60759493670886,17.89873417721519,0.1026356975042506,10.0084388185654,4.271082736454339
CSO-16-9A-JALEMO,24.781725888324875,1.0203045685279188,0.4619289340101523,0.4213197969543147,0.4619289340101523,24.781725888324875,18.553299492385783,0.0931912621308479,11.02030456852792,4.613082818590399
CSO-16-9A-JPROSO,23.98672566371681,0.9203539823008848,0.8539823008849557,0.5752212389380531,0.504424778761062,23.98672566371681,17.61061946902655,0.0995550261030911,10.769911504424778,4.45845161013576
CSO-16-9A-JSMAGU,22.532258064516128,2.0080645161290325,0.7096774193548387,0.3387096774193548,0.4596774193548387,22.532258064516128,19.161290322580644,0.1111974125834314,8.903225806451612,3.864938826257596
CSO-16-9B-SJPAJI,20.541666666666668,0.2916666666666667,0.6666666666666666,0.875,0.6666666666666666,20.5,17.916666666666668,0.1353782182729551,6.75,3.010288980025822
CSO-17-10A-YVGOCA,25.844827586206897,0.4137931034482758,0.0,0.5,0.0,24.93103448275862,19.32758620689655,0.0875735412174951,10.96551724137931,4.614369501341015
CSO-17-10B-EHECO,24.34567901234568,0.7160493827160493,0.0,0.0,0.0,24.271604938271604,18.234567901234566,0.0992162301824137,9.061728395061728,3.908693347168924
CSO-17-10B-YCQUVE,23.13836477987421,0.8176100628930818,1.3522012578616351,0.6226415094339622,0.8553459119496856,23.0251572327044,15.716981132075473,0.1032006959964031,10.037735849056604,4.26461557527547
CSO-17-11A-DJAPA,20.454545454545453,0.8181818181818182,1.2954545454545454,0.5909090909090909,0.7727272727272727,19.772727272727277,16.59090909090909,0.1345535864048388,7.318181818181818,3.246754861122037
CSO-17-11A-JDAMO,22.74418604651163,1.0465116279069768,0.0,0.0,0.0,22.74418604651163,19.953488372093023,0.1150350478129734,7.441860465116279,3.377128980425772
CSO-17-11A-NPAHE,22.348148148148148,1.325925925925926,2.2222222222222223,0.5037037037037037,1.4814814814814814,22.348148148148148,17.177777777777777,0.109255852985491,9.192592592592591,3.9228497109392095
CSO-17-11A-RLPAIG,22.40217391304348,1.065217391304348,0.8913043478260869,0.7065217391304348,0.5978260869565217,22.40217391304348,18.02173913043478,0.112918640423059,8.271739130434783,3.592715172859613
CSO-17-11A-SPUVA,22.421875,2.40625,0.265625,1.765625,0.25,22.421875,14.515625,0.1070197499709799,11.875,4.997506873648535
CSO-17-11B-CDBEBU,22.61971830985916,1.4507042253521127,2.676056338028169,0.0,1.816901408450704,22.464788732394368,13.43661971830986,0.1069416673564261,11.126760563380282,4.685535514877454
CSO-17-11C-JDAAG,24.1,0.8307692307692308,1.176923076923077,0.0,0.8692307692307693,24.1,19.43846153846154,0.0989956121772703,10.007692307692308,4.244653040356086
CSO-17-11C-MAPAMA,23.68027210884354,0.8571428571428571,0.6122448979591837,0.3945578231292517,0.5986394557823129,23.68027210884354,18.80952380952381,0.1021872411262034,9.82312925170068,4.157480750576534
CSO-17-11C-MCAAG,25.454545454545453,0.4343434343434343,0.7070707070707071,0.1464646464646464,0.7070707070707071,25.454545454545453,16.893939393939394,0.0902506879722976,12.732323232323232,5.198957191697206
CSO-17-11C-SARJA,23.964285714285715,0.9375,0.2589285714285714,0.0,0.2589285714285714,23.964285714285715,17.678571428571427,0.1035585188968647,11.0625,4.502122555557297
CSO-18-11A-ADBAHO,24.5,0.45,0.24,0.29,0.24,24.5,19.02,0.0976691192865105,9.89,4.254766909901693
CSO-18-11B-YLLRE,24.54741379310345,0.7844827586206896,0.7025862068965517,0.125,0.5517241379310345,24.54741379310345,18.073275862068964,0.0973045591544565,11.077586206896552,4.581420232542225
CSO-18-9B-MAMOLO,21.55457227138643,2.631268436578171,1.3657817109144543,1.4041297935103243,0.8761061946902655,21.536873156342185,15.289085545722712,0.1116840477613454,10.15929203539823,4.242320520245824
CSO-8-3A-DAPAVA,23.02369668246445,1.2274881516587677,0.7772511848341233,1.0758293838862558,0.7772511848341233,23.018957345971565,15.545023696682463,0.1042378553165471,10.76777251184834,4.498370319936591
CSO-8-3A-KVPECO,22.26086956521739,1.4782608695652173,2.6956521739130435,0.6086956521739131,1.7391304347826086,17.08695652173913,4.217391304347826,0.0967344465304867,9.869565217391305,4.349020256432454
CSO-8-4A-ARAGR,22.524590163934427,1.8032786885245904,0.0,0.0,0.0,22.36065573770492,18.80327868852459,0.1127070870466601,7.983606557377049,3.5963516085686624
CSO-8-4A-JRAAR,24.142857142857142,1.0,1.0,0.0,1.0,20.142857142857142,13.285714285714286,0.0880331262939958,8.428571428571429,3.702577068550185
CSO-9-2A-EXMOCO,24.26050420168067,0.7647058823529411,0.4369747899159664,0.5378151260504201,0.4369747899159664,24.26050420168067,16.73949579831933,0.0955932036677378,11.050420168067228,4.673884354238883
CSO-9-4A-AGAPE,24.291666666666668,1.0833333333333333,1.0069444444444444,0.4027777777777778,0.6180555555555556,24.291666666666668,18.75,0.0967021047679895,11.26388888888889,4.641000222534346
CSO-9-4A-DKVIMO,22.25423728813559,0.5084745762711864,0.4745762711864407,0.423728813559322,0.4745762711864407,22.25423728813559,19.74576271186441,0.1193466344451147,7.508474576271187,3.4222124729090333
CSO-9-4A-DSMOMU,24.016528925619838,0.5950413223140496,0.8429752066115702,0.371900826446281,0.8429752066115702,24.016528925619838,18.1404958677686,0.0996233339064815,9.93388429752066,4.196474747620993
CSO-9-4A-DVGATO,22.60135135135135,1.3108108108108107,1.445945945945946,1.0135135135135136,1.2162162162162162,22.60135135135135,15.013513513513514,0.1067353953284091,10.047297297297296,4.228507600656107
CSO-9-4A-FAGIGA,22.632183908045977,1.735632183908046,1.7816091954022988,0.4712643678160919,0.9770114942528736,22.632183908045977,18.20689655172414,0.1068109963349495,9.011494252873565,3.9346090080293408
CSO-9-4A-GSBRCO,22.83018867924528,2.0754716981132075,0.0377358490566037,1.1886792452830188,0.0377358490566037,22.83018867924528,18.71698113207547,0.1049977118238419,9.849056603773583,4.134770679814071
CSO-9-4A-KEMOCO,21.64516129032258,0.967741935483871,0.0,0.7096774193548387,0.0,21.64516129032258,15.387096774193548,0.121769999396042,8.806451612903226,3.661185157206417
CSO-9-4A-LCOMO,14.95744680851064,5.574468085106383,0.6595744680851063,2.5531914893617023,0.4893617021276595,14.95744680851064,14.04255319148936,0.2049421574699883,4.723404255319149,2.399764928511388
CSO-9-4A-MLORO,20.452380952380956,1.2142857142857142,1.8333333333333333,0.8809523809523809,1.8333333333333333,19.38095238095238,17.333333333333332,0.1272590093754257,6.476190476190476,3.0201638832443782
CSO-9-4A-MPAME,22.548387096774192,0.5806451612903226,1.1290322580645162,2.935483870967742,1.032258064516129,22.548387096774192,14.03225806451613,0.1010731214112036,11.064516129032258,4.441299810152692
CSO-9-4A-NSARPA,23.72,0.7,0.42,0.0,0.42,23.7,16.44,0.1021988649032127,9.46,4.019880195167152
CSO-9-4A-SLOCA,19.866666666666667,2.05,2.5,2.583333333333333,1.4833333333333334,19.866666666666667,16.983333333333334,0.1271993004029617,7.433333333333334,3.34059307370638
CSO-9-4A-YVDITR,25.625,0.0,0.0,0.5,0.0,25.625,18.0,0.0904166666666666,9.75,4.397435897435898
