subject,nodes_T6W40,lcc_T6W40,y_true,y_pred
CSO-16-10A-SMOUT,7.899160514186438,-9.001677759355319,4,13.257534413174108
CSO-16-10A-YKMUJO,-5.946219253208084,6.4546827038208,15,14.868515108955705
CSO-16-10B-JESUGU,8.48835285101716,-9.659425635772758,10,13.188978873587391
CSO-16-10B-LTVIFA,23.220809157223314,-26.10607852665016,20,11.474782288916147
CSO-16-10B-VVILI,6.00365795933308,-6.88562379486388,30,13.478085822812192
CSO-16-10C-ACALGU,3.2854917193465196,-3.6242415445734744,19,14.021301833116036
CSO-16-10C-MAVAVE,9.725847184687265,-11.040908759651165,11,13.044990083379089
CSO-16-11A-JAVABO,6.178814501809631,-7.081160696233445,16,13.457705463919178
CSO-16-11A-JDMUVA,9.10480371076724,-10.347603703561871,23,13.117251665548357
CSO-16-11A-VZAOR,11.849086400709462,-12.830020504673566,4,13.379117554378885
CSO-16-11B-KRORE,5.343799759033398,-6.1489877206094965,8,13.55486369676689
CSO-16-11B-LLOZA,11.415361839826053,-12.910112187862302,9,12.86530131030674
CSO-16-11B-YAROMO,9.363399872192515,-10.636288849981291,13,13.087162680554213
CSO-16-9A-JALEMO,5.463190387169732,-6.282270058501442,13,13.540971987011279
CSO-16-9A-JPROSO,9.226686200320255,-10.483667843681534,2,13.103070014981713
CSO-16-9A-JSMAGU,-1.7228768971922737,1.7399328803665866,19,14.377107641517304
CSO-16-9B-SJPAJI,2.246777599240646,-2.691611204514906,24,13.915218053068731
CSO-17-10A-YVGOCA,1.472363800936636,-1.8270904029669222,24,14.005325056312705
CSO-17-10B-EHECO,4.536550718734508,-3.1098473525338965,15,15.786755024543602
CSO-17-10B-YCQUVE,1.4484935006909414,1.051320567569906,12,16.85986572660384
CSO-17-11A-DJAPA,4.383326893851146,-5.0470092282759405,16,13.696369323918196
CSO-17-11A-JDAMO,1.5119016575953002,-1.8712286913146967,6,14.000724624623594
