subject,z_re_T6W50,z_l1_T6W50,z_l2_T6W50,z_l3_T6W50,z_diameter_T6W50,z_asp_T6W50
CSO-15-8A-VBMABR,1.5099338352887135,-1.0626340797507794,-0.4219888934899746,-0.5892895780327152,0.6004039587687482,0.7867023852482151
CSO-15-8B-KEPOGO,-0.13837355004229737,-0.2826836931153502,-1.2346920301565203,-0.1532142163508323,-0.35502555350191567,-0.7101191976562966
CSO-15-9B-ALRIHE,-0.6971103193169569,0.8633092903926748,-0.0016546826293083762,-1.1264351746277008,-0.26371697564453295,-0.5470886076373183
CSO-15-9B-AMSAGO,-0.33113911870512863,-0.7890451213962493,-0.4535922594923099,0.9288142227081571,-0.8200023538676484,-0.8709562233626335
CSO-15-9B-JCAPA,-0.5415309935210644,0.0447196535344326,-1.2802721681033775,-0.29244001887211934,-0.8692192129789386,-0.6802098607051339
CSO-15-9B-KSBEJA,0.8885834555413249,-0.05311417092507104,0.23647462427920216,-1.7141615421675749,0.04657220604604686,0.3498966899973191
CSO-15-9B-RMCHLU,-0.1546135653891625,-1.0074015867207513,0.952437563615168,0.5000939238676002,-0.29620289781875064,-0.18816551768463075
CSO-15-9B-SJAGRO,-2.8087597878222623,-0.7514723585872406,1.9640090243353425,-1.4734849275997632,-1.0093610021153925,-1.227430743791105
CSO-16-10A-JEGAHE,0.6388703790420608,-0.4942263692168617,-0.006170424050269365,-0.44619651783481135,-0.06464084988531162,0.1938972882257981
CSO-16-10A-MSACO,-0.3002416507324435,-0.45182438230429134,-0.5706700766913911,0.26968177481986005,0.2605082550929376,-0.17691084251031886
CSO-16-10A-SARI,2.2616314887714695,-0.20540938082634733,-0.20555049760183594,-1.6369364840238079,0.4625636583214463,0.7478808314332827
CSO-16-10A-SMOUT,-0.10682876044714149,0.9649794028420977,0.46861189981791546,-0.39474454787553365,0.6849964295041616,0.6414068163771413
CSO-16-10A-YKMUJO,-1.5105791918602527,0.2398236378778635,-1.1517647658775905,-0.4516891896010938,-0.8947127199177201,-1.2259004337165564
CSO-16-10B-JESUGU,-1.5920748903019655,-0.05547963696181495,-0.666429754993571,0.42766286220941324,-1.3319588286258806,-1.6452299836039168
CSO-16-10B-LTVIFA,-0.6996761914703699,-0.40768972975687245,0.6360108871763537,0.5591794628664418,-1.9257796094782265,-1.759286627456495
CSO-16-10B-VVILI,-0.23859392552085001,0.20101441050768476,1.3299067098810726,-0.10002354942742832,0.19339320602982848,0.3269349866200958
CSO-16-10C-ACALGU,-0.2549699919357901,-1.0409969687544998,-0.3855983894549759,0.055450053022321165,-0.6926145655415538,-0.6827440539864861
CSO-16-10C-MAVAVE,-0.37395051410011,0.11319886567821519,0.37199871898754316,0.3694809326330452,0.45576313467964136,0.22510644252846038
CSO-16-11A-JAVABO,-0.6983917913216564,0.4459370642672875,-0.2634415859196205,-0.5265049760090322,-0.758950407206071,-0.6197901538568961
CSO-16-11A-JDMUVA,-0.13646823775896916,-0.16188771325793117,-0.004369714137177562,-0.6081130368830158,-0.4261086692804797,-0.5744093822589698
CSO-16-11A-VZAOR,-1.3021452381290133,0.7802551599979013,0.7365340651200775,-0.6095219399308425,-0.15858241561165157,0.0494748992933054
CSO-16-11B-KRORE,1.1513746159144789,-0.5578997887011715,-0.8445093118214634,-0.3489131094407669,0.365718218250842,0.1445628980818236
CSO-16-11B-LLOZA,-1.2729465992654323,0.10673215168345995,0.40327602967127063,-0.3643818300135163,-1.3414738375404174,-1.15741812123467
CSO-16-11B-YAROMO,0.6736831443580884,0.8762799088036585,4.306169276216475,-0.5974877740310156,1.3422367524632075,1.878280033045045
CSO-16-9A-JALEMO,-1.0241644516094939,-0.5180506481296581,1.2509456871859967,-1.114862539056551,-0.9769011071112164,-1.10800151181408
CSO-16-9A-JPROSO,1.042436490987979,1.1731815615781362,0.39865981571974657,-0.4991914000579419,1.545260323340064,1.1940011864983164
CSO-16-9A-JSMAGU,-0.9830659875136685,-0.6989163015374383,-0.19922425497442114,0.31852518887379927,-0.8213298501201411,-0.6478997306313736
CSO-16-9B-SJPAJI,-0.17176926034288822,-0.4815430379604305,-1.044533319673472,-0.17292889188475252,-0.08219623100103325,-0.5423185585420908
CSO-17-10A-YVGOCA,-0.8150042015424719,-0.7346200961803777,1.0187289341835986,0.3508777885807832,-0.6944258004765066,-0.518001807613159
CSO-17-10B-EHECO,0.4484539526741424,-0.37703527746142557,0.3844988434302584,-1.5921634767445618,0.4279774260802887,-0.025010578248694577
CSO-17-10B-YCQUVE,0.4782862720727941,-0.5598287495157394,1.0308479534844754,0.4451149685535958,0.4402520646581527,0.3476771452739253
CSO-17-11A-DJAPA,-0.12979484869144745,-0.40145632255429664,0.8747763394617745,-0.4918043978916956,-0.7982916632161146,-0.5883510921285043
CSO-17-11A-JDAMO,2.466360614723655,-1.030365274473698,-1.2470773953315444,0.42396903357099675,-0.14807772783468717,0.21167815119301822
CSO-17-11A-NPAHE,-1.046588552643291,-0.8122480635304318,-0.1702101618101912,-0.9607930931957123,-1.3670882161379712,-1.3847043938183872
CSO-17-11A-RLPAIG,-1.0167084158081179,1.5854517730465953,1.0550057977758547,-0.42521048448975773,0.37488601600518623,0.8980955554863699
CSO-17-11A-SPUVA,0.40588663967941807,-0.39286926800179023,-1.0445074806917016,1.5057071054222597,0.3604482362160426,0.4344873618504843
CSO-17-11B-CDBEBU,-1.3285088451832594,-0.25131968041062236,0.281463937684301,-0.48844915816364276,1.0456207551154855,-0.12807982394751438
CSO-17-11C-JDAAG,-1.6812529940298524,-0.7877182380943121,-0.010916715627322425,0.46493226394719683,-1.3756446967822133,-1.4633563559630525
CSO-17-11C-MAPAMA,-1.0782757284304496,0.11956234868373601,0.45298693721199423,-0.12056531737619647,-0.5406345087220825,-0.5582239750152991
CSO-17-11C-MCAAG,0.7885696864457098,-0.7585956346612708,0.23598258182385873,-0.04233433594411882,-0.12050601251311471,-0.20202664092689396
CSO-17-11C-SARJA,-0.6412782777679268,-0.7000375977989748,0.37483980675381556,0.7411674893907318,-1.203411733305333,-0.9293964586690943
CSO-18-11A-ADBAHO,-0.30683891922291673,-0.8386282925987116,0.19736982104169498,-0.2204090607407446,-1.2891936998639277,-1.325184388774004
CSO-18-11B-YLLRE,0.1736317504572087,-0.9752939147942088,-0.0377738714182786,-0.5196190393651334,0.3821453976551865,0.15892467279846556
CSO-18-9B-MAMOLO,1.9044542065009722,1.2072101464862424,1.3406274296700105,1.7454699856756444,2.326504995668157,2.411610694467123
CSO-8-3A-AIPRBR,-0.5577852220902579,-0.05719772564388734,-0.8529953137151858,0.4557213442513696,-0.4385253344425302,-0.3836977708101874
CSO-8-3A-DAPAVA,-0.3245927215188903,0.6955268191421488,0.855511567123943,-0.18428871448127793,0.9989735110565818,1.177524539866754
CSO-8-3A-KVPECO,-0.502116097566183,0.06229257919900124,-2.082400968463022,0.12541772438075893,-1.5024001825812536,-1.4092162198773641
CSO-8-4A-ARAGR,-0.4589353886601183,-0.17663734500183917,1.1576644554138737,-0.8563777785051714,0.5726474091411117,0.8372314550299556
CSO-8-4A-JRAAR,-0.45694715832138444,-0.9927245649101741,-1.308175590010345,-0.27669728303040014,-1.0804476131278822,-1.33101568984734
CSO-9-2A-EXMOCO,0.6636988594001236,-0.6689237588151805,-1.198283162682382,0.6485052315008734,0.3014303010811111,0.48186515772420824
CSO-9-4A-AGAPE,-1.3459635389261073,-0.9471853934360583,0.7943259263890159,0.6249390120030998,-0.2937783674002892,-0.4111968416584437
CSO-9-4A-DKVIMO,0.29140878901915035,-0.17008600700017115,-1.2969396420214825,-0.7578849719408268,-1.2056654417473998,-0.780559661725058
CSO-9-4A-DSMOMU,-0.08640842363530235,0.9178667757561622,-0.0445574671801598,-1.2918258295847884,-0.4950257668651782,-0.5889859965238728
CSO-9-4A-DVGATO,0.10695046123858207,1.1310376459952995,0.16921306884970927,-0.5921835774857612,0.9480803144213247,0.3943249895393656
CSO-9-4A-EGCAMO,-0.02423994611993041,-0.07984836242572604,0.4697104281677335,0.35158470101951017,-0.2261671668959534,-0.14612903865224638
CSO-9-4A-FAGIGA,-1.1751543368644026,2.2073506350485914,1.8438541091515153,-0.6863739959872082,-0.7433928932984658,0.08330617028883441
CSO-9-4A-GSBRCO,0.47613205454772,1.2901369202243242,-1.1169201690559487,0.4459826961677645,0.3452037338174955,0.446412850067438
CSO-9-4A-KEMOCO,0.6403932281171218,-0.5312226305529592,-1.2649041302114028,1.009278880665669,-0.25678789121842993,-0.37603796048010174
CSO-9-4A-LCOMO,-0.5722184332750435,0.3842970155172168,1.9635255860667336,0.5435593433830123,0.9603675641319362,0.4000497986367349
CSO-9-4A-MLORO,0.43248648437035253,-0.40958552009899807,-1.586949930342892,2.5554064292149183,0.02663169896608751,-0.10997801307197667
CSO-9-4A-MPAME,0.46893552604503524,-0.20464635569896814,-0.5126664856462059,-1.603873851514045,1.3699189078139402,0.9597097983016082
CSO-9-4A-NSARPA,-0.689146087247908,-0.18551350312973233,0.6350827147708928,-0.7846463054813507,-1.0227026480033239,-0.8532029532441029
CSO-9-4A-SLOCA,0.4306203844802329,-0.4035677451753002,-1.8048690089875314,1.6603539906528697,0.9679739547036076,0.44176998769498405
CSO-9-4A-YVDITR,1.3494396358521987,-1.6943822067840588,-1.318338916032266,1.9551249207238648,1.2537001038769435,0.9152850890183309
