subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,atd_T2W30,diameter_T2W30,asp_T2W30,z_pe_T2W30,z_l1_T2W30,z_l2_T2W30,z_lsc_T2W30,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30,y_true,y_pred
CDMS-11-6B-JACUPE,0.819070713691585,1.0235821987406062,0.4885599958689886,0.5335482443098983,0.7160962491087841,0.5684369188847568,0.4902184910999757,0.9738139646801037,0.5575056360306802,0.0,0.0,0.0,0.0,0.7091675875846228,0.0,0.0,22,22.0
CDMS-11-6B-JDCHBA,0.0,0.0,-0.26439714818960636,-0.19583746701327467,-0.13180118764782162,0.0,0.0,-0.050228784765332435,0.0,-0.2621527631438272,-0.338661089095327,-0.24656686969466785,-0.21970856325542787,0.0,-0.2101340547730284,-0.20051207242168553,13,13.0
CDMS-11-6B-JFSAHE,-0.6346499525974182,-0.1934917621037137,-0.23309057733348176,0.0,-0.24523260862850849,-0.5710953791869026,0.0,-0.35543369143312586,-0.08927911804297217,-0.2988136521735713,0.0,-0.33966482598334724,0.0,0.0,0.0,-0.15924843251695747,12,12.0
CDMS-11-6B-JLPENA,-0.7069164581083656,-0.8443762263288456,0.0,-0.8504933347802887,0.0,-1.3331973700339765,0.0,-0.7283763844124842,0.0,0.0,-0.7521971692736871,-0.733612416549771,-0.7596400478825466,0.0,-0.6447408573201585,-0.7664497353098763,7,7.0
CDMS-11-6B-JMARME,-0.9582732231790992,-0.6602151965065253,-0.6584603146770537,0.0,0.0,-0.9744889093351607,-0.5449809077951828,-0.6604245928611431,-0.626244611702614,-0.7328676216381668,0.0,0.0,0.0,0.0,-0.6888763267425528,-0.6151682955625011,8,8.0
CDMS-11-6B-JPSAMA,0.0,-1.6598425229349776,0.0,0.0,-1.4457783078446953,-1.4267058917970068,0.0,-1.4458936378499907,-1.4553307511033797,-1.5104598664944837,0.0,-1.710003400892866,0.0,-1.6719897360992728,-1.4132861834596724,-1.3807097015236547,0,0.0
CDMS-11-6B-LESTA,0.0,0.5127599331923083,0.0,0.7514586589474037,0.4530510486129701,0.6942480346143778,0.0,0.41968894472601725,0.0,0.0,0.7667915901523858,0.0,0.42250752681759035,0.779837658310435,0.47849829926787835,0.6011583053586348,21,21.0
CDMS-11-6B-MEBRTA,0.11668602429968869,0.2795916372666984,0.0,0.0,0.1110353846302975,0.2062879226557098,0.0,-0.2518559480859426,0.0,0.0,0.0,0.08467326163408045,0.196559204097995,0.449466242610849,0.30974508458646516,0.3778111863041594,17,17.0
CDMS-11-6B-MMAMO,-0.6775927265008795,-0.5822605771757671,-0.6348634562094658,0.0,-0.6005389391649073,-0.4834869306059222,0.0,-0.5319017593030817,0.0,-0.6227407919954149,0.0,-0.5611651568979803,0.0,0.0,-0.7284773936498223,-0.6969722684967566,9,9.0
CDMS-11-6B-RSECA,-1.4534931902323578,-1.163360662921641,0.0,0.0,-1.0629142728167056,-1.6759004410493559,0.0,-2.9057815065918957,-1.4412201937273554,-1.2081175497442043,0.0,-1.1314801899824543,0.0,0.0,-1.097123404401962,-0.9806085885320659,1,1.0
CDMS-11-6B-SCAPA,0.0,-0.5588306699778803,-0.3943625522615982,-0.3424372441774217,0.0,0.0,0.0,-0.5756584993950408,0.0,-0.5284234313350479,-0.5101445236629356,-0.46827734212660876,0.0,-0.9930854826488028,-0.34668655658043535,-0.40209369783422777,10,10.0
CDMS-11-6B-VZAPE,0.0,0.5337055425246438,0.0,0.8973435402760749,0.550765147965974,0.45641331813791935,0.0,0.3933674735562852,0.0,0.35720468371847414,0.8556923905680675,0.6996480474144795,0.0,0.7298875394938428,0.0,0.40597231634424047,21,21.0
CDMS-11-6B-YLNIME,-1.074017598405759,0.0,-0.5463727363574582,-0.4839757475130604,-0.5320177100755776,-1.0759755156285473,0.0,-0.5570475281063031,0.0,-0.7071456670222317,-0.5766220610295478,-0.6521612688429274,0.0,-0.9146641670185864,0.0,0.0,8,8.0
CDMS-11-7C-ICARE,0.5834923747529952,0.22116714864205847,0.03562911836152116,0.11550750155888286,0.0,0.37375830205086713,0.0,0.20047461482596704,0.04518787911902955,0.0,0.11890177130972936,0.0,0.0,0.0,0.0816319878821167,0.10424930149683313,17,17.0
CDMS-11-7C-SALMA,0.6666360490510869,0.3701120881569413,0.0,0.13118042889952392,0.0,0.6917296853439783,0.0,0.5369878208624235,0.16874450456257,0.0,0.08699533962839351,0.0,0.12703829292302835,0.06044195104111507,0.0,0.04013383953093985,18,18.0
CDMS-11-7C-SPGAVE,-0.7595277734148819,-0.5611562913640658,-0.7725691435495805,0.0,-0.8083039192269309,-0.7638595611924278,0.0,-0.8109474417429122,-0.5734433913695589,-0.7843312561243296,0.0,-0.7091461693050688,0.0,-0.5767150527102424,0.0,0.0,8,8.0
CDMS-12-5A-SRIGO,-0.31276087025824395,-0.2162331440985434,0.0,-0.09690830130145069,0.0,-0.24465222935776765,0.0,-0.11357228366603375,-0.06436721270321336,0.43068197541920444,-0.07691215568880914,0.0,0.1212711676051281,0.4534530540497302,0.0,0.0,15,15.0
CDMS-12-6A-FAROPA,0.898659630794584,0.0,0.0,0.8582766435987212,0.0,0.9740077197840632,0.0,0.8740932929573519,0.6045258824387165,0.0,1.0001258721082276,0.0,0.4585918336759125,0.7392035780052334,0.6216778641490266,0.8508376824881637,23,23.0
CDMS-12-6A-JGIGA,-1.757926856541641,-1.3534904261510352,-1.3108294442328696,0.0,-1.1306733440908165,-1.9697657814406353,0.0,-1.3572975355053136,-1.1318624287806553,-1.4773686901130751,0.0,-1.1457724994528573,0.0,-1.4850129936911012,0.0,0.0,1,1.0
CDMS-12-6A-SROAL,1.5153471022893144,1.3706109463321354,0.0,0.5154363299605078,0.0,1.3652647322240146,0.0,1.145154736175142,0.6271451529965788,0.6749259628167966,0.5152450322489817,0.6270396160487586,0.0,0.0,0.0,0.523830388907772,24,24.0
CDMS-12-6B-IJDAGA,0.8807529971127386,0.0,1.1407687005003448,0.8720985890519694,0.850581188059824,1.1851760755100502,0.0,1.0849616355376683,0.0,1.198217237243603,0.8238213263107728,0.8902495832627162,0.0,0.9533726674103132,0.0,0.0,25,25.0
CDMS-12-6B-SCLAG,1.5052472356617908,1.4681325266914305,2.3876427259161574,0.0,1.710989648795404,1.4727584172041663,0.0,1.8127977695427606,0.0,1.5700057595713557,0.0,1.1199323070760925,0.0,1.701494627882189,0.0,1.130998981658653,31,31.0
CDMS-12-7C-ARAHE,0.8297163732449624,0.8174368296204672,0.6493450969792195,0.0,0.0,0.6222566305470044,0.0,0.9685946354195795,0.47797841880669445,0.8580407372955081,0.0,0.0,0.43682402490936934,0.7108302583290542,0.508976994848142,0.0,22,22.0
CDMS-12-7C-CATRAR,-0.8590282386271222,-0.3257192506754524,-0.03925123889651756,-0.16575189340123764,0.0,-0.7827083335680958,-0.08553837179045043,0.0,0.0,-0.05538971320592198,-0.2625582268290439,0.0,0.0,-0.5217065084804436,-0.022348224525714055,0.0,12,12.0
CDMS-12-7C-DLOLO,0.0,0.0,0.40327086024431447,0.0,0.47227508211320846,0.19902770524151947,0.0,0.2517117109605869,0.2729555588802105,0.5061711102829242,0.0,0.7600119722531765,0.3181927442600993,0.3753383770476904,0.0,0.32104487871627024,19,19.0
CDMS-12-7C-JSZAOR,0.0,0.0,-0.32849299878819327,-0.6463453518118365,-0.3443237697453722,0.0,0.0,-0.3829286043446206,0.0,-0.4027980821659863,-0.5584835428555185,-0.4885544100768905,-0.5540504625486735,0.0,-0.7085760473620386,-0.7054467303008694,10,10.0
CDMS-12-7C-MAROBE,-1.1660670936446502,-0.6203081488640407,-0.4003306922231479,0.0,-0.32604543068085956,-1.0800533347687802,0.0,-0.5913462184169105,-0.43915747661744037,-0.5336739585739595,0.0,-0.4283238373856187,0.0,-0.5346938088245922,0.0,0.0,9,9.0
CDMS-12-7C-VMAPA,-0.8469939119331981,-0.48171432719882173,0.0,-0.15194848798166902,0.0,-0.7988119639921135,-0.08321046884478342,0.0,0.0,-0.09193552789795177,-0.27177275791359695,-0.029255983554767464,0.0944468047289968,-0.4588033754120945,0.0,0.0,12,12.0
CDMS-12-7C-VQURA,0.0,-0.40675014793603187,-0.3095996402311867,0.0,-0.2611918180147088,0.0,-0.01797754939263463,0.0,0.0,-0.21248061814042182,0.0,-0.4008700914890873,-0.047666367796015345,-0.2615450024247364,-0.07468969553266339,-0.1272290690425131,13,13.0
CDMS-13-6B-ASUMO,-1.2640963613824079,0.0,-0.8767141912285707,0.0,0.0,-1.1889984772697901,0.0,-1.1059257656002635,-0.9710228735193925,-1.007038206133725,-1.0613600856781256,-0.9216346399344167,-0.8247542754419737,0.0,-0.8984551238113334,0.0,5,5.0
CDMS-13-6B-JDTAHE,0.4860223405359513,0.6107619583419088,0.4609057437590387,0.5383096528206605,0.6223996245967346,0.6103642654300881,0.0,0.0,0.0,0.6865984528545628,0.5934704338687552,0.60310137343932,0.0,0.6680661543529804,0.0,0.0,21,21.0
CDMS-13-7C-MVEAR,0.0,0.0,1.6867463071468423,0.823087200483007,1.1515629582066722,0.8941252755947999,0.0,1.0971904879511007,0.0,1.969749058925359,0.9798310339581698,1.3512697679435308,0.0,1.1365814396678917,0.7898564701226256,0.0,27,27.0
CDMS-13-7C-RAIZAC,-1.1078116390386057,-0.9458000234556423,-0.9268333398554579,0.0,-0.8052268285973128,-1.0881815592346962,0.0,-1.4469269525534358,-1.1126705501501415,-0.8936082038991412,0.0,-0.9891522787747341,-0.8037886244408325,0.0,0.0,0.0,5,5.0
CDMS-13-7C-SSOSLO,0.0,0.0,0.9042987585489217,0.39573036012909757,0.8938424556017296,0.5193035843274286,0.0,0.0,0.0,1.2976405292816102,0.5070141900996067,1.3343945628741076,0.0,0.6457878898481737,0.7278163113720426,0.6541713579172818,23,23.0
CDMS-14-10A-IMORTO,-0.8576356303933925,-0.26969353476293795,0.0,-0.18281539922949355,-0.2069300810521549,-0.8494156006138994,0.0,-0.1651776779904175,0.0,-0.3550890093553788,-0.3425778212129072,-0.3352894916771556,0.0,-0.5553757537122614,0.0,0.0,11,11.0
CDMS-14-10A-JCVANI,0.7578881156411372,0.56876650489872,0.5891529622683866,0.7880232124521114,0.0,0.8477291555373876,0.0,0.6952772253651315,0.52504980669862,0.0,0.8887865836857356,0.0,0.0,0.63527807860031,0.0,0.5840483548524621,22,22.0
CDMS-14-6B-KDCAHE,1.1041868780221136,0.0,0.0,0.36097620310831147,0.0,0.813003210322217,0.0,1.1103582420967606,0.5915715972328421,0.5484253746244699,0.4154450413255674,0.6027752482663877,0.0,0.0,0.5772568393236476,0.7560013656776842,22,22.0
CDMS-15-10A-AMALOS,-0.1216075103825816,-0.09249753034281614,0.13600039748370457,0.33197349985654667,-0.06020153071622292,0.0,0.0,0.0,0.0,0.0,0.16406956179888021,-0.19972852774092165,0.2006344152241048,0.45748158077110423,0.0,0.06387564404820298,16,16.0
CDMS-15-10A-JJMACH,-1.3914919123559415,-0.8143077751359573,-0.7318305557295068,0.0,0.0,-1.3310170884270978,0.0,-1.0237385621535315,0.0,-0.9090247289992106,-0.7481731469160451,-0.7779479389436783,0.0,0.0,-0.6815135181891036,-0.7109547731499266,6,6.0
CDMS-15-10A-MAALCA,-0.6909742288862437,-0.1462135092097519,0.0,0.0,0.0,-0.5122798147516376,0.0,-0.33245611193918634,0.0,0.0,-0.2009360848129791,0.62963879007116,-0.24964924660272697,-0.15043315289140605,-0.25186592354479853,-0.2148307174324292,13,13.0
CDMS-15-10A-MAALRI,-0.43488844865597376,-0.25791444576196715,-0.1752086584588379,0.0,-0.21206372346983224,-0.350128293731679,0.0,-0.7967066727271944,-0.28822745473874717,-0.23197390945746127,0.0,0.0,0.0,0.0,-0.1875688813629385,-0.18531951163536808,12,12.0
CDMS-15-10A-SGOMO,-0.3893726813549126,-0.48159153717332986,0.0,0.0,-0.16296155835945392,-0.3521620706023679,0.0,-0.42476958652548563,-0.22222872096517984,0.0,0.0,0.0,-0.2823789981867395,-0.19047699447601854,-0.2949812084232371,-0.3190766439332736,12,12.0
CDMS-15-10A-SHEGA,0.0,0.0,-0.38137418072311635,-0.2349911254860482,-0.19484876322183917,-0.13854682044716934,0.0,-0.1839375130555319,-0.1281969127056959,-0.24243353568395506,-0.2167524557501086,-0.26962929519889695,0.0,0.0,0.0,-0.12928939772763773,13,13.0
CDMS-15-11B-JEMOLO,0.6937329556919493,0.560949412531373,0.0,0.0,0.0,0.590525918814035,0.2684494028917448,0.3524876038480726,0.2850741374748106,0.2731605390221067,0.0,0.2555361965168109,0.0,0.3748439479133052,0.22523988529579286,0.0,19,19.0
CDMS-15-11B-VSAHO,-0.169315373767387,-0.22755830068847985,0.0,-0.13525671632191072,0.0,-0.1870052688536685,0.0,-0.9730032918295857,-0.30850457545135557,0.0,-0.34025332571222205,0.0,-0.18129425457484402,0.0,-0.28122322546821465,-0.3165856673323312,12,12.0
CDMS-16-10A-SGALO,0.9646318335314487,0.6004423081123025,0.008239587632282053,0.0,0.0,1.1326980810806844,0.18660846904807263,0.20759000976539274,0.17195466057821096,0.0,0.0,0.0,0.5828780505325372,0.0,0.49758742392451094,0.5273695757945586,20,20.0
CDMS-16-11B-NGABE,0.0,0.0,1.1599812302238062,1.223243737142793,1.3502385638411158,0.0,0.0,0.0,0.0,1.6278404958848107,1.1264960392431755,1.7450529440417735,1.0510782810967054,1.2849501228519484,1.0988435286263218,1.212275057047551,28,28.0
CDMS-17-10A-ASSAMO,-0.6870574816438811,-0.38758753583601996,-0.23972647248432633,-0.18242009517645474,0.0,-0.5723279241389281,0.0,-0.4868387383792005,0.0,-0.36434929793616067,-0.2330591639828978,-0.26139504745001185,0.0,-0.7052382429721182,0.0,0.0,11,11.0
CDMS-18-7C-VVECA,-1.252138281021628,0.0,-0.9933191574706732,0.0,-0.7029453875395539,-1.1348457852713119,0.0,-1.5474269091415378,-0.8747221832795135,-1.013162314119661,0.0,-0.8744103613862125,0.0,0.0,-0.836793410770577,-0.8902362099993302,5,5.0
CDMS-8-4A-DJAVDA,-1.0085961780704071,0.0,0.0,-1.4031034029848184,0.0,-1.6836645231552567,0.0,-0.9167896511377044,-0.7892949789630108,-1.0704200133104644,-1.0003108232341693,-0.7926469313262423,0.0,0.0,-0.7635072994890594,-0.6916661983288659,5,5.0
CDMS-8-4A-DOSTR,0.2943596840103813,0.45506497216359115,0.08624064021594101,0.0,0.0,0.1124510765002763,0.13537627307167763,0.4110858474787247,0.14746282539485894,0.0848221430094567,0.0,0.0,-0.1590957260183603,0.3122322641734533,0.0,0.0,17,17.0
CDMS-8-4A-LGOPA,-0.18278663205326462,0.0,-0.4345998316769467,0.0,-0.3409682377314991,-0.3763355783774082,-0.18482649697083042,0.0,-0.29320090205160887,-0.35081457705553815,0.0,-0.39875855502277263,0.0,0.0,-0.3309707062850851,-0.22673848277504485,12,12.0
CDMS-8-4C-JDBUTU,-1.0680200791744565,-0.6511604189820221,0.0,-0.7872929341569139,0.0,-1.204888275863303,-0.5131958311891278,0.0,0.0,-0.596634825612895,-0.6488380956232215,0.0,-1.032018249627227,0.0,-0.6803612108326524,-0.93759007893818,7,7.0
CDMS-9-4A-ACDUTR,-1.1302283197929912,-0.7355432183460238,0.0,-1.167070378088022,0.0,-1.4014812804268546,0.0,-0.9293948925455905,-0.7285592127711799,-0.9947313602968935,-1.0758662649102653,0.0,-0.9081378228188562,0.0,-1.0489872500033228,0.0,5,5.0
CDMS-9-4A-CARGA,0.0,0.0,-0.502281347777453,0.0,-0.8968945334139872,-0.52326179855129,0.0,-0.5592140646619764,-0.666881386580422,-0.7926613574588179,0.0,-0.9593722146901748,0.0,-0.8844178925292858,-0.7029645641765809,-0.6320508401600119,8,8.0
CDMS-9-4A-CRAAG,1.5665567578959585,1.8205148516662786,2.4048400978984694,1.3282337737655112,0.0,1.368444345835427,0.0,2.079943728657479,0.0,2.102850695278745,0.0,0.0,1.2815779382823054,1.668396794590702,0.0,1.2586410161291273,32,32.0
CDMS-9-4A-EROHI,0.0,-0.9127625664470107,-1.0109700316563868,-0.8672511009561497,0.0,0.0,0.0,-0.8691066684277171,0.0,-1.050712946390927,-1.042675137611406,-1.0138154403954573,-0.969558834671362,-1.1517028910808975,0.0,-1.2314443823626853,5,5.0
CDMS-9-4A-ILOSE,-1.4301339730891822,-0.8225936720377719,-0.5292501964370114,0.0,-0.4871276610270643,-1.379113376305885,0.0,-0.6450664224339763,0.0,-0.6417183644308961,-0.7379143699747264,-0.6257370058757982,0.0,-0.8213449583876862,0.0,0.0,7,7.0
CDMS-9-4A-TGAFR,-0.8553609046706898,-0.9732139140669775,-1.064447809403777,-0.9146182602206105,0.0,-0.8105769296959431,0.0,0.0,0.0,-0.9453113208778885,-0.8503506237559384,-0.8751781065100397,0.0,-1.0862469119010687,-0.7446952188970659,0.0,6,6.0
CDMS-9-4C-SCAMO,-0.9112769331474868,-0.42210231755015276,-0.484070927800473,0.0,-0.3567618916765328,-0.8348054297520184,0.0,-0.5921421506511542,0.0,-0.5566997906777036,-0.28199781992457323,-0.4347682438850143,0.0,-0.2453744949348895,0.0,0.0,10,10.0
CDMS-9-5A-ABERO,0.0,0.0,0.8964024934688446,0.65013742423898,0.8260157194399838,0.0,0.0,0.573695381280388,0.47507594338537734,0.0,0.7199866940815445,0.7139797706658234,0.0,1.0241937250021123,0.5767178818509181,0.4237949665860299,22,22.0
CDMS-9-5A-VVAAR,-0.8407391045107084,0.0,-0.927036055497111,0.0,-0.9428477646606481,0.0,0.0,-0.9909854760062469,-0.8400309707193863,-1.1207556665838287,0.0,-1.0880067033242982,0.0,-1.5118945245951927,-0.9989969141987918,-0.8587068199037864,5,5.0
CDMS-9-5C-JDMADE,0.0,0.12683753493268704,-0.04698609327346154,0.0,-0.11818772831062695,0.12198719345473552,0.0,-0.05724382909862017,0.0,-0.14546209351906617,0.0,-0.13900898817092835,0.0,0.2660471930423255,-0.05856028522663215,-0.06942290383041193,15,15.0
CDMS-9-5C-LVIZAC,-0.998968671329454,0.0,-0.641332829896962,-0.9224019252992547,0.0,-1.057331288411737,0.0,-0.8594187224579234,0.0,0.0,-0.8094057585627501,-0.7793622397266515,-1.038007803026477,0.0,-0.9234106858614536,-1.0903600754273368,6,6.0
CDMS-9-5C-MLOGO,-1.0209450781949485,0.0,-0.8015476518480895,-1.0548414117249427,0.0,-0.8654118957568444,0.0,-1.0051363383429197,0.0,-0.9185422214560952,-1.1103747186913666,-0.8643329498337916,-1.4994998055427182,0.0,0.0,-0.979367928608283,5,5.0
CDMS-9-5C-SCAAG,0.0,0.5603649270013038,1.4074521592661347,0.14619804352251733,0.7059298805365121,0.0,0.0,0.2759276879185182,0.0,1.2303952810697651,0.22501318003031767,0.7450657260370835,0.0,0.5191359549439674,0.0,0.06451715967388072,21,21.0
CDMS-XX-10A-VGILO,-0.605993428733234,0.0,0.11873517467295011,0.39047606863734463,0.16168637209356407,0.0,0.0,0.2724727865491664,0.11119452679385708,0.0,0.3798257215278319,0.0,0.43378950783633485,0.0,0.2688506055190456,0.34896266510314006,17,17.0
CDMS-XX-5C-MPCAQU,1.0909532812691924,0.0,0.7490905776301693,0.9747237878138441,0.0,1.0791526228029258,0.0,0.7793574539960395,0.0,0.0,0.9031259077609862,0.0,0.8220161025431901,0.9556242050037478,0.7644238912461461,0.761532169933758,24,24.0
CDMS-XX-6B-SPUCA,-1.5102774423309295,-1.2386035756188662,-1.273015279991719,0.0,0.0,-1.5155267765446399,0.0,-1.3919331477343084,0.0,0.0,-1.3339021800826392,0.0,-1.169951347432757,-1.1674757146876527,-1.2598229758374737,-1.2594915597390137,2,2.0
CSO-10-4A-KCOMO,-0.8267685680572188,-0.6470160177734546,-0.6548779148581263,0.0,-0.5437786042344745,-1.016880392142382,0.0,-0.8065636110758059,0.0,-0.6942611090309182,0.0,-0.7048119298340383,0.0,-0.743843570755195,0.0,-0.48119828223838557,8,8.0
CSO-10-4A-LRAVI,0.0,0.09688034506482739,0.06940809392457682,-0.24914750175992048,0.22038198756586927,0.10353152427666519,0.0,0.0,0.0,0.388718091872579,-0.3377976752301566,0.6186696093041297,-0.12079106371997073,0.0,0.0,0.09014658870140128,16,16.0
CSO-10-4A-LSCAVA,0.0,0.0,0.0,0.5797100255845226,0.0,0.5027961952156392,0.0,0.8214041251990714,0.5939021254141278,0.8190654524330865,0.7185585917634326,0.7937787976972447,0.7336248772359116,0.648151065324115,0.0,0.6690087441328493,22,22.0
CSO-10-5A-ACAVA,0.0,-0.9510740021334152,-0.4676715764928685,0.0,0.0,0.0,0.0,-0.6119128944096922,-0.4539402981602583,-0.6486148876622435,-0.4785198766733229,-0.7189098143259919,-0.4638087632803849,-0.7074175374164307,0.0,-0.6181303494453902,9,9.0
CSO-10-5A-ARACA,-1.1235886394756323,0.0,-0.9985176283831889,0.0,-0.8865442961318002,-1.2128722175088504,0.0,-0.9826442088010938,0.0,-1.010644585831021,0.0,-0.8168267038033168,-1.2546213690463242,0.0,-0.912465002118418,-0.921275348900354,5,5.0
CSO-10-5A-DABRZA,-0.7576999952149729,-0.34481262242412153,0.0,-0.4838855944430307,0.0,-0.8508119908644438,-0.25512998607527226,-0.3858653607629647,0.0,0.0,-0.4482931357266953,0.0,-0.3645627145704217,0.0,-0.545580518947063,-0.6833580809710137,10,10.0
CSO-10-5A-GZAMA,0.7794487526382232,0.8147894795502357,0.0,0.40491440957067193,0.2935884704785106,0.5982313595761256,0.0,0.5895952490224147,0.0,0.0,0.3928424662594565,0.3716229606421546,0.28042799125440343,0.35453886100780413,0.0,0.0,20,20.0
CSO-10-5A-IPECA,1.3923642851797726,1.2539320191714596,0.0,1.1352254182738493,0.0,1.146903460734709,0.0,0.9824052928037642,0.9202900091338222,0.0,1.396272612155535,0.0,1.408807114966161,0.0,1.2369391076720393,1.006860679908889,27,27.0
CSO-10-5A-JANORO,-0.3726258150233923,0.23565353480912637,-0.1338167082012765,0.0,-0.17213413817318293,-0.24913802534622673,0.0,0.3700019602523901,0.0,-0.19231668227228754,0.0,-0.21130465980042493,0.0,0.3421064728015904,0.0,0.26357406095368485,15,15.0
CSO-10-5A-JBUVE,-0.6919856425365851,-0.12520142786838573,0.0,-0.1372440719180176,0.0,-0.5715257965068222,0.0,-1.7798555924243629,-0.7086079723293991,0.0,-0.7831481365041314,0.0,0.0,-0.3521712714615456,-0.39771686419596397,-0.5725432242547862,9,9.0
CSO-10-5A-JJSEMO,0.0,1.045040183607849,0.8012440988395058,0.5474215299527003,0.9629287781696197,0.0,0.0,0.7193715371072349,0.0,0.5859540038754139,0.6229304103992982,0.7958775257398834,0.6949995826066959,1.1042323497018007,0.0,0.0,23,23.0
CSO-10-5A-JLCARI,0.4515644990239816,0.0,1.3460923363009611,0.5024802203794335,1.1091716214096032,0.5503996889478638,0.0,0.0,0.0,1.6179339888264663,0.4746258266473917,1.447988987032935,0.0,0.9461751135306798,0.43356771790068294,0.0,24,24.0
CSO-10-5A-MAARAN,0.0,-0.7298230306663656,-0.8035844250028741,0.0,-0.8314162748227804,0.0,0.0,0.0,-0.7876832413156543,-0.7817792862418967,0.0,-0.696683567488085,-0.5199816646669753,-1.2830865057756633,-0.8678485762256444,-0.8181134277940607,7,7.0
CSO-10-5A-RVMOIB,-0.2506783073814957,-0.2909949290158089,0.0,0.10542971317446236,-0.1746740411169545,-0.20147692731239383,0.0,0.10738535405423365,0.0,0.15173019872696772,0.1695094626926198,0.0,0.0,0.1811067589643897,0.0,0.08266271721398055,15,15.0
CSO-10-5A-SVHEES,-0.5805181740959588,-0.6099518792207396,-0.49381125950400806,0.0,0.0,-0.4448946563918104,0.0,-0.46791033989475056,0.0,-0.5675674674224024,0.0,-0.45778599916865126,-0.44727266868314886,0.0,-0.48941638431090445,-0.5608711713076253,10,10.0
CSO-11-5A-MDVOSPE,-0.6918516224972294,0.0,-0.7956951674916791,0.0,-0.7525149090228649,0.0,0.0,-0.7222586886198613,-0.6593029712400087,-0.9952254350853184,-0.6182034195328069,-0.6529364974130306,0.0,-0.6023712898642254,-0.6296399992329738,0.0,8,8.0
CSO-11-5A-MTAGA,-0.7321114285293433,-0.20425108719543206,-0.22971849532252597,0.0,-0.17907146037288402,-0.43627276588920755,-0.13482313296426982,0.0,-0.11271515347444172,-0.23776992673561997,0.0,-0.20455049119410545,0.0,-0.6487160583221694,0.0,0.0,12,12.0
CSO-11-6A-CAPAMU,-0.7678979025071441,-1.2121707713760654,-0.84292716612233,0.0,0.0,0.0,0.0,-1.0656730741824485,-0.7338419567949845,-1.0372391989983312,0.0,-0.9559597573356633,0.0,-0.73991461545008,-0.8275204566192056,-0.9368551006137469,6,6.0
CSO-11-6A-DSCACH,-1.2221233531333011,-1.230946486072872,-1.4415531286036194,0.0,0.0,-1.3377943398008691,0.0,-1.3537182994568326,0.0,-1.4764393019573865,0.0,-1.3360988495293058,-1.1265462939137043,-1.401247374627959,0.0,-1.193532572904146,2,2.0
CSO-11-6A-EROMO,-0.5294687786157273,-0.07396624964787907,0.0,0.0,-0.11815801828861285,-0.3923094691349482,0.0,-0.08662540274779376,0.0,-0.10166566508206518,0.10976595963382874,-0.08290591121436189,0.0,0.2332387797081284,0.0,-0.07790524461056822,14,14.0
