subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,atd_T2W30,diameter_T2W30,asp_T2W30,z_pe_T2W30,z_l1_T2W30,z_l2_T2W30,z_lsc_T2W30,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30
CSO-15-9B-AMSAGO,24.07317073170732,1.6829268292682926,0.3658536585365853,0.0,0.3658536585365853,24.07317073170732,2.4160159933542755,11.75609756097561,4.804248709540333,-0.1587355012291135,-0.7064372342746336,-0.1557103221150433,-0.5987040564033783,-1.1309036637957588,1.2791727904832777,1.5359531817569798
CSO-15-9B-JCAPA,22.57258064516129,1.5564516129032258,0.6774193548387096,0.4677419354838709,0.6774193548387096,22.451612903225808,2.5658046841079987,9.459677419354838,3.958725117339158,-0.0890500272219823,-0.1965609794313281,-0.0609797908196515,-0.1275233226385001,-1.0768041627585023,0.8653979170103032,0.9462613573523116
CSO-15-9B-KSBEJA,22.55555555555556,1.4343434343434345,0.0505050505050505,0.3434343434343434,0.0505050505050505,22.545454545454547,2.541544901638515,8.242424242424242,3.585685760073805,-0.8357409490265343,-0.35198087703995,-0.8472249583960278,0.071117095946772,-0.2924550590874346,0.0606173227656459,0.0237646314675409
CSO-15-9B-RMCHLU,23.42708333333333,0.9583333333333334,0.6145833333333334,0.0,0.4583333333333333,23.42708333333333,2.488996672778376,8.302083333333334,3.719467229630273,0.0836565035371642,-0.7748729221147848,-0.1767256581276604,0.325869609551048,-0.1405999688258307,-0.2669626149057599,-0.2084828536060529
CSO-16-10A-JEGAHE,16.5,4.5,0.0,2.0,0.0,16.5,3.397058823529412,7.5,3.1455882352941176,-1.4953405447081454,0.4510357732290889,-1.6533152397719717,-3.4942585895852307,-1.5294655210045098,2.7923009449863296,3.375574991858418
CSO-16-10A-MSACO,22.642857142857142,2.7142857142857144,0.0,0.0,0.0,22.642857142857142,2.568848242854454,11.285714285714286,4.626997122959856,-0.8510016141103502,-0.7572842090006583,-0.8602124809047569,-1.3930553911031098,-1.3756798942887387,1.999191558205492,2.400327546567614
CSO-16-10A-YKMUJO,22.05,0.45,1.55,0.0,1.55,22.05,2.634535102578581,7.2,3.3168270478567963,0.8384425342753936,-0.9031861660378502,0.92171909078441,0.061553703622503,-0.2662170002251728,-0.144670952637065,-0.0335899183474878
CSO-16-10B-JESUGU,23.57575757575757,0.5,0.0,0.6060606060606061,0.0,23.57575757575757,2.453556989782286,8.954545454545455,3.90133478291581,-0.8041626993176912,0.1606003465159523,-0.8144090844074289,0.1892217887229374,0.0873642139042883,0.0176371515117956,0.0303410570769898
CSO-16-10B-LTVIFA,24.75,0.2083333333333333,0.5416666666666666,0.0,0.5416666666666666,24.75,2.349184414284052,10.958333333333334,4.552200702209761,-0.0298534385439227,-0.7322721868867283,0.0068469317223048,0.2235034671745585,0.3814457397066162,0.3113778559232441,0.3690479763244481
CSO-16-10B-VVILI,25.01680672268908,0.2773109243697479,0.5042016806722689,0.4201680672268907,0.5042016806722689,25.01680672268908,2.3318363779416025,10.647058823529411,4.466847784889437,0.0008295505579686,0.015654930326849,0.033814207046633,0.1184729737630875,-0.2626614588433345,-0.0993837701756317,-0.1708486611756124
CSO-16-10C-ACALGU,22.91715976331361,1.242603550295858,0.650887573964497,0.1715976331360946,0.4556213017751479,22.840236686390533,2.51999016803412,8.68639053254438,3.764780959938773,-0.1326271760594236,-0.6878720972607364,-0.3626954440880534,0.0900210322466658,-0.1479593350339438,0.0572216828372645,0.1185599004523179
CSO-16-10C-MAVAVE,23.81896551724138,0.7155172413793104,0.4396551724137931,0.0,0.4396551724137931,23.81896551724138,2.4457425319419324,9.491379310344827,4.002142093062248,-0.2372760883504343,-0.7186567694539888,-0.2236199181892618,0.0610364482073536,0.0588136037398175,0.0797550306289652,-0.0755344330092931
CSO-16-11A-JAVABO,23.32307692307692,0.4153846153846154,0.7692307692307693,0.2153846153846154,0.7692307692307693,23.32307692307692,2.496402108482376,8.830769230769231,3.808291657060888,0.1994784655224999,-0.4890490833148896,0.2204892531108603,-0.1161095016360149,-0.0453575721470556,-0.0024333501413637,-0.0457616291791511
CSO-16-11A-JDMUVA,25.164383561643834,0.2671232876712329,0.7397260273972602,0.3287671232876712,0.5547945205479452,25.164383561643834,2.308467248345152,10.136986301369864,4.35956193862388,0.5310670676304198,-0.1377261417588056,0.2341599993492061,0.3511944990359716,-0.3374494216460157,-0.2193079107091201,-0.1616387017825311
CSO-16-11A-VZAOR,24.459016393442624,1.598360655737705,0.4590163934426229,0.2377049180327868,0.4590163934426229,24.459016393442624,2.3876645633345563,12.204918032786884,4.94388020005801,-0.0035822360752325,-0.3108474940008037,0.0099418291023829,-0.4211477700521716,-1.3840783905803773,1.0287760520090137,1.1753963016458997
CSO-16-11B-KRORE,23.48275862068965,1.1896551724137931,0.3189655172413793,0.1724137931034483,0.1810344827586207,23.48275862068965,2.514627482093923,8.629310344827585,3.864595692718592,-0.5987153653671702,-0.6216198227501464,-0.6930114303208665,0.0563578304444539,0.0477241993205682,-0.276804714719251,-0.1156074994160103
CSO-16-11B-LLOZA,24.61688311688312,0.5454545454545454,1.2987012987012987,0.0,0.8116883116883117,24.61038961038961,2.3693229320576346,10.987012987012989,4.600698514104277,0.8327680063210368,-0.6549691542123964,0.3636230305923602,-0.0100836491521076,-0.0552395208131345,0.1913629572935352,0.2760580089216227
CSO-16-11B-YAROMO,23.62447257383966,1.5738396624472577,1.0464135021097047,0.2067510548523206,0.4852320675105485,23.60759493670886,2.4755803913444003,10.0084388185654,4.271082736454339,0.4840653433253989,-0.3765551745240279,-0.1701757425021436,-0.3059189230573604,-0.8348534670570978,0.4545510869487552,0.6669560177005215
CSO-16-9A-JALEMO,24.781725888324875,1.0203045685279188,0.4619289340101523,0.4213197969543147,0.4619289340101523,24.781725888324875,2.354333904812828,11.02030456852792,4.613082818590399,0.1311723681464411,-0.0032428333637472,0.1351994690571114,-0.1261612931254358,-1.1013027067610548,0.3539863904271002,0.4714694638750327
CSO-16-9A-JPROSO,23.98672566371681,0.9203539823008848,0.8539823008849557,0.5752212389380531,0.504424778761062,23.98672566371681,2.432653426577202,10.769911504424778,4.45845161013576,0.3406432056141776,0.1144550180660787,-0.0497686335653472,-0.4946078325856982,-0.7451706323958739,0.7060599497588933,0.8153799117691547
CSO-16-9A-JSMAGU,22.532258064516128,2.0080645161290325,0.7096774193548387,0.3387096774193548,0.4596774193548387,22.532258064516128,2.6174083284394065,8.903225806451612,3.864938826257596,-0.1630292114480757,-0.5953943535783217,-0.4351854355674425,0.0966264878381459,-0.5431914005213231,0.4625915535648044,0.7477286914107564
CSO-16-9B-SJPAJI,20.541666666666668,0.2916666666666667,0.6666666666666666,0.875,0.6666666666666666,20.5,2.815648970912129,6.75,3.010288980025822,-0.423073763793408,-0.0069686388472316,-0.3973498481838053,-0.2569191223563702,0.2896625071844687,0.2487747299065744,-0.0239106735856806
CSO-17-10A-YVGOCA,25.844827586206897,0.4137931034482758,0.0,0.5,0.0,24.93103448275862,2.235659187794844,10.96551724137931,4.614369501341015,-0.6247591385833554,0.3326647310295746,-0.6280664194484676,0.3919537262816537,-0.3144446787678106,-0.2320941452865744,-0.2279583715046707
CSO-17-10B-EHECO,24.34567901234568,0.7160493827160493,0.0,0.0,0.0,24.271604938271604,2.361703808805258,9.061728395061728,3.908693347168924,-0.7277215121464099,-0.6954913230217722,-0.7361657866699007,-0.0116721887005979,0.3378029392100346,-0.2706196334267386,-0.3091774567818704
CSO-17-10B-YCQUVE,23.13836477987421,0.8176100628930818,1.3522012578616351,0.6226415094339622,0.8553459119496856,23.0251572327044,2.4606652727606395,10.037735849056604,4.26461557527547,0.704421484135703,0.2259503912429373,0.2077305203324184,-0.1701896503424221,-0.8978436237471968,0.4497451437850445,0.7369274128405796
CSO-17-11A-DJAPA,20.454545454545453,0.8181818181818182,1.2954545454545454,0.5909090909090909,0.7727272727272727,19.772727272727277,2.79008738684056,7.318181818181818,3.246754861122037,0.2604842668347444,-0.4523467247683704,-0.2973707162928635,0.1565793589163389,0.0875925645982672,0.2324884008330719,0.1519211996563895
CSO-17-11A-JDAMO,22.74418604651163,1.0465116279069768,0.0,0.0,0.0,22.74418604651163,2.5683068562340554,7.441860465116279,3.377128980425772,-0.880487517384888,-0.8295190271635187,-0.8891203371484713,0.2715825124763773,0.4713534015044445,-0.5148021737026829,-0.6654540451645108
CSO-17-11A-NPAHE,22.348148148148148,1.325925925925926,2.2222222222222223,0.5037037037037037,1.4814814814814814,22.348148148148148,2.6158115213160555,9.192592592592591,3.9228497109392095,1.5504445921414096,-0.3231690618944819,0.7477367526696833,-0.5807580877527279,-1.3826273409268446,0.8338874033551833,1.0126934136400434
CSO-17-11A-RLPAIG,22.40217391304348,1.065217391304348,0.8913043478260869,0.7065217391304348,0.5978260869565217,22.40217391304348,2.606287394936285,8.271739130434783,3.592715172859613,-0.0413836572165146,0.0099154831455385,-0.3038874195654948,-0.2970516474501852,-0.4871286397525401,0.2882784416838978,0.2585590030526173
CSO-17-11A-SPUVA,22.421875,2.40625,0.265625,1.765625,0.25,22.421875,2.6100606152762187,11.875,4.997506873648535,-0.7208946431951413,1.1318745565177248,-0.7441873910357574,-1.6116204563955718,-1.6009376225003256,2.376085885553207,3.3519322715268136
CSO-17-11B-CDBEBU,22.61971830985916,1.4507042253521127,2.676056338028169,0.0,1.816901408450704,22.464788732394368,2.536466168840564,11.126760563380282,4.685535514877454,2.040823512064611,-0.9130453512498952,1.3650753153705488,-0.4410753478827903,-1.1810351063438336,0.9123637820518108,1.5371477036580208
CSO-17-11C-JDAAG,24.1,0.8307692307692308,1.176923076923077,0.0,0.8692307692307693,24.1,2.417857338994463,10.007692307692308,4.244653040356086,0.7998291268064132,-0.7471642800854578,0.4539192846721916,0.0362693870409543,-0.4864575569269299,0.3140241047684381,0.3957508203727313
CSO-17-11C-MAPAMA,23.68027210884354,0.8571428571428571,0.6122448979591837,0.3945578231292517,0.5986394557823129,23.68027210884354,2.453221091898998,9.82312925170068,4.157480750576534,0.1056712093578744,-0.1181251575505648,0.1029952193645669,-0.074791986876048,-0.8201416650245626,0.423190491051638,0.4852680015341959
CSO-17-11C-MCAAG,25.454545454545453,0.4343434343434343,0.7070707070707071,0.1464646464646464,0.7070707070707071,25.454545454545453,2.29048512560925,12.732323232323232,5.198957191697206,0.5768980150615344,-0.3879723062117103,0.5950641378830462,-0.2375320526252023,-0.610481719190447,0.4936862316244427,0.6014087772597588
CSO-17-11C-SARJA,23.964285714285715,0.9375,0.2589285714285714,0.0,0.2589285714285714,23.964285714285715,2.441297968404049,11.0625,4.502122555557297,-0.3801858989740803,-0.7075136809878104,-0.3757685772556863,-0.3459234105049044,-0.166287393513171,0.7317345276718207,0.6172816888685164
CSO-18-11A-ADBAHO,24.5,0.45,0.24,0.29,0.24,24.5,2.3700565217391305,9.89,4.254766909901693,-0.3506921181361633,-0.21619071153865,-0.3494035103568198,-0.1299905815090868,0.0135102065520997,0.0516134171674189,0.1272911932139184
CSO-18-11B-YLLRE,24.54741379310345,0.7844827586206896,0.7025862068965517,0.125,0.5517241379310345,24.54741379310345,2.387779020412473,11.077586206896552,4.581420232542225,0.1479924670309981,-0.476194987303266,-0.0164518181789285,-0.2096620018135949,-0.3185473522238432,0.4320790121637093,0.4869679653835516
CSO-18-9B-MAMOLO,21.55457227138643,2.631268436578171,1.3657817109144543,1.4041297935103243,0.8761061946902655,21.536873156342185,2.7181706428537096,10.15929203539823,4.242320520245824,0.3521087659361825,0.9042246882153464,-0.079811877804977,-1.5368742450431792,-2.490855165466311,2.123415957340223,2.794417899706985
CSO-8-3A-DAPAVA,23.02369668246445,1.2274881516587677,0.7772511848341233,1.0758293838862558,0.7772511848341233,23.018957345971565,2.521099219535889,10.76777251184834,4.498370319936591,0.0141686860655304,0.6110189082335935,0.0593273397898841,-0.8147741353652691,-1.3894270066531889,1.150013887850034,1.5322118418993091
CSO-8-3A-KVPECO,22.26086956521739,1.4782608695652173,2.6956521739130435,0.6086956521739131,1.7391304347826086,17.08695652173913,2.386968796798665,9.869565217391305,4.349020256432454,2.03923168639335,-0.1162855681218275,1.1355248652692291,-1.9542130798088997,-1.9799844450354127,1.3458859086798778,2.514448960169335
CSO-8-4A-ARAGR,22.524590163934427,1.8032786885245904,0.0,0.0,0.0,22.36065573770492,2.5622274024633627,7.983606557377049,3.5963516085686624,-0.9249511037804256,-0.8896388609291204,-0.938771764280743,0.1858215363130517,-0.1683738636586289,-0.1517465779559818,-0.0903343269680938
CSO-8-4A-JRAAR,24.142857142857142,1.0,1.0,0.0,1.0,20.142857142857142,2.201904761904762,8.428571428571429,3.702577068550185,0.3945462525169057,-0.7959267162068099,0.5151301168882642,0.5548283561977613,-0.7096460426514641,-0.5202861870589077,-0.274368760783846
CSO-9-2A-EXMOCO,24.26050420168067,0.7647058823529411,0.4369747899159664,0.5378151260504201,0.4369747899159664,24.26050420168067,2.353528987960848,11.050420168067228,4.673884354238883,-0.2072925988148904,-0.0442658843906183,-0.1891068711061697,0.2000195964050676,-0.5798214598556098,0.2889596845236389,0.5638495736957602
CSO-9-4A-AGAPE,24.291666666666668,1.0833333333333333,1.0069444444444444,0.4027777777777778,0.6180555555555556,24.291666666666668,2.405952316045915,11.26388888888889,4.641000222534346,0.6920485089531936,0.052328405941065,0.1630691783639399,-0.0680663464010963,-1.1854476360441102,0.657754122078196,0.7033400706331401
CSO-9-4A-DKVIMO,22.25423728813559,0.5084745762711864,0.4745762711864407,0.423728813559322,0.4745762711864407,22.25423728813559,2.626955866507121,7.508474576271187,3.4222124729090333,-0.3986393694295154,-0.1259770187909028,-0.3806662287554108,0.257256588487289,0.0791535467554794,-0.1989351451985121,-0.2649767564944592
CSO-9-4A-DSMOMU,24.016528925619838,0.5950413223140496,0.8429752066115702,0.371900826446281,0.8429752066115702,24.016528925619838,2.4264877803289586,9.93388429752066,4.196474747620993,0.3842091372634918,-0.1657651731350111,0.4352872592773009,-0.2275905787053612,-0.6709020765248005,0.2221294796406924,0.2585697987020828
CSO-9-4A-DVGATO,22.60135135135135,1.3108108108108107,1.445945945945946,1.0135135135135136,1.2162162162162162,22.60135135135135,2.588264871769381,10.047297297297296,4.228507600656107,0.6710334757412959,0.318713070922746,0.5155508952767821,-1.208751904658151,-1.3906229866035011,1.1755920579492944,1.6324807209070034
CSO-9-4A-FAGIGA,22.632183908045977,1.735632183908046,1.7816091954022988,0.4712643678160919,0.9770114942528736,22.632183908045977,2.582055909172614,9.011494252873565,3.9346090080293408,1.0436205168363586,-0.2959869359419555,0.2903542392373751,-0.6173417141887162,-1.422241083190715,0.8460855545630511,1.1335128023179095
CSO-9-4A-GSBRCO,22.83018867924528,2.0754716981132075,0.0377358490566037,1.1886792452830188,0.0377358490566037,22.83018867924528,2.5541943047525706,9.849056603773583,4.134770679814071,-0.92747977209512,0.6569384862113335,-0.9393657256358297,-0.1808493699022294,-1.320212312623413,1.1075900469271356,1.3302653267885525
CSO-9-4A-KEMOCO,21.64516129032258,0.967741935483871,0.0,0.7096774193548387,0.0,21.64516129032258,2.655608580293012,8.806451612903226,3.661185157206417,-0.9183165662192568,0.1030660991342554,-0.929491577719923,-1.1190791219665823,-0.1311438904324292,1.0464129124759196,0.9921637923500184
CSO-9-4A-LCOMO,14.95744680851064,5.574468085106383,0.6595744680851063,2.5531914893617023,0.4893617021276595,14.95744680851064,3.939981049990272,4.723404255319149,2.399764928511388,-1.3040894549540485,0.6972079390698148,-1.4071420261819758,-0.0560819468541978,-1.93508112987317,0.5497216472360311,1.3394521216492743
CSO-9-4A-MLORO,20.452380952380956,1.2142857142857142,1.8333333333333333,0.8809523809523809,1.8333333333333333,19.38095238095238,2.823516127667811,6.476190476190476,3.0201638832443782,0.4954845548842874,-0.1453912338685048,0.6483541670199107,0.0279834947487025,-0.8913032563313595,0.2880977102782086,0.4418274346960793
CSO-9-4A-MPAME,22.548387096774192,0.5806451612903226,1.1290322580645162,2.935483870967742,1.032258064516129,22.548387096774192,2.5799986642623387,11.064516129032258,4.441299810152692,0.6959220878513998,3.5312682032815044,0.6075733997461212,-2.1958152236349804,-3.3079028753477,2.3172052950609285,2.7070477290147843
CSO-9-4A-NSARPA,23.72,0.7,0.42,0.0,0.42,23.7,2.4075904124860648,9.46,4.019880195167152,-0.3451050553102529,-0.7598894936962788,-0.3273918992180226,0.0129578263351305,0.1553664563513716,-0.194255494636662,-0.2536827601089068
CSO-9-4A-SLOCA,19.866666666666667,2.05,2.5,2.583333333333333,1.4833333333333334,19.866666666666667,2.9441708322836333,7.433333333333334,3.34059307370638,0.8094748555438941,1.3811534491227948,0.1089424105055079,-0.3761845205576641,-1.943060777900374,1.0535059853256643,1.424313883335373
CSO-9-4A-YVDITR,25.625,0.0,0.0,0.5,0.0,25.625,2.2642307692307693,9.75,4.397435897435898,-0.6456926071519136,0.1957953084707856,-0.6525251030059593,-0.1050651022743015,0.3910151788522443,-0.6205897880155307,-0.3499939348552541
