subject,nodes_T2W10,edges_T2W10,lcc_T2W10
CSO-16-11A-JDMUVA,0.9682456878143161,0.46690488676239655,0.9340202205747127
CSO-16-11A-VZAOR,0.7582240258930721,0.46690488676239655,0.7880110383756256
CSO-16-11B-KRORE,0.502644647286362,0.46690488676239655,0.6103296710540486
CSO-16-11B-LLOZA,0.3649214188006307,0.19289368301985718,0.5046732465998423
CSO-16-11B-YAROMO,0.6128491680352893,0.2813875737226989,0.6198510826896858
CSO-16-9A-JALEMO,0.817385535481399,0.46690488676239655,0.8291407178269493
CSO-16-9A-JPROSO,0.33050211545704816,0.46690488676239655,0.4906544429649403
CSO-16-9A-JSMAGU,0.264546270287312,0.46690488676239655,0.44480127274246106
CSO-16-9B-SJPAJI,-1.077370656017966,0.10570830001086182,-0.5273018664328583
CSO-17-10A-YVGOCA,1.6862001147520091,-0.1443508754325048,0.8804850209661802
CSO-17-10B-EHECO,1.1160326127375462,-0.005154018695049393,0.9343287580041095
CSO-17-10B-YCQUVE,0.11741941629144718,-0.864881410757228,0.03426015144329309
CSO-17-11A-DJAPA,-0.7602899353915747,-1.0230310335876809,-1.156774027942521
CSO-17-11A-JDAMO,0.37035168888080844,0.46690488676239655,0.5183582691958153
CSO-17-11A-NPAHE,-0.4947604028928264,0.46690488676239655,-0.08307640128011229
CSO-17-11A-RLPAIG,-0.28416555172082975,0.46690488676239655,0.06333126787971077
CSO-17-11A-SPUVA,-0.8008896890379167,0.46690488676239655,-0.2959005752645852
CSO-17-11B-CDBEBU,-0.49880480876023486,-0.5809621341431486,-0.5217034480981427
CSO-17-11C-JDAAG,0.8797924764528566,0.46690488676239655,0.8725266539796026
CSO-17-11C-MAPAMA,0.7689969201112322,0.181408183461786,0.609646383997696
CSO-17-11C-MCAAG,0.8929902746023132,0.46690488676239655,0.8817018966522056
CSO-17-11C-SARJA,1.0271058305097984,0.46690488676239655,0.9749403867160112
CSO-18-11A-ADBAHO,0.8467221316645623,0.46690488676239655,0.8495358160183671
CSO-18-11B-YLLRE,0.7246768116125274,0.46690488676239655,0.764688675923334
CSO-18-9B-MAMOLO,-1.4652081700741433,0.3340972281239469,-0.8634096947563691
CSO-8-3A-AIPRBR,0.8673910971572446,-6.155032537015725,-4.524572557420286
CSO-8-3A-DAPAVA,-0.6747284710955649,0.05410878761778273,-0.2977667147094924
CSO-8-3A-KVPECO,-1.2740098626079817,-3.2290601869742264,-2.589733141787293
CSO-8-4A-ARAGR,0.4272186838871369,-0.7103284330203764,-0.4639222415818112
CSO-8-4A-JRAAR,0.3965979942683399,-3.261000625883067,-2.7204304118511593
CSO-9-2A-EXMOCO,0.597504965004578,-0.5621156049901731,0.36614931284060337
CSO-9-4A-AGAPE,0.6632220477782993,0.46690488676239655,0.7219647029407831
CSO-9-4A-DKVIMO,0.879164558513837,0.46690488676239655,0.8720901190816035
CSO-9-4A-DSMOMU,0.25391861072546623,0.46690488676239655,0.4374128163940998
CSO-9-4A-DVGATO,-0.5499093937696179,0.46690488676239655,-0.1214165371659275
CSO-9-4A-FAGIGA,0.14590898393133409,0.46690488676239655,0.36232343212023577
CSO-9-4A-GSBRCO,-0.028735968381701907,0.46690488676239655,0.24090849601718217
CSO-9-4A-KEMOCO,0.1804519499004124,-0.4679568671827467,-0.15462284199439086
CSO-9-4A-LCOMO,-2.061740654380503,0.46690488676239655,-1.1724569106469547
CSO-9-4A-MLORO,-0.9428102355084176,-0.3020942979344145,-1.0064181194006736
CSO-9-4A-MPAME,-1.2785338495831222,0.46690488676239655,-0.6279636235492279
CSO-9-4A-NSARPA,0.9293979936352957,-0.2142086768262078,0.5375173008301746
CSO-9-4A-SLOCA,-2.0159295890720914,0.46690488676239655,-1.140608595001027
CSO-9-4A-YVDITR,0.46877533408406247,0.46690488676239655,0.5867833821756807
