run_name,target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
W30_z_all,MOT_V4,T2W30,z,,230,13,13,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,594.3039443186062,333.31060154163833,-0.007704944517867,0.0471765349828858,-0.0123422264103581,-0.0030676626253759,3.346469921175773,0.2697104490454896,3.3199583644870927,3.372981477864453,2.762775989920119,0.180002743215131,2.745082374608756,2.7804696052314823,0.0718704603204132,0.2041607061151919,0.0518022050750964,0.0919387155657301,0.49
W30_z_all,COG_V1,T2W30,z,,230,13,13,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,123.59930483183986,158.3523876366327,0.0083431153420002,0.0822484638504779,0.0002583903354393,0.016427840348561,1.3365708650381287,0.1208607818190575,1.3246906895389077,1.34845104053735,1.057417055913148,0.0943072606855322,1.0481469950138873,1.0666871168124086,0.1358415669110675,0.2037526979758095,0.1158134173826591,0.1558697164394759,0.365
W30_z_top5,MOT,T2W30,z,,230,13,5,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,337.5672902448379,261.9605271274996,-0.0009655974879476,0.0559284078562599,-0.0064631566690485,0.0045319616931531,7.576900025894513,0.5364169096873885,7.524172193657115,7.629627858131911,6.438368472562076,0.4317191145735432,6.39593205298653,6.480804892137623,0.0932071335727551,0.2138682774790031,0.0721846593513774,0.1142296077941328,0.4075
W30_z_top5,COG,T2W30,z,,230,13,5,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,413.8652800543281,315.53223899335615,-0.0208959759540813,0.0473516591830771,-0.025550471918839,-0.0162414799893236,2.2364230315891427,0.2809654128612687,2.2088051528714603,2.264040910306825,1.7745953589787573,0.191212065366106,1.7557999080481257,1.7933908099093891,0.0298662709830968,0.199211431548737,0.0102845114360399,0.0494480305301536,0.64
W30_z_top5,MOT_V4,T2W30,z,,230,13,5,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,323.2462053047522,268.9686722637981,-0.0083615865171125,0.0551229362415247,-0.0137799707665385,-0.0029432022676865,3.346979551564236,0.2708550414692199,3.3203554856011297,3.373603617527342,2.761541810621263,0.185914773761073,2.7432670641986703,2.7798165570438558,0.0682752339483687,0.2004562741279836,0.0485711109010286,0.0879793569957088,0.48
W30_z_top5,COG_V1,T2W30,z,,230,13,5,"z_nodes_T2W30, z_edges_T2W30, z_re_T2W30, z_pe_T2W30, z_l1_T2W30, z_l2_T2W30, z_l3_T2W30, z_lcc_T2W30, z_lsc_T2W30, z_atd_T2W30, z_density_T2W30, z_diameter_T2W30, z_asp_T2W30",400,70.66961676792086,90.05621008512787,0.0021662610683191,0.0903398290924511,-0.0067138157277646,0.011046337864403,1.3403777309496283,0.1220820943367111,1.328377504869642,1.352377957029615,1.0613342112135749,0.0963556337159026,1.0518628026916823,1.0708056197354672,0.1148925067074482,0.2097900614459358,0.094270906296974,0.1355141071179224,0.4175
W40_raw_all,MOT,T2W40,raw,,222,13,13,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,826.8133928768466,279.7206201040276,-0.0073201700046101,0.0386032481846886,-0.0111147289704845,-0.0035256110387357,7.588023665658011,0.4869284732345661,7.540160366823366,7.635886964492657,6.406172131392898,0.3785156056539867,6.368965423338539,6.4433788394472575,0.0456309694347376,0.1879009553587418,0.0271609885812695,0.0641009502882057,0.5325
W40_raw_all,COG,T2W40,raw,,222,13,13,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,854.5756436156299,281.89953938357434,-0.0185315333859726,0.042328545516741,-0.0226922755373721,-0.014370791234573,2.173210363613354,0.2959148167208419,2.144123012840408,2.2022977143863005,1.673046361781432,0.1871724485009292,1.6546479905038158,1.691444733059048,0.0184972173186351,0.2191884260983785,-0.0030482081722017,0.0400426428094721,0.6775
W40_raw_all,MOT_V4,T2W40,raw,,222,13,13,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,685.1312442461839,353.62087509335765,-0.0148736763469868,0.051367111920208,-0.0199228767188148,-0.0098244759751588,3.3797505860234383,0.2843239361800789,3.351802576672434,3.4076985953744425,2.7676654672475176,0.1861376097255686,2.7493688168596693,2.785962117635366,0.0501322210699907,0.2061306156959843,0.0298703308739051,0.0703941112660764,0.5875
W40_raw_all,COG_V1,T2W40,raw,,222,13,13,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,108.75952021275889,90.90766227047844,0.0233792288361494,0.0918942707759747,0.0143463560732877,0.0324121015990111,1.297402689879929,0.1166696824845607,1.285934484209788,1.30887089555007,1.0282999760595666,0.093116394653557,1.019146972962208,1.0374529791569251,0.1826579425950219,0.200293149251707,0.1629698541300276,0.2023460310600162,0.315
W40_raw_top5,MOT,T2W40,raw,,222,13,5,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,486.6764819258093,346.03863145773835,-0.0111495057906543,0.0542018390891661,-0.0164773495383794,-0.0058216620429291,7.600979756394902,0.5038253378759865,7.551455557189554,7.65050395560025,6.412586611114495,0.3950949781325924,6.3737502110148885,6.451423011214102,0.0327093557181417,0.196967370468047,0.013348179217697,0.0520705322185864,0.5425
W40_raw_top5,COG,T2W40,raw,,222,13,5,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,523.3434833793191,364.7202955034269,-0.0229166274451113,0.0521622615041775,-0.0280439881305126,-0.01778926675971,2.177545304661911,0.2974076940601378,2.1483112094734254,2.206779399850397,1.681099157874648,0.1913421016018393,1.6622909248547515,1.699907390894544,0.0289368995902789,0.2178366888026878,0.0075243449617675,0.0503494542187902,0.635
W40_raw_top5,MOT_V4,T2W40,raw,,222,13,5,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,395.3132891117461,348.02684266423466,-0.0214795030536639,0.0963676531969151,-0.0309520930468466,-0.0120069130604813,3.3878584235058686,0.2884832762143859,3.3595015661495413,3.416215280862196,2.7737516332619623,0.1926556431641591,2.754814283881481,2.792688982642443,0.0385476734463928,0.2085177997676305,0.0180511317339653,0.0590442151588202,0.5825
W40_raw_top5,COG_V1,T2W40,raw,,222,13,5,"nodes_T2W40, edges_T2W40, re_T2W40, pe_T2W40, l1_T2W40, l2_T2W40, l3_T2W40, lcc_T2W40, lsc_T2W40, atd_T2W40, density_T2W40, diameter_T2W40, asp_T2W40",400,96.51671993837503,59.91370735281895,0.0194624862923467,0.086734637483582,0.0109367867258078,0.0279881858588855,1.3002500134351362,0.1157634419774156,1.2888708879124786,1.311629138957794,1.0240303399318342,0.0900862444668367,1.0151751895826164,1.032885490281052,0.1614385874791098,0.1939817769554245,0.1423708839677145,0.1805062909905051,0.31
W40_z_all,MOT,T2W40,z,,222,13,13,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,674.2888122750804,337.24588081560336,-0.0118267946163501,0.0478187129610861,-0.0165272002696503,-0.0071263889630498,7.604754794230002,0.5049113913271558,7.55512383991843,7.654385748541575,6.401326069632347,0.3866741573529492,6.363317405603978,6.439334733660716,0.0515706591807886,0.1954019295217313,0.0323633598346696,0.0707779585269076,0.49
W40_z_all,COG,T2W40,z,,222,13,13,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,964.6484452530868,135.01796449747894,-0.0151556995575044,0.0256997638216666,-0.0176818929172912,-0.0126295061977177,2.16928013579755,0.289603453741897,2.1408131690623424,2.197747102532758,1.67222836984087,0.1813328362638289,1.6544040112179794,1.6900527284637603,-0.0268500105209954,0.1986874034302809,-0.0463802600089571,-0.0073197610330337,0.76
W40_z_all,MOT_V4,T2W40,z,,222,13,13,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,689.7860145253642,353.94991738622656,-0.0153738627743552,0.0416232938261458,-0.019465281248303,-0.0112824443004074,3.380768057206292,0.2777528668850421,3.353465960079813,3.408070154332771,2.775083311051381,0.1810793970613056,2.757283864580795,2.792882757521967,0.0293395380142675,0.2114855411198972,0.0085512781152573,0.0501277979132777,0.6125
W40_z_all,COG_V1,T2W40,z,,222,13,13,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,908.7951955832048,229.6772257961048,-0.0152110752518786,0.0255182613135636,-0.0177194275749174,-0.0127027229288398,1.3247347116078338,0.111667961071649,1.3137581569703043,1.3357112662453632,1.017895508144679,0.0778245620020672,1.0102456366080317,1.0255453796813263,-0.0552443669064563,0.1971713379151654,-0.0746255926654895,-0.0358631411474231,0.74
W40_z_top5,MOT,T2W40,z,,222,13,5,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,389.9789714741735,279.37390690723174,-0.0111747738567991,0.052612600059741,-0.0163464011851398,-0.0060031465284585,7.601340294135971,0.5042947115586456,7.551769957203887,7.650910631068055,6.396705628850596,0.3940531918671623,6.3579716325537765,6.435439625147416,0.0512414389549883,0.1922331418039476,0.0323456199223378,0.0701372579876388,0.5225
W40_z_top5,COG,T2W40,z,,222,13,5,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,832.0716966280098,275.8055009255146,-0.0185124550522735,0.0318494834809166,-0.0216431434990792,-0.0153817666054677,2.172644004100332,0.2895737221545958,2.144179959872075,2.2011080483285883,1.6765512326308782,0.1819944316645973,1.6586618415851262,1.6944406236766305,-0.0410390516752163,0.1901761087341291,-0.0597326718348384,-0.0223454315155942,0.7675
W40_z_top5,MOT_V4,T2W40,z,,222,13,5,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,429.48866534309417,305.0371418211735,-0.017712578093785,0.0472055964976911,-0.0223527166275369,-0.0130724395600331,3.3842697481715924,0.278163890174167,3.3569272489499458,3.411612247393239,2.777288400154058,0.1838090879327699,2.75922063499379,2.7953561653143257,0.0223324201251707,0.2111180477675122,0.0015802834867867,0.0430845567635548,0.5975
W40_z_top5,COG_V1,T2W40,z,,222,13,5,"z_nodes_T2W40, z_edges_T2W40, z_re_T2W40, z_pe_T2W40, z_l1_T2W40, z_l2_T2W40, z_l3_T2W40, z_lcc_T2W40, z_lsc_T2W40, z_atd_T2W40, z_density_T2W40, z_diameter_T2W40, z_asp_T2W40",400,612.8497245043941,402.09973707907824,-0.0273429364216328,0.0485362985388315,-0.0321138781286555,-0.0225719947146101,1.3321976849192412,0.1130076568424558,1.3210894430575089,1.3433059267809735,1.0283498972200282,0.0816671123724096,1.0203223169504303,1.0363774774896262,-0.062283062715828,0.1925771278580305,-0.0812126943271354,-0.0433534311045206,0.7975
