subject,re_T6W40,pe_T6W40,l2_T6W40,l3_T6W40,lcc_T6W40
CSO-17-11A-RLPAIG,-0.38741781950002,0.9942532831470923,1.055552060702206,-0.2581048532560978,0.25268078597279
CSO-17-11A-SPUVA,1.1345703333901465,-0.33392993223650147,-0.17933352722958804,1.2814689404460264,-0.8610642984062208
CSO-17-11B-CDBEBU,-1.226179711118258,0.003639171513106081,-0.03772764012725946,-0.7702844862865235,1.040223571017234
CSO-17-11C-JDAAG,-2.077110166777087,-0.9239658526743434,-1.0129501171839856,-0.4941175374689793,1.7816849413426725
CSO-17-11C-MAPAMA,-0.6101789153598117,-0.4023639405930222,-0.021219834295619123,-0.5633117707697011,0.4159405050991837
CSO-17-11C-MCAAG,-0.027154683971674292,0.2130147866327566,-0.20890773235843227,-0.32287131929542656,0.614438002072929
CSO-17-11C-SARJA,-0.6836294465853465,-0.056728318612906295,0.3753063780416461,-0.079072432319559,0.4460355225311974
CSO-18-11A-ADBAHO,-1.3824648609064,-0.7830403517483142,-0.42773338532664174,-0.9056115415293411,1.4247344707152627
CSO-18-11B-YLLRE,-0.41805014639739885,-0.551489566341239,-0.4994800800659088,-0.7615060107901298,0.9009662506352552
CSO-18-9B-MAMOLO,1.1720525636248598,2.1329375987217,1.1330435180970746,1.236510018315589,0.4292935892525236
CSO-8-3A-AIPRBR,0.25785412114241385,-0.9665611628927641,-0.7572905258630545,0.37386293478174243,-0.6763632691391058
CSO-8-3A-DAPAVA,0.7391084547151472,1.9749575960492296,1.7856590375444843,0.16028262413974181,-0.7836444308071285
CSO-8-3A-KVPECO,0.3377364542360099,-1.535670605131389,-1.7792677025485342,0.3065500383102885,-0.6687256815748152
CSO-8-4A-ARAGR,-0.20868332070771778,1.5301196282953378,1.0324840392401864,-0.8899355794698989,0.6035413104067324
CSO-8-4A-JRAAR,1.7797668001080271,-0.1486734503462477,-0.1309245271267739,0.8929749882100223,-2.2514484347942063
CSO-9-2A-EXMOCO,0.7282637627149264,-0.4440255715193917,-0.7227690617567288,0.5728285120628682,-0.8981076656051191
CSO-9-4A-AGAPE,-0.8245925684110585,0.35813762416798245,0.49522810933134964,0.200063030953933,0.12534840175566797
CSO-9-4A-DKVIMO,0.48070272900636063,-0.7676693816078688,-0.7770245447863663,-0.38730948066337334,-1.2389892855135052
CSO-9-4A-DSMOMU,-0.7699051413215141,-0.6545173852364712,-0.797635393005409,-1.18191863434427,0.8322644704249895
CSO-9-4A-DVGATO,0.28080952967756334,0.16917065674928292,0.11027208340993133,-0.4276667847492487,-0.053206628365796725
CSO-9-4A-EGCAMO,0.7950030637639967,1.039050515761234,0.5269122653328521,1.1247138576603415,-1.1886570181463596
CSO-9-4A-FAGIGA,-0.854986280318578,0.7974526370268095,1.2606321925351132,-0.9511856086457037,0.09327180766061166
CSO-9-4A-GSBRCO,1.4743046295866757,-0.07843992040856086,-0.02447316280952433,1.1334352810000192,-1.778763821290551
CSO-9-4A-KEMOCO,1.1571909360081807,-0.6609220504650987,-0.762610434124786,1.052022975046418,-1.4422791748365438
CSO-9-4A-LCOMO,-0.46958611331478534,0.6581280093912031,0.6390250668390868,0.4863279936666228,0.6916096827529113
CSO-9-4A-MLORO,0.72001625877521,-0.8759430030330565,-1.3208829315693906,1.637258937680035,-0.9719770111940036
CSO-9-4A-MPAME,0.9036215646739161,0.23866952996539803,0.009766961028100535,-0.7990862538981306,-1.0829137684585615
CSO-9-4A-NSARPA,-0.7567344761500049,-0.5668958647030168,-0.039592342089365566,-0.4546340643036237,0.16612348742036284
CSO-9-4A-SLOCA,1.4299988647961444,-1.2141676875706626,-1.201929462134859,1.8160601499347362,-1.1215418488259294
CSO-9-4A-YVDITR,3.2656996609893905,0.0075488672067718565,0.07212435852744693,4.313210439663654,-3.0043504551814055
