subject,z_pe_T2W40,z_l1_T2W40,z_l2_T2W40,z_l3_T2W40,z_lsc_T2W40,z_density_T2W40,z_diameter_T2W40,z_asp_T2W40
CDMS-11-6A-NMREPR,-0.8014097503343699,0.8609924701421192,-0.8064913468887499,4.469988713731571,-1.0039138948596138,-1.7238195466924295,1.4249606597968862,2.200277737747089
CDMS-11-6B-ARAHE,-0.4062660608320715,0.5938312587097917,-0.6018963386862565,-0.1157033244495207,-0.3902559682300036,-2.220385386126744,1.05818659658832,1.7827012886996094
CDMS-11-6B-AVROTO,-0.3465375557172871,-0.3030558919944713,-0.3360492475618479,0.7707988981328254,-0.1524513864884575,-0.1699959255421612,0.3769516538810318,0.3225996987006511
CDMS-11-6B-EAFESA,-0.4432364480563392,1.682859057224941,-0.4427769162616138,-1.0094958234218356,-0.6787019926556239,-2.3498088726142905,1.450745231633286,1.9220904360074025
CDMS-11-6B-EFRGR,-0.4697849655606337,1.025401173705584,-0.4667383547157691,-0.8289214460986121,-0.2175656688276744,-2.097366423127783,1.0107952001475582,1.5497013189561624
CDMS-11-6B-EROCO,-0.3952991617001569,1.5185905165747031,-0.3457145049013232,0.4574617464168318,0.252186391095457,-1.594330194089856,0.5114665216250717,1.438697210031009
CDMS-11-6B-JACUPE,-0.2539519790649019,1.0065352021834617,-0.3228547295696771,-0.5488125494353349,-1.0309387639000898,-1.7247976489199448,0.8037988562447379,1.6180303549378767
CDMS-11-6B-JDCHBA,-0.9184626869742916,0.6402566137587403,-0.9227338059801936,2.6073919594578845,-0.8211407676559512,-1.4996795773475782,1.1937256211529992,1.662843975611076
CDMS-11-6B-JFSAHE,-0.2186464905242122,-0.5510912813825074,-0.2726339369286283,-0.4294655987827224,-0.1285396111949894,-0.9307629461131472,0.5266561211764521,0.5373889302567405
CDMS-11-6B-JLPENA,-0.6512017363770188,1.290029338891582,-0.6366397403593647,-0.380399875169567,-1.3548297965301888,-1.3546287095625251,0.9405337262695154,1.438114469288388
CDMS-11-6B-JMARME,0.2588589539538636,0.2551280918476817,0.1793899180199681,-0.2374501903536418,-0.0478245910033714,-1.3985652559373234,0.404702386976737,1.0156070862023472
CDMS-11-6B-JPSAMA,-0.135266482697027,0.0569962947466347,-0.0960069277387752,0.4204189231995376,0.1273115819473238,0.1760579984154708,-0.1343148713601612,0.0792590055013486
CDMS-11-6B-LESTA,-0.3556774770807162,-0.1338186265483358,-0.3587018117278867,0.1959574125755063,-0.6183519344041879,-1.2048893758835435,1.1245945116533402,1.3954898546332195
CDMS-11-6B-MEBRTA,0.3366643973530035,2.2201303971713013,0.3517884149836294,-0.6710621557184757,-1.9030744464481428,-2.7183602328846064,2.4144745561317147,3.3698542588639158
CDMS-11-6B-MMAMO,-0.0765584409014229,-0.0920354425063517,-0.5387039806129715,0.4508878079148518,-0.1029164670464808,-0.8868247548616898,0.5710446807832605,0.8515215020072195
CDMS-11-6B-RSECA,0.3289789570562015,0.0620204839405597,0.3450876995021059,0.2440151522104548,0.0787825760530452,-1.3233408371189783,0.2050770238883595,0.3725067576266485
CDMS-11-6B-SCAPA,-0.8159652480642171,-0.7559248157896502,-0.8232603467437972,1.09808552556347,-0.2839676704261528,0.0884313484516114,0.0249364104434442,0.1327928226169721
CDMS-11-6B-VZAPE,0.7809291304760829,1.6282741788222337,0.6319919368291101,-0.4950593771100302,-0.189263890195298,-1.8657924417875744,0.4540523050975632,0.8048806586499258
CDMS-11-6B-YLNIME,-0.0826071229712751,-0.8877835388469347,-0.144341178735225,0.4209520039652434,0.192612678882157,0.2068020626424152,-0.2947358112964722,-0.2855963964780639
CDMS-11-7C-ICARE,1.2072715389163209,-1.1052499362132449,0.2493383654153694,0.8074785298849579,-0.0029100889894594,-0.9371972490766028,-0.2489446822284239,0.0831724265336096
CDMS-11-7C-SALMA,-0.6859238288336226,-0.7459737925777381,-0.6878481020098357,-0.7376767904970474,-0.1217254114904282,-1.0112403926750524,0.3180068203657952,0.5927064684768378
CDMS-11-7C-SPGAVE,-0.0075041180088039,0.176249821656333,-0.0045669330419266,0.734262320617827,-0.2552052829117632,-0.7271130416702422,0.5166349204311826,1.0423724840945845
CDMS-12-5A-SRIGO,1.0540491983339286,-0.6805960430642004,0.2606162928763824,0.1633771164863299,-0.5795760359787954,-1.7597785198647635,1.107322470304292,1.556505002632474
CDMS-12-6A-FAROPA,-0.6713651808735701,1.0466474957041634,-0.6451227464280153,-0.2098868351349089,-0.1379979075010452,-0.7354842158949323,0.1234326487380835,0.217009755930584
CDMS-12-6A-JGIGA,-0.3929218019677098,-0.6877956944535705,-0.3777436167401028,-0.5019861608679606,-0.4076501921675257,0.2868917820892184,0.2719380613829005,0.2566972487567364
CDMS-12-6A-SROAL,-1.0863886700472984,-0.4767106336940615,-1.104936790379515,0.584480392663603,-0.0533207100139791,-0.8074586542467329,0.6876984505021435,0.462791215463275
CDMS-12-6B-IJDAGA,1.0714752660527995,1.265977729652855,0.4319146031442861,0.6610893031435866,-1.1463700446354828,-2.448725949459851,1.6207504600724505,2.3669454704667525
CDMS-12-6B-SCLAG,0.9566801885650236,0.0405566438037989,0.4449887111385804,0.8168234906536077,-0.6492097456378074,-2.1630478095396413,1.1613956209725926,1.977227481119308
CDMS-12-7C-CATRAR,-1.1003956188097357,-1.0108740047790137,-1.124276437904047,1.2903608828552715,0.6063838202672327,1.5101241616080514,-0.5207776031244091,-0.8776069177678961
CDMS-12-7C-DLOLO,0.845109676177179,-0.9059465137036116,0.9483932423247348,-0.8927225914817671,-0.7699519419639844,-1.5235804532445856,0.8680518070848485,1.1389687695908353
CDMS-12-7C-JSZAOR,-0.4432618267980135,2.272932834778321,-0.7757042928533627,0.6539194689241632,-0.7732052315664822,-2.474318157088068,1.692934894772667,2.786208930374213
CDMS-12-7C-MAROBE,-0.974774704289246,0.2099573020711233,-0.9881385646231912,1.242016128529599,0.0255921185168858,-0.4487234948331938,-0.1872175975386309,0.113223760560534
CDMS-12-7C-VMAPA,-0.9273208181172704,-0.823699641488487,-0.9363041714414848,-1.0362024550940274,0.3037186345615552,-0.3828511079634947,-0.3071503158288415,-0.3540736046873043
CDMS-12-7C-VQURA,-0.3734343650316404,-0.5060233752012284,-0.5052821153809601,-0.661377540006611,0.191146243743716,-0.5873041887695062,0.1976559909151019,0.3767345349270475
CDMS-13-6B-JDTAHE,0.6558153360582819,0.9972254648271902,0.3510251229783036,-0.1423794916410131,-0.7857668701740271,-1.4019991110887398,1.1284844114443846,1.453685922636894
CDMS-13-7C-MVEAR,1.9857735548476585,0.7725710417153794,1.040055426677824,-0.6779380385792414,-0.3515244671596678,-2.2814741949884323,0.6564588367835632,1.1966266112110069
CDMS-13-7C-RAIZAC,-0.5025566677606796,0.3749571578014229,-0.6941272458372804,2.3852001610688545,0.1831899188402738,-0.4542591553742823,0.720722084243252,0.9582186191686204
CDMS-13-7C-SSOSLO,1.6031422186621884,-0.7791181031848646,0.9378598728576392,1.6366948369219625,-0.7623127569819247,-1.2295183165932375,1.5173678866951037,2.022603279857276
CDMS-14-10A-IMORTO,-0.0845489152425495,-0.924871775308372,-0.0479275718845611,0.9467935078723207,-0.0365412893538945,-0.1205667498913985,-0.2625128640065907,-0.4167498641406719
CDMS-14-10A-JCVANI,-0.2396696738285701,-0.014991148016473,-0.5893793619003307,0.8489573661375472,-0.4181477030373844,-0.8232913063333123,0.3933591471293745,0.7510778701071394
CDMS-14-6B-KDCAHE,-0.8751754164626635,0.6135718541615263,-1.0529212719550285,2.0209064134669674,-1.427160613120686,0.3930532941662755,0.132760557086934,0.2410800567346508
CDMS-15-10A-AMALOS,0.3500416440400664,0.444926544388414,0.0547035009637125,0.3976827264248368,-0.2269174034841758,-1.174600527814618,0.7003585300127838,1.0637529219634294
CDMS-15-10A-JJMACH,-0.1193617873711452,-0.695095763394532,-0.2025039654956804,0.2275923488574817,0.1912390863148736,-1.013640799838197,0.1188350351669305,0.4048075224255706
CDMS-15-10A-MAALCA,1.6022031986976095,-0.6057948401070038,1.338491423500623,-0.2295919609535326,0.24216835557975,-0.724280270891365,-0.0460924684980185,-0.1155530350469785
CDMS-15-10A-MAALRI,-0.3602850580943503,1.0971839729016382,-0.3241904404186955,0.0078577377818034,-0.6265714494646754,-1.545107435830695,1.116389677975287,1.6595055567808312
CDMS-15-10A-SGOMO,1.352873637648457,-0.2356473009002213,0.4609636424515486,-0.2832167708526637,-0.2487104559918631,-1.1042196910560873,0.1904567278812473,0.2142229377136636
CDMS-15-10A-SHEGA,0.2495452277759467,0.2805215153669783,-0.5034925326957933,-0.04107524057193,-0.0364458805703597,-1.2966769287305042,0.6847249332172362,1.3395132265441725
CDMS-15-11B-JEMOLO,-0.9009909549123736,1.133054700888094,-0.992778404014226,1.548169769223794,-1.5337705222432734,-2.4278856893070677,2.177242813769388,2.6395923012982783
CDMS-15-11B-VSAHO,0.4720370859162693,0.922884460105631,0.4467987432382733,-0.4157409290717146,-0.4273650934425763,-1.646455926490855,0.8391208667160813,1.4932393475601058
CDMS-16-10A-SGALO,-0.8405710754608787,-0.7635090910309126,-0.8472816047519213,-0.0106510307100439,0.4592844241518509,0.7095152991831997,-0.1074408181538779,-0.3460644301210689
CDMS-16-11B-NGABE,0.5547811828830509,-0.1612516789612122,0.5824488271317911,0.9233719613949154,-0.0663315843180752,-1.0042907937552112,0.3213018716571817,0.5733792709090978
CDMS-17-10A-ASSAMO,-0.834775952793186,-0.8156294228930164,-0.8444732572743802,0.4478122654029611,0.2033628350643193,0.018258413363035,0.2744171105644987,0.6298184512158199
CDMS-18-7C-VVECA,-0.672030170299389,-0.445414213842982,-0.6819045536390859,1.9165347549922744,-0.3425721773764936,-1.256317410435529,1.2196437995500085,1.695290974034409
CDMS-8-4A-DJAVDA,-1.573296331607259,1.0339788826764709,-1.620711940371058,-1.6429813967609266,-0.1898744420588982,-1.2378273491891023,0.1461162074592878,0.5021760303646459
CDMS-8-4A-DOSTR,-0.5741486157943134,1.5932880104959473,-0.5328142051302277,0.1916396634847437,-2.2897857891910007,-2.4541888473695166,1.6128576840015294,2.214966718652023
CDMS-8-4A-LGOPA,-0.6260805134171036,-0.5316564383714832,-0.600688450146445,-0.285678560385406,-0.3659621856610371,-1.1568680726763616,1.018718983546037,1.4212726292428957
CDMS-8-4C-JDBUTU,-0.2016622731849764,2.6818489971496637,-0.5909754184521827,-0.5760880067711848,-3.323280119991537,-2.625569472764588,3.237662001944729,4.891685877186851
CDMS-9-4A-ACDUTR,-0.2336835831906795,1.3345108868826303,-0.0506280035135919,-1.5858729336564752,-0.0776699432094077,-2.209195267328754,1.6780031316752524,1.6128203411331192
CDMS-9-4A-CARGA,-0.5950227576790353,-0.7307254491537793,-0.5522718603069753,-0.3451332202408436,-0.0740961145318144,-0.5643689913845817,0.4090005947313138,0.4546832193917253
CDMS-9-4A-CRAAG,1.9100950346119272,0.6538547864466576,-0.1460116627624217,-1.709971740456467,0.4499745928752235,-2.137324433719793,0.0777584895047167,0.7178178197031727
CDMS-9-4A-EROHI,-0.2102180849918851,0.0183836401105796,-0.1380902536436045,-0.5920595656726239,0.1534325108385062,-1.8654714474755767,0.4189097137945392,0.9712562860723356
CDMS-9-4A-ILOSE,-0.5642634710102209,-0.8301989008655294,-0.5671836890080105,-0.0979594049928497,-0.0924473710157808,-0.3606906778823043,-0.0796299310737787,-0.104332715283233
CDMS-9-4A-TGAFR,-0.1584217591608868,0.440265737771266,-0.0429457102358297,-0.0817246785381916,0.0933446918707908,-0.1465949356626154,-0.3942059965305106,-0.3255181232286124
CDMS-9-4C-SCAMO,-0.3230783746076954,-0.5132830207896735,-0.3144673090763331,-0.0455677123451047,-0.1263836360991706,-0.9338003459954614,0.2089560687587832,0.4920555029213455
CDMS-9-5A-ABERO,0.7953258658593163,2.325488265569043,0.5363958984857722,-0.0883511812764548,-2.2351336121705945,-3.239705357755743,2.618210622524477,3.937137933942571
CDMS-9-5A-VVAAR,-0.6453820407265385,0.090644604701005,-0.7333966126361361,0.8223653448730446,0.0738249022865957,0.2139420345343015,0.2985543191562666,0.5100296222146434
CDMS-9-5C-JDMADE,0.0210638724322138,1.5361975089990236,-0.348541931944154,0.6709505916176949,-0.5594082634972103,-1.9603636483321023,1.0198896846718564,1.5820370912999429
CDMS-9-5C-LVIZAC,0.6562139266364456,1.5879073000976185,0.0366551372071951,1.289923042866871,-1.075435296291731,-3.0929688326832223,2.393233259776892,3.574203062320182
CDMS-9-5C-MLOGO,-0.2411731822661036,0.6247244910097856,-0.5338714214695681,1.7539633901805187,-1.256252937656441,-1.2560929469952613,0.7051864896003409,1.1163493657246215
CDMS-XX-10A-VGILO,-0.8309644453994866,-0.423146491783912,-0.8288593484226124,-0.2463949277641852,0.1154841213550331,-0.3912793528501623,-0.2436540039077406,0.07482152525482
CDMS-XX-5C-MPCAQU,0.2154633467297912,-0.0573801303003523,0.2742453027236859,0.1213192070999464,-0.6917481190657006,-1.4126507583231789,1.0653696095477716,1.4685582686003669
CDMS-XX-6B-SPUCA,0.6364202665904019,-0.8958006855176314,-9.297391488623444e-05,-0.9269415200942908,-0.1303503219081337,-1.3059813287979374,0.6198858468381825,0.9835292926069028
CSO-10-4A-KCOMO,-0.2596127093097526,-0.4813654653971906,-0.2486383852536136,0.2615156702129273,0.0848648550952848,-0.2250324962566547,-0.1018610687766168,-0.1416691776036857
CSO-10-4A-LRAVI,0.5444866388875188,-0.7651634475998893,0.5811517061014875,-0.8306612637864363,-0.32856396345829,-0.5607247490711168,0.342068660864906,-0.0853243499939709
CSO-10-4A-LSCAVA,0.2043408179737844,-0.5097367778665569,0.2153684368757704,0.7310623183733014,-0.3597394826566896,-0.8076789879781849,0.4993473430747722,0.7683089168191706
CSO-10-5A-ACAVA,-0.4334838806189777,0.4718715729075168,-0.4074752808212995,-0.1028128146075429,-0.591960724251237,-0.1585242108029139,1.3382662893617596,1.3302046060985429
CSO-10-5A-ARACA,0.4163502891707276,-0.0675300345213379,-0.1315519857867842,0.9565693937736716,-0.920666977671111,-1.9549127391165504,0.9835569300029618,1.6654576316558265
CSO-10-5A-DABRZA,1.0481704282707889,0.9285109580070572,0.3533125645888808,1.0267932822422217,-0.6744576509075748,-3.0936525766932905,1.2288084513985646,2.325385400456554
CSO-10-5A-GZAMA,-1.2715471524235058,-0.8832825249789786,-1.2967872858780394,-0.4606784179325465,-0.2480155964180354,-1.6456355194192789,1.0996102288580207,1.6608361235760345
CSO-10-5A-IPECA,-0.3797406113477403,0.0337406962336916,-0.3703059856368298,0.0681896585085731,0.1628452715001291,-0.3473853862260396,-0.2275843781987264,-0.1678420356259034
CSO-10-5A-JANORO,-0.2235797090053035,-0.8409862563744606,-0.2062878722242946,0.8312873087435146,-0.3055483823229488,-1.3106527649026212,0.684533469444042,1.0842062812584907
CSO-10-5A-JBUVE,1.2675305827053889,1.7634652159212718,0.9376472410169164,-0.3620150330676028,-0.076632223222079,-2.307849954044108,0.8172819718348798,1.3137958269799552
CSO-10-5A-JJSEMO,0.5441472548854661,0.6931133914618274,0.3318107917359692,-0.943537339743614,-1.674410008248026,-3.588567741490356,1.5463539306881948,3.136933491151861
CSO-10-5A-JLCARI,2.4148390995438733,-0.3136759770346207,1.6691902241048695,-0.3122677186093271,-0.5124402028330406,-2.2771435936695736,0.8285896897523733,1.439219687772832
CSO-10-5A-MAARAN,-0.7672583744052774,-0.9726700844234945,-0.7635936868013055,1.3193905581306238,0.2887331307381224,0.1236967825148213,-0.607797300834911,-0.6565258449395283
CSO-10-5A-RVMOIB,0.3184493297553618,-0.4517060551105479,0.0717474562509651,0.2772491165506656,-0.8590573107076447,-1.2733438816039786,1.0813934070653524,1.3539560898070178
CSO-10-5A-SVHEES,0.289596729585222,1.3738041741489062,0.2219115213518843,-0.6547291792817543,-0.2726202840276656,-1.5277892921259546,0.6444796829329736,1.0253882610675544
CSO-11-5A-MDVOSPE,0.2751354573630049,-0.8320449516630615,-0.1965951830212098,1.1623643107498838,-0.4265351491736648,-1.3095678531845834,0.7362935625049024,1.6320525809601996
CSO-11-5A-MTAGA,-1.0470108213927547,0.4358237467098362,-1.0621431219551272,0.1374181134863933,-0.085531332955017,0.3040275372753833,-0.1694704743701775,-0.4413472852504074
CSO-11-6A-CAPAMU,0.1856280348666605,-0.525720619925987,0.0643583256957593,0.3077049283781525,-0.5240015433428041,-0.6601882392617362,0.6999673384226411,0.8620114835460816
CSO-11-6A-DSCACH,-0.4007575293459351,-0.5322400712767685,-0.3949925672383597,-0.6392653375272958,-0.0380325066333896,-0.3196325921683972,0.2255830821168239,0.2266382506803302
CSO-11-6A-EROMO,-0.0733673032513281,-0.4529727617598312,-0.0421337933655969,-0.6483638737628971,-0.0353020440220184,-1.255610588257167,0.2723611176414165,0.3974984410515468
CSO-11-6A-FSOVRE,0.9371316902109016,-0.2004543711430131,0.2938356806924798,0.1126412352682902,-0.5735927062418128,-1.515651464954097,1.187256024966318,1.8335335231630605
CSO-11-6B-ANREVA,-0.3296027683267436,0.28049944071685,-0.3001695677897709,-1.0664560364199525,0.1336637196939115,-0.4010030099088708,-0.3073312539103991,-0.3294060815882624
CSO-11-6B-DISEMO,-0.8339723919185138,0.6727059257161594,-0.8419283679080972,-0.8880332641294385,-0.8134894334280834,-0.7493741213866465,-0.8105731289410599,0.1816913148584157
CSO-11-6B-LHFDLACH,1.540265653881584,-0.0360050088920838,0.8515778539399994,0.1362022894997224,-1.234722311453298,-2.457208604772878,2.027941664160936,2.928399115284422
CSO-11-6B-RJGIHE,-1.089546246571523,2.512590707420204,-1.1052657836906248,-0.3030396056819067,-0.1799093167106436,-1.2179471815263023,0.192161911061574,0.4787771677692983
CSO-11-6B-SFLVA,0.8543195801677855,-0.7626692856225876,0.3383495343065513,-0.4794783786943209,-0.3065604364993965,-1.6388300997403022,1.1545235618744074,1.3744765092173783
CSO-11-6B-VCOMA,0.1483534724704077,-0.1701154554679472,-0.4153098986824372,0.107936946531379,-0.4265975582708483,-1.440357710019046,0.7488657808709024,1.179028590383323
CSO-12-6A-DGISE,0.4595098484161984,0.8149204580773054,0.5703931652039194,-0.4202383110585027,0.3716871048128903,-3.0824498196309995,0.7132459046991825,1.6321360631216746
CSO-12-6A-FJOVRE,0.4719731328753742,1.8307744758235736,0.1079746415048239,-0.3941826067790734,-1.1411859305450918,-2.741885943282971,1.971346011506804,2.593813905917584
CSO-12-6B-GQULO,0.4404702307164232,0.4940679141390008,0.4026153103685185,0.5417530821242426,-1.630458910572533,-1.3963057465073447,1.5551436480456116,1.9712663138034496
CSO-12-6B-LJHEFE,0.9008803092566404,0.6078538535230195,0.1201894727480569,0.2627537971061084,-1.3467786906184205,-1.850640590504272,1.4432783282704555,2.0487371874327978
CSO-12-7A-DALRE,-1.754911059223595,-1.526468733956328,-1.840533249368708,1.0725910501601297,-1.526084828998101,-1.5154229089575189,0.8388812423454256,1.4835989961691676
CSO-12-7A-ESALA,-0.7774049512663954,-0.2089368982200183,-0.7806406694262731,-0.7155631063365633,0.220982271523886,-0.7633540898194593,0.0770988998393262,0.317257710023198
CSO-12-7A-IMERO,-0.1798282784079744,0.3963329313679131,-0.1375061853760803,0.3227792124938787,-0.1557287237864764,-1.311364846901532,0.8235399449099795,1.2147457112178983
CSO-12-7A-JHEZA,0.074716878997142,-0.5163195350987463,-0.0756177488722183,1.5044424594347268,-0.5331295414867843,-1.7846274670077509,0.6533103890311039,1.4567992627101936
CSO-12-7A-LSARAR,-0.8013810688001227,1.4166861569611264,-0.8087473667662763,-0.821402682931635,-0.651095525961443,-1.7932039477808224,0.3568304528443301,0.7519963618522081
CSO-12-7A-SCAHO,-0.2825388824403041,-0.5382997396238334,-0.4419453734210967,0.1798682900036148,-0.4810583927747033,-1.068948686503625,0.8019822454260379,0.9753558835757942
CSO-12-7B-DVAGRO,1.6302927299842929,1.1555437580542507,0.1538313932435638,0.1347001746782303,-0.065351576740188,-1.7305555865363484,0.5976226747763427,1.2929681032112217
CSO-12-7B-SMUGU,-0.8640256012151653,-0.3525983490985092,-1.0352980487078722,-0.8109640022983617,-0.1115134753841469,-0.6313917488254022,0.0836854177747574,0.3965671993823383
CSO-12-7B-SSARA,0.8844090067418036,-0.735173007855131,0.1237915464765247,0.2864581924506958,-0.5697503688144157,-1.064016580131037,0.7752089127763381,1.1878052069759333
CSO-12-7B-VHOMA,0.8092156828355516,-0.6135854821421586,0.6781450365964685,0.3616596109893691,0.0466542600775121,-0.8552490139051445,0.5617543617833708,0.8916242931982058
CSO-12-8A-YTOME,1.7429668909067646,-0.1923071141690643,1.2861764067938537,0.546814802647136,-0.3280916479256028,-1.639819127290716,0.262156326672499,0.936590415997262
CSO-13-6A-ANASA,-0.1526138724421565,-0.5601626981426426,-0.4424499763438503,0.7009107755293558,0.0053343267660493,-0.0353888903639295,-0.0775077361645938,-0.1059205154348534
CSO-13-6B-JETAVE,0.6478435558743132,-0.6642634354594075,-0.0640566623478108,-0.0126576736903143,-0.3242035058803624,-2.1106328446826743,0.8446718931953838,1.514653054199217
CSO-13-6B-LFMIES,0.5790561540699131,-0.7404715847168271,0.6267129270306744,-0.5238858785122082,-0.2529783149286082,0.0316696855406326,-0.5741290646948332,-0.5764238190221739
CSO-13-6B-LJMAHU,1.1210135067892963,0.6360478618227844,0.8033595483281607,-1.2213843667656643,-0.9098280593187728,-1.5771873111642274,1.9564909303373152,1.6477902462200058
CSO-13-7A-CAPAMU,0.3901713412913239,-0.6022213180363459,0.1573194193319125,0.1754258858815102,0.1420153012854669,-0.4111348724602512,0.1005544846181886,0.0026610342926164
CSO-13-7A-CDDITR,0.0626401024059233,-1.0178283956069083,0.1551078786528318,0.3019874934997048,-0.0122387367641837,0.1148282911933076,-0.666142645598558,-0.5914865666624615
CSO-13-7A-JJATFL,-0.5118830328084717,-0.7868743048187653,-0.6503137469395631,0.5069244776876826,-0.5626619969296814,-1.1962692688022971,0.6176379409108581,0.7921253560017644
CSO-13-7A-RXCHLU,0.8391000428800056,-1.1290007435736205,0.1638859114761145,-1.4058247940872248,-0.5164632298790237,-2.1180450703644143,0.8369565325909654,1.570610140486038
CSO-13-7A-YAMEZA,-0.1081765662038456,-0.5951876363930383,-0.1642315467282904,0.6822091952521646,-0.4830195324646494,-0.7935294794003056,0.9206869850146274,1.2173826456746386
CSO-13-8A-KIGAGU,0.0729676963906092,2.1431079018326518,-0.2239027713832228,0.8395197648748074,-0.2130689409692109,-1.954735045092225,0.8040322873531295,1.2718404757538777
CSO-13-8A-MBUAN,-0.7440916048338275,-0.6559528457717392,-0.7603476001106326,2.90545284091662,-1.796122812075854,1.1973421894279863,0.6443047191220912,0.4597069506348936
CSO-13-8A-MGAAN,-0.5068694370036914,0.2616817630625028,-0.4974212119666529,0.0140230469867769,0.0253606433667087,-1.1711250498703538,0.3597183222461015,0.6002545084399599
CSO-13-8A-MGAHE,0.420493524238352,-0.9490220887258556,0.0072110313086341,-0.4271823990479808,0.0385368742157419,-0.6707801905602624,-0.1047495927657565,-0.0804362466337334
CSO-13-8A-MJAGA,0.6440481502445711,0.5764145338496363,0.1364860515037773,0.8263662590197027,-0.5643479904684027,-1.180615009581932,0.6828846195498598,0.9082565436318814
CSO-13-8A-VHODU,-0.4578056239780169,-0.7089500431278737,-0.6468705540826315,-0.0537495440625482,-0.0403434501761561,-2.268638713654749,0.8431574642500604,1.4657151817643848
CSO-13-8B-FCJISA,-0.1295751250328213,-0.7734821711410187,-0.1055462884579425,-0.6734430577656413,0.0724480960446453,-0.5846789928606165,-0.0768665400515013,-0.0141179411686938
CSO-13-8B-JEMABE,1.2636071615177036,-0.881282138590216,0.557510757412653,1.1479957344948428,-2.003730612700968,-1.0501025680288023,1.627078764401188,1.7831813457865484
CSO-13-9B-DMLLLU,-0.4817750627196198,2.6460524090705597,-0.4245762744123336,-0.6536584465032225,0.5070357151370363,-1.8295564252675256,0.1288835868124799,0.7276742652656554
CSO-14-7B-EVEGO,-0.1160104132164689,-0.3907557599846542,-0.1511627825697622,0.4010868085386729,-0.4593315376823743,-1.0409725467090958,0.7427749259885248,0.987504504152554
CSO-14-8A-AQUMA,-0.7047873894495046,-0.4933746345157869,-0.7077036998785595,0.4344506237422491,-1.0014017684310303,-0.4171694866647093,0.8343625896996988,1.18942129848115
CSO-14-8A-SZARA,1.5327601206825785,-0.9867647666733596,1.4053426783175658,0.3378426628608345,-0.5298735407114005,-1.1671999481663726,0.4267309538529062,0.5384104668683182
CSO-14-8B-JLLORA,-1.0881204590999194,0.8364460067141056,-1.1090138469336617,-0.1650696406497421,-0.5603565092504731,-0.6289880475573548,0.9307100063116132,0.9696986909171696
CSO-14-9A-AEDCAGO,-0.352514133633139,-0.4531684862333582,-0.4176522260484753,-0.7601641895073582,-0.1273690621239555,-0.0980786416943885,0.0210690448315475,0.1620215773759152
