subject,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30
CSO-10-5A-JBUVE,-1.6800203574521098,0.6273713583437678,0.6601647474732504
CSO-10-5A-JJSEMO,-1.8251992323017259,0.8213229377545312,1.2342777784810528
CSO-10-5A-JLCARI,-1.4733643151145197,1.1642946974108754,0.9718604358766282
CSO-10-5A-MAARAN,1.1804390153853064,-1.2816686978008247,-1.3411768621137268
CSO-10-5A-RVMOIB,-0.008387988498866402,0.3936817894970619,0.28799357632753925
CSO-10-5A-SVHEES,-0.6709382649163511,0.48383775607840385,0.41911893229524344
CSO-11-5A-MDVOSPE,-0.04757191099838169,0.20687483360576234,0.4271873532524806
CSO-11-5A-MTAGA,1.589231027438343,-1.2468713677211054,-1.2692416307949803
CSO-11-6A-CAPAMU,0.30059252229231065,0.09519598728605143,-0.02828801741854023
CSO-11-6A-DSCACH,0.7788825051585387,-0.45761450107252527,-0.5975527420202523
CSO-11-6A-EROMO,0.010838884565144763,-0.8540684120046251,-0.7772202663131833
CSO-11-6A-FSOVRE,-0.5204254728339509,0.947470915177751,1.047250918573235
CSO-11-6B-ANREVA,0.6867833892275422,-1.252620462146704,-1.3058438009965185
CSO-11-6B-DISEMO,-0.045896711805792786,-0.48048075904715115,0.1776501482738638
CSO-11-6B-LHFDLACH,-1.3887853965605044,2.025232429738512,2.010914792856919
CSO-11-6B-RJGIHE,-0.16845450536810824,-0.09648800394143243,-0.15587759772111706
CSO-11-6B-SFLVA,-0.45835608579392,0.48793235789188866,0.21772981483165219
CSO-11-6B-VCOMA,-0.37700067244634333,-0.08603093689043688,0.010188674223702298
CSO-12-6A-DGISE,-1.3412084933725141,-0.47393596618434386,0.08008763176340701
CSO-12-6A-FJOVRE,-1.9915194421195044,1.9789684587008414,1.8940578977021092
CSO-12-6B-GQULO,-0.1193042098559977,0.521268734816365,0.33576620338010943
CSO-12-6B-LJHEFE,-0.7758260088803536,1.0526468504813378,1.1361634611220557
CSO-12-7A-DALRE,-0.2687728486444003,-0.24367225284502908,-0.016849397543134307
CSO-12-7A-ESALA,0.7498491244508851,-0.9173360754586491,-0.7803011347971455
CSO-12-7A-IMERO,-0.34987555667824444,0.25611937516051364,0.4483874019104987
CSO-12-7A-JHEZA,-0.5562447472838105,0.33096920970882265,0.6990748826427848
CSO-12-7A-LSARAR,-0.48460154729206883,-0.05835135040156893,-0.10149235543659833
CSO-12-7A-SCAHO,0.13542606696946516,0.2579079261952725,0.12498799277074293
CSO-12-7B-DVAGRO,-0.6777802528821294,0.44047746472201466,0.42195463864444344
CSO-12-7B-SMUGU,0.39392661875642854,-0.31277689865855,-0.2605201325477055
CSO-12-7B-SSARA,0.057414874655830166,0.1335305877962354,0.13416572399545487
CSO-12-7B-VHOMA,0.33144683437656175,-0.12129506521694197,-0.15198232991031485
CSO-12-8A-YTOME,-0.6265306239185224,-0.4269859144467214,0.04364250440498096
CSO-13-6A-ANASA,1.3653824714340603,-0.826112013164694,-1.048157005089047
CSO-13-6B-JETAVE,-0.8034066250380668,0.23036871081279045,0.27961804954646985
CSO-13-6B-LFMIES,1.004437237180968,-1.7077526228478201,-1.5391123204710417
CSO-13-6B-LJMAHU,-0.25231346516622677,0.7227348523112967,-0.025105965775712703
CSO-13-7A-CAPAMU,0.6088988477011388,-0.5198106468227623,-0.6442772777269957
CSO-13-7A-CDDITR,1.4581413553312976,-1.8870080540658665,-1.649932205994043
CSO-13-7A-JJATFL,0.00851734840721362,-0.36010194258142164,-0.6302139575154069
CSO-13-7A-KRAMA,-2.1323286968404394,2.8705580787595895,2.463533046557887
CSO-13-7A-RXCHLU,-1.0508407406845934,0.6939254675813092,0.8198165953472463
CSO-13-7A-YAMEZA,0.340797568838488,-0.1257649889401526,-0.12467487008131702
CSO-13-8A-KIGAGU,-1.4682648878425169,1.2746609233818378,1.316124926148458
CSO-13-8A-MBUAN,2.3273075584041796,-0.3170945715937808,-0.7559272943645632
CSO-13-8A-MGAAN,-0.0196719559761068,-0.39350080765683143,-0.42940184014383165
CSO-13-8A-MGAHE,0.573607615844415,-1.047521092869898,-1.1029514333782195
CSO-13-8A-MJAGA,-0.24346950668542808,0.4227949420479849,0.2957748698815802
CSO-13-8A-VHODU,-1.077462579736718,0.2014117830863745,0.34118736038851316
CSO-13-8B-FCJISA,0.7067040645804404,-0.9094022035694145,-1.053160270165817
CSO-13-8B-JEMABE,0.20294889805037233,0.4007299399713151,0.15735285283160022
CSO-13-9B-DMLLLU,-0.9828819687579795,0.253309432867252,0.3468381223720632
CSO-14-7B-EVEGO,0.1844857258612277,-0.006107451276478232,-0.18053861140617572
CSO-14-8A-AQUMA,0.9520363192117929,-0.05367412516781671,-0.19674079751000909
CSO-14-8A-SZARA,-0.04870968121803441,-0.42816553149557673,-0.3105920517626247
CSO-14-8B-JLLORA,0.282599752865878,0.5071130336333385,0.08741275807089757
CSO-14-9A-AEDCAGO,0.984934839821269,-0.681717038719257,-0.6435306946476507
CSO-14-9A-HASACA,0.5826687497910419,-0.5803765465756339,-0.39548768506284987
CSO-14-9A-JSMAAL,1.0581258272806242,-0.6102787582069871,-0.8227204391721449
CSO-14-9A-MARJA,0.25828587834694444,-0.215414085173432,-0.5150279546246526
CSO-14-9A-SORZU,0.17564034681812662,0.19650894712190334,-0.1499470232079749
CSO-14-9B-ERAGA,0.09503488578731374,-0.06331945932878484,-0.08246357958624607
CSO-14-9B-MFEGA,-0.34222803530312934,-0.4312797301936466,-0.36841786693881695
CSO-15-10A-LJRAGU,0.6142465506941713,-0.7017390848510751,-0.7694840326831405
CSO-15-10A-MAARLO,-0.6784395936819786,-0.17505933783868907,-0.07211170880221561
CSO-15-10A-SFEGA,-0.560486829345772,-0.3289430115268022,-0.02376890092636802
CSO-15-10B-MEBUAR,-0.8346199276472094,1.415256362355576,1.534692238727244
CSO-15-10B-YVBUAN,0.057916021307556784,0.06730423483409884,0.08694135312706804
CSO-15-10C-ALBAHO,1.9804534395416207,-2.89539229176205,-1.4696788682728212
CSO-15-10C-SSCAMO,0.1681485437215144,0.6712537102813211,0.7897611699691772
CSO-15-11C-JETALO,0.0932631691145712,1.1934800817329883,1.0258308047195943
CSO-15-7B-JCRAGA,2.0559638850875452,-2.1640046535085826,-2.07236764080335
CSO-15-8A-VBMABR,0.22038371353549308,-0.7555847295299494,-0.8104289736135013
CSO-15-8B-KEPOGO,0.8907218514599761,-0.677451117045237,-0.6197326182314828
CSO-15-9B-ALRIHE,0.5700594294432335,-1.0974664762124993,-1.1462285210393728
CSO-15-9B-AMSAGO,-0.5208559960475945,1.126523249632742,0.9817298458879764
CSO-15-9B-JCAPA,-0.44821593183614505,0.503233466669286,0.2721467568491331
CSO-15-9B-KSBEJA,0.6049392389596508,-0.7090477859590616,-0.837904373743331
CSO-15-9B-RMCHLU,0.8088369329483966,-1.2024978268971533,-1.1173704966565976
CSO-16-10A-JEGAHE,-1.0560098947857783,3.405823853606466,3.195368347647529
CSO-16-10A-MSACO,-0.8495200457992133,2.2111235244063283,2.0218416576593703
CSO-16-10A-YKMUJO,0.6401694027133966,-1.0182837807567378,-0.9069197762703499
CSO-16-10B-JESUGU,1.114927239770683,-0.7737909671669807,-0.8299908836699389
CSO-16-10B-LTVIFA,1.5097941148453862,-0.33131465543873223,-0.42242087490971747
CSO-16-10B-VVILI,0.6449434717774594,-0.9500654332034111,-1.072084831478461
CSO-16-10C-ACALGU,0.7989554215913001,-0.714162808184115,-0.7238361146820924
CSO-16-10C-MAVAVE,1.0765919849927326,-0.680219699612428,-0.9573921027469916
CSO-16-11A-JAVABO,0.9367200682407921,-0.8040241674441415,-0.9215661386809847
CSO-16-11A-JDMUVA,0.5445247559654779,-1.1307131629647957,-1.0610023793134467
CSO-16-11A-VZAOR,-0.8607968098766511,0.7493381212356818,0.5478675229335753
CSO-16-11B-KRORE,1.0617021055366123,-1.2173234740060908,-1.005612493587316
CSO-16-11B-LLOZA,0.9234514544481459,-0.5120990986588646,-0.534316793402285
CSO-16-11B-YAROMO,-0.12334576233769867,-0.11564565808503928,-0.06394463443858997
CSO-16-9A-JALEMO,-0.48111042763208406,-0.26713128925123947,-0.29917589759725616
CSO-16-9A-JPROSO,-0.0029275192198970376,0.26321471881156683,0.11465557821777711
CSO-16-9A-JSMAGU,0.26827247507658736,-0.10353390115311535,0.033250071252129317
CSO-16-9B-SJPAJI,1.3865556417335592,-0.4256168746630527,-0.8952726275167104
CSO-17-10A-YVGOCA,0.5754135066526589,-1.1499737074918472,-1.140805615780191
CSO-17-10B-EHECO,1.4511943908247165,-1.2080065767666233,-1.2385374937455798
CSO-17-10B-YCQUVE,-0.20792341904301628,-0.12288509059649551,0.02025276605609273
CSO-17-11A-DJAPA,1.1152338490509042,-0.450149786553745,-0.6836920720417298
CSO-17-11A-JDAMO,1.630514236119664,-1.5758309476729908,-1.6672492914578854
CSO-17-11A-NPAHE,-0.8588484676926071,0.4557676042491759,0.3520852293884818
CSO-17-11A-RLPAIG,0.3435486322321034,-0.36611045820698673,-0.5553735524173408
CSO-17-11A-SPUVA,-1.1519763629128672,2.778858296508333,3.166918784957529
CSO-17-11B-CDBEBU,-0.5881680994105614,0.573980497736469,0.9831672281025271
CSO-17-11C-JDAAG,0.34444970338079955,-0.3273284784760172,-0.39028902945801497
CSO-17-11C-MAPAMA,-0.1035920451347704,-0.16288569188954605,-0.28257195538338414
CSO-17-11C-MCAAG,0.17792093808980666,-0.056694432684577856,-0.14281839769091964
CSO-17-11C-SARJA,0.7743461124613432,0.30188961939388087,-0.12371833697233398
CSO-18-11A-ADBAHO,1.0157625574080618,-0.7226108192071617,-0.7133296476892121
CSO-18-11B-YLLRE,0.5699047966355446,-0.14949646806281003,-0.28052636894389443
CSO-18-9B-MAMOLO,-2.3468795731925076,2.3982489487356755,2.496055202036313
CSO-8-3A-DAPAVA,-0.8679784623415021,0.9319647359308927,0.9772278477535605
CSO-8-3A-KVPECO,-1.6609271850125553,1.2270165556002204,2.1591652932223044
CSO-8-4A-ARAGR,0.7715445833818613,-1.0289421489953459,-0.9752009887415284
CSO-8-4A-JRAAR,0.04477178355818616,-1.5840917912227217,-1.1966517815659543
CSO-9-2A-EXMOCO,0.2190888447085478,-0.36508426805154376,-0.18801382788649204
CSO-9-4A-AGAPE,-0.594092857210865,0.19044923501536798,-0.02016327678157188
CSO-9-4A-DKVIMO,1.1039026761892632,-1.1000246475242812,-1.1853502726419376
CSO-9-4A-DSMOMU,0.09679378252835989,-0.46575394754965294,-0.5553605618857125
CSO-9-4A-DVGATO,-0.8695843193035924,0.9704944126025521,1.09788256595755
CSO-9-4A-FAGIGA,-0.9120383257602757,0.4741422893891713,0.4974686169237868
CSO-9-4A-GSBRCO,-0.7750430429328038,0.8680595829201058,0.7342232374088461
CSO-9-4A-KEMOCO,0.821533725497595,0.7759054060983586,0.32738169529000527
CSO-9-4A-LCOMO,-1.6006349524752166,0.027714515934423284,0.7452778154203664
CSO-9-4A-MLORO,-0.19914158741899238,-0.3663827029609546,-0.3348444989915792
CSO-9-4A-MPAME,-3.4439395639811328,2.690163518691938,2.3909216508424973
CSO-9-4A-NSARPA,1.2062346855542752,-1.092975455874342,-1.171760074319374
CSO-9-4A-SLOCA,-1.6113493238458818,0.7865900564251264,0.847392968635001
CSO-9-4A-YVDITR,1.5226431182683062,-1.7351841210830798,-1.2876524405641787
