subject,nodes_T2W10,lcc_T2W10,lsc_T2W10,atd_T2W10,z_lsc_T2W10,z_diameter_T2W10,z_asp_T2W10,y_true,y_pred
CSO-13-8A-MGAAN,2.131136874536084,-0.2801143229480085,-0.8416918460385302,-0.924526197439618,-0.0042207483389933576,-0.12241097499500636,0.12105115181064255,3,2.868875995175389
CSO-13-8A-MGAHE,0.909113282093358,-0.22303786143833657,0.3710619353633919,-0.06703341213465563,-0.4108650387593507,-0.974977275028615,0.6342387133650591,4,3.0281524020496695
CSO-13-8A-MJAGA,-1.7210013935244972,0.0824432221968723,0.19529919361320933,1.1359764741984344,0.36071039356498424,0.9960595287875835,-0.8412854060736026,4,2.9978540713518025
CSO-13-8A-VHODU,1.4958684790405814,-0.2911879748359286,-0.7013554721614982,-0.5271333717273309,0.05881263033741889,0.07009523159606189,-0.14739302961457998,2,2.747358551223543
CSO-13-8B-FCJISA,2.7253867826170453,-0.3924190360076076,-0.5701821317084773,-1.294237055650417,-0.279801121062911,-0.8643563929097231,0.5137552257516464,1,2.6277983296183742
CSO-13-8B-JEMABE,-2.427505606471096,0.3615662002210226,0.8986409130278794,1.0825344768598157,-0.020030762744533526,-0.3878232879504566,0.07433139736239949,2,2.3713653888938495
CSO-13-9B-DMLLLU,-2.0353621881884174,0.3134387807877784,-1.1640280689960167,0.2734046119716773,0.8428063511835382,2.825230025363683,-2.0075036290564854,2,1.8376379416545752
CSO-14-7A-MVEBE,4.0378500737372205,-0.5864326268381326,-1.0159443492652804,-1.6427480414613536,-0.2811171426085629,-0.7644208300528637,0.7780900269091439,2,3.3149291690089897
CSO-14-7B-EALHU,0.6402178309239679,1.6902574696425168,-1.5508590103334463,-3.645607083235354,0.20093200877648876,0.2981075494673157,-0.4227008238303068,0,-8.881784197001252e-16
CSO-14-7B-EVEGO,1.5793286985594426,-0.30088166558462703,-0.07002181302609656,-0.5625135340638721,-0.20667136062466585,-0.7012891682291044,0.5449095708515285,3,3.072512786471424
CSO-14-8A-AQUMA,-0.30321476182717794,-0.051132809031462806,0.8062446181132674,0.16615396707104682,-0.48250480863871165,-1.475041943869881,1.184589162015945,4,2.634745482421844
CSO-14-8A-MCIDOS,-2.3585021242715336,0.1564872993818691,-0.049344172247368534,1.2922167768188297,0.8410262148451483,2.0106617955915445,-1.4612630474071149,1,3.220934801300193
CSO-14-8A-SZARA,-1.9439795534110846,0.12675973147513123,0.6529092562395198,0.9221298538596541,-0.04113071220817521,-0.541826672094609,0.48017911053839146,2,2.444693072987646
CSO-14-8B-JLLORA,-0.9447818257730326,-0.007712692635954643,0.8993952435917004,0.5821823329676331,-0.17785058396018183,-0.23480831658607107,0.33243743885923815,6,3.23851365505215
CSO-14-9A-AEDCAGO,0.8370037707792144,-0.16966441623532125,0.2951209964900262,-0.44425367338966487,-0.29413986212879756,-0.8800282574252921,0.8367795393875264,3,2.9704701560665097
CSO-14-9A-HASACA,1.7092241583331238,-0.21326086666310878,0.10348858805782196,-0.8155366197486221,-0.24138621304207655,-0.9837141644529696,0.7477595619308395,5,3.0962265030038263
CSO-14-9A-JSMAAL,1.8874826755819967,-0.33667296080837417,-0.08558122588929673,-0.7488465452650187,-0.22510853362913777,-0.797050210115592,0.6734125161692147,4,3.1572877746326102
CSO-14-9A-MARJA,2.185825071354934,-0.3713246659982371,-0.3949514668758024,-0.8546772731771249,-0.18382186816660218,-0.6171579923575942,0.31123530283104983,3,2.8647791661994413
CSO-14-9A-SORZU,-1.7975659566357072,0.19288040795719008,1.2168115369042019,0.9846783938594379,-0.35811105993857206,-0.61940928564229,0.4723898360203299,3,2.881325931113409
CSO-14-9B-ERAGA,0.1175051781834698,-0.13109460754200303,0.045705849613127736,0.11892973232300523,0.10406553358939434,0.39636555835743964,-0.35288894330893933,3,3.088240359804313
CSO-14-9B-MFEGA,0.2538650006375058,-0.14693245169143285,-0.00038173187499607186,0.0028865695914424444,0.14772741051957772,0.641827171361402,-0.41951106488456236,2,3.269132962247755
CSO-15-10A-LJRAGU,0.8810487913489004,-0.07674012146895667,-0.5015674238751258,-0.48176597459443604,0.0697248519656948,-0.07770662219947934,0.04692114148544255,1,2.6495667012508584
CSO-15-10A-MAARLO,-0.9765445601106009,0.1929366340966382,-0.5764020696278741,0.22981273265915048,0.5787333539547672,1.0898279039008751,-0.8965057641939815,3,2.431510289267793
CSO-15-10A-SFEGA,1.3916172692384416,-0.27907946381324567,-1.2388254580436844,-0.9316035864349171,0.35715631833014283,1.472746912072619,-1.0376358493819482,4,2.5240282005562267
CSO-15-10B-MEBUAR,-0.00010516868314430772,-0.11743446696311849,-0.3562162672812105,0.6121333187772562,0.06496860917914712,0.17849871639666404,-0.041276618112720154,3,3.1302201819016924
CSO-15-10B-YVBUAN,1.0322523204793457,-0.2373401453777665,0.18761363813809095,-0.37092021705898454,-0.1468556178557876,-0.25628183251488595,0.27978777739906613,5,3.2779079817978967
CSO-15-10C-ALBAHO,4.821919052847967,-0.6775002306973582,-1.9074687843788891,-1.9535365134607616,-0.08369508365059392,-0.42156606849031614,0.3300718110975812,2,2.8978762418564474
CSO-15-10C-SSCAMO,-0.3967424923264103,-0.07136605764243022,-0.10998227147776718,0.6297466128200796,0.03482221906392691,-0.053166393524238506,0.07861122953792166,4,2.9015749050399005
CSO-15-11C-JETALO,-1.7908891294634475,0.09056050373799981,0.504693555154913,1.3688006292607346,-0.001994802634949888,-0.053015266998537626,0.169605890841267,2,3.077413438486798
CSO-15-7B-JCRAGA,0.9728531553951963,-0.23044108447934028,0.4996471904278546,-0.20232419802250767,-0.46070299819592736,-1.113163557832324,1.0236197931153306,3,3.279140358997101
CSO-15-8A-VBMABR,0.5491027813637027,-0.1812235637947883,0.6444176720930924,-0.13035276422174036,-0.3217163728456392,-0.7885447932973668,0.5990011436466238,5,3.160336161532703
CSO-15-8B-KEPOGO,1.5591803978387209,-0.29854149205735375,-0.026639814816631135,-0.543888801177713,-0.25264923229129455,-0.6970274274069626,0.5915814103944257,2,3.12166709907201
CSO-15-9B-ALRIHE,2.2206549103864224,-0.3753700625996911,-0.3341903694725207,-0.8491927707300757,-0.2448106225943385,-0.745990854677765,0.5457325299794155,3,3.006484818880265
CSO-15-9B-AMSAGO,2.6625159628380293,-0.4266910921998177,-0.25887933715241324,-1.0364557764133162,-0.4544279794607084,-1.128682042697468,0.7561334216418749,3,2.9031652151449996
CSO-15-9B-JCAPA,0.8689046164979265,-0.16145047549507813,-0.2730073200039401,-0.3771380419782895,0.023935857834335605,-0.4207650312428099,0.27392534204906305,1,2.724057006250026
CSO-15-9B-KSBEJA,0.5523669649171618,-0.10813638808169396,0.313101321231814,-0.39430863523241394,-0.3665238458492592,-0.5977965735028288,0.4391880099306163,4,2.6275429120022147
CSO-15-9B-RMCHLU,1.8613827351711847,-0.33364151957373084,-0.016822137500029533,-0.7036845980493315,-0.30663589714726097,-0.6677847665586005,0.49737347269298077,1,3.1198393476240307
CSO-16-10A-JEGAHE,-7.794463611025003,0.7878603041283677,1.3020191820301021,4.168390952839383,-0.09453752615039912,-0.9301684258728566,0.9222453489056616,1,1.1509982834440744
CSO-16-10A-MSACO,-0.8510506195415702,-0.018599332186488904,0.6097766794713017,0.6261383875259713,-0.07966322707787753,-1.2632103829499388,0.8100767596555752,2,2.623120323485791
CSO-16-10A-SMOUT,1.125593865611573,0.6104558810259803,0.6906881408093433,-1.2875612163191632,-0.6234071929737005,-2.23502809001798,1.9296065532751314,3,3.000000000000003
CSO-16-10A-YKMUJO,0.705556912516532,-0.1993953104364219,0.5531386565346713,-0.22866049386401796,-0.29518997550024456,-0.7233323773270038,0.7241890830093615,1,3.3259585535216947
CSO-16-10B-JESUGU,0.008100204354062876,-0.11838750002676228,0.5183070041860468,-0.10231448271121191,-0.32609792413699573,-0.6014681011997266,0.5893092768198467,0,2.757100535874078
CSO-16-10B-LTVIFA,1.4319737608103145,-0.28376676695305797,-0.3499231536215846,-0.47761772994254165,-0.05112188265478951,-0.7865778444821878,0.5455922596478996,3,2.818210701392871
CSO-16-10B-VVILI,2.0804980179715384,-0.3590911984989145,-0.47589861231156916,-0.8084422975122556,-0.09232546551088094,-0.30242660729190995,0.23878231380742795,3,3.0707482092422547
CSO-16-10C-ACALGU,0.6402178309239686,-0.13976771267145288,0.13596182562754122,-0.2921219494276175,-0.2813219638066338,-1.006886835548829,0.7572969242669432,4,2.6030301779527383
CSO-16-10C-MAVAVE,2.3313470015549984,-0.3882266654974642,-0.38925511399424356,-0.8561463363325823,-0.2958288242784933,-0.9515658203242873,0.6804917418372695,2,2.9204680415540163
CSO-16-11A-JAVABO,1.1137339987006545,-0.24680403362195988,0.24477608721302296,-0.445298340522435,-0.12753645614971676,-0.6371302615732143,0.3269950844257152,4,3.018388137060885
CSO-16-11A-JDMUVA,2.072954318857272,-0.3582150171668198,-0.554070244326905,-0.7832654642065189,-0.06480356573206673,-0.09223208375953018,0.10300473874975574,6,3.1130247410040055
CSO-16-11A-VZAOR,1.674599911347073,-0.3119471729525783,-0.43833696876914,-0.5282555782401133,-0.09887160019883823,-0.28023157325569875,0.12263690381651193,6,2.929245980336035
CSO-16-11B-KRORE,1.1898348113790564,-0.2556429481141797,-0.18472892005641628,-0.024656590342553908,-0.3809110473276246,-0.9620201888455701,0.7166141614285424,4,2.888141336710073
CSO-16-11B-LLOZA,0.9286110186428669,-0.22216221140122847,-0.20434969109289175,-0.22502016912357786,-0.14214765786043831,-0.4416032807872203,0.42707783173052877,4,2.9100578986968575
CSO-16-11B-YAROMO,1.3988630428780853,-0.2586601226755484,-0.35892206128661364,-0.45009656034594164,-0.11512745081553337,-0.23530468773897426,0.15993387852980334,3,2.9303380971340958
CSO-16-9A-JALEMO,1.7868133272579727,-0.3249804738229359,-0.5171836745058707,-0.6535036292709855,-0.030533264342940843,-0.07539618931327133,0.01088483790564268,6,2.9857529924964297
CSO-16-9A-JPROSO,0.863326890020515,-0.21771988926175345,-0.2809803027569882,-0.21821063757553605,0.08903729151716472,0.26793323511821576,-0.18840848790804038,3,3.104630157742396
CSO-16-9A-JSMAGU,0.7382264533128142,-0.20318979393055694,0.217331119308545,-0.11794210071422817,-0.2656383450708978,-0.6709190931360676,0.6195449370405708,5,3.107065235398998
CSO-16-9B-SJPAJI,-1.807027770542912,0.10485327518417353,1.229076273702627,0.902421187564149,-0.3858019971693828,-0.5333686922869919,0.7001956649595182,3,2.9999999999999996
CSO-17-10A-YVGOCA,3.4347200898058703,-0.34125061644790794,-0.9062182649436062,-1.60954414488022,-0.21867775022253572,-0.7029892039477162,0.5253847436005653,5,2.971076911553268
CSO-17-10B-EHECO,2.3532662275289757,-0.35831278746799256,-0.48809126788118407,-1.0558252575888145,-0.2998370111837452,-1.2850976479206082,0.9402765092176993,2,2.596030823293149
CSO-17-10B-YCQUVE,0.4591665210362105,-0.07309624530763614,-0.7659190607585596,-0.5642483811803302,0.19745315533434415,0.7259249139453756,-0.5757280092448713,2,2.1932049524133514
CSO-17-11A-DJAPA,-1.2056112240659205,0.30432237340992135,0.36591852516081363,0.17804692023759564,0.05454771694479743,0.31147675170422884,-0.008874989393151983,4,2.789478132587103
CSO-17-11A-JDAMO,0.9389107753471094,-0.2264987639659537,1.5907032848287965,-0.3181971727019471,-0.9595526758212409,-2.2211890439006625,1.7224965008354436,3,3.3163249632103633
CSO-17-11A-NPAHE,-0.701973367725828,-0.03591427318590901,0.12865799000961112,0.48092544370330903,0.31371646598010106,1.0063881645708979,-0.7296621431455762,4,3.2517903387954243
CSO-17-11A-RLPAIG,-0.30253177491157085,-0.08230839118884659,0.2990541925272929,0.24120886310142103,0.11363608518577459,0.2573692286554628,-0.3070456760153545,2,3.009034585942998
CSO-17-11A-SPUVA,-1.2826179988000102,0.03152611363518554,-0.3154608645331597,1.19002545459453,0.36486180044003286,1.1383953442240131,-0.6702271297006465,4,3.246154778448764
CSO-17-11B-CDBEBU,-0.7096445140652301,0.10307923095315004,0.20867712753912723,0.19132678479369097,-0.09846838033791683,-0.6415906499753047,0.47867892144829266,2,2.3217105789446277
CSO-17-11C-JDAAG,1.905182450555983,-0.33872874434103856,-0.3740467559834824,-0.7445693573830486,-0.058091353309391525,-0.19116509644560112,0.13666135617923805,3,3.1248945578614773
CSO-17-11C-MAPAMA,1.6950331840589823,-0.25542642598453846,-0.47889430032858066,-0.7513248193792023,0.015879971774932694,0.13112803422606217,-0.1450630533725464,3,3.000984649583928
CSO-17-11C-MCAAG,1.9302151115404365,-0.34163622380369996,-0.38124438445045433,-0.7269810923490543,-0.08975295458093957,-0.17674741481455467,0.21289947657461308,2,3.2164045767051648
CSO-17-11C-SARJA,2.184596123111811,-0.3711819268072346,0.06198974046299183,-0.8501365325147928,-0.43216322607408036,-1.5030201483519556,1.0554865849719635,4,2.9352226733875213
CSO-18-11A-ADBAHO,1.8424569322271214,-0.3314433360323001,-0.45428395514370723,-0.6976180989345636,-0.028557883904402948,-0.2405378230788839,0.34185370140260674,2,3.2215215951246887
CSO-18-11B-YLLRE,1.6109699002991869,-0.30455671013100494,-0.5149925238204913,-0.5333177647151442,-0.010643520365378883,-0.1580580956516616,0.09656151533981383,1,2.9756148595441383
CSO-18-9B-MAMOLO,-2.5426508567939443,0.2113601702016049,-0.27143452852138106,1.7031646182230136,0.6200454175255733,2.069102300458493,-1.5217280970578202,3,3.057511082624358
CSO-8-3A-AIPRBR,1.8816603811826567,1.3715208561352255,-1.9074687843788916,-3.2743875194582768,0.5406207070302257,0.0834461848176063,-0.04731329865975842,3,1.437730585257606
CSO-8-3A-DAPAVA,-1.0433242194610182,0.032117461712195094,-0.6107059696681869,0.6023799359683443,0.5481816590749856,1.4181287851140816,-1.121546936672251,1,2.6148827746569685
CSO-8-3A-KVPECO,-2.1799992722340797,0.7584029185248555,-0.962038220630505,-0.3164763063010625,0.7469533768447322,2.1440418873488523,-1.632137314577776,2,1.3483991275638356
CSO-8-4A-ARAGR,1.046772116388807,0.08476934234653333,0.5227607868937633,-0.7639164422155073,-0.49201365553245335,-1.16116023196545,1.0677381084502224,3,3.094602082954734
CSO-8-4A-JRAAR,0.9886929327509615,0.7998186763523067,-1.0357560033789168,-1.6602881315918319,0.36484064301488783,0.8593510314973585,-0.607375729336499,2,2.4989354778970854
CSO-9-2A-EXMOCO,1.369759231151714,-0.17826631601584614,-0.7298868686460943,-0.8451747479541212,-0.04374500674434595,0.4571909934005626,-0.3059989814175108,1,2.513530362363177
CSO-9-4A-AGAPE,1.4944068000364956,-0.29101820456308275,-0.5571354326580333,-0.5038219946830117,0.11140483379194716,0.484854625542004,-0.2979030638443874,3,3.2304396222107497
CSO-9-4A-DKVIMO,1.903991459701636,-0.3385904138035303,-0.350122302788029,-0.6763813550183257,-0.19190646026845995,-0.44971998815984593,0.3311395516066712,1,3.018062549858935
CSO-9-4A-DSMOMU,0.7180686515448865,-0.2008485168809833,0.12596567188023544,-0.23617042806582816,-0.03440457491366164,-0.5173705639631655,0.27668453624221184,4,2.9215768344325137
CSO-9-4A-DVGATO,-0.8065761186256263,-0.02376493156505806,-0.0671076290372251,0.6172074162792857,0.26456164499232565,0.5471792163473062,-0.4489271449184571,2,2.8722245120613694
CSO-9-4A-FAGIGA,0.5132035414730101,-0.17705395902236018,-0.2777287889749468,0.042522157504762625,0.1213371237838621,0.28840231587168536,-0.138808523250651,4,3.1615259259741806
CSO-9-4A-GSBRCO,0.18194920386380398,-0.13857961607837774,-0.16350043733473463,0.1593385388405329,0.07633397762989172,0.8608632086320017,-0.7622038307079663,3,3.00385310343397
CSO-9-4A-KEMOCO,0.5787222247192033,-0.01324241431241674,0.7356389526638109,-0.46285455205928333,-0.5291063726782279,-1.4139554101174059,1.2317721399637114,1,2.9166266267682106
CSO-9-4A-LCOMO,-3.6741119745312005,0.30929201410559803,0.5036390908835882,2.3822608688253033,0.322743552971701,1.685948144678907,-1.3380504621327325,5,2.981373293389982
CSO-9-4A-MLORO,-1.5518029708910321,0.2566771250198622,0.025126120125450013,0.6354126165742927,0.4481218655095239,0.7061771365377605,-0.4511305539241682,3,2.858233397540507
CSO-9-4A-MPAME,-2.1885800544952048,0.13675128616160287,-0.35516741500460575,1.1752415491887953,0.8762462664130688,2.757738188884516,-2.140417966648954,5,3.0514639130880363
CSO-9-4A-NSARPA,1.9992707280492705,-0.23256993755656735,-0.4402742854490646,-1.049290054452948,-0.17032014469351964,-0.542058562207676,0.43556895277775054,3,2.7899787550560644
CSO-9-4A-SLOCA,-3.58722074811482,0.29919982069284,0.31242705905399715,2.064791935667371,0.5929908588275772,2.297453029328048,-1.6749514525931373,3,3.0943425614506945
CSO-9-4A-YVDITR,1.125593865611573,-0.24818152678957872,0.5378553805041519,-0.3884945651780022,-0.44472078306840573,-1.577225666691546,1.433357898713338,5,3.2278366616903487
