subject,z_pe_T2W20,z_l2_T2W20,z_density_T2W20,z_diameter_T2W20,z_asp_T2W20,y_true,y_pred
CSO-16-11A-JAVABO,-0.6517599042256667,0.20426876544952272,-0.0690045277277635,0.22359456380208426,0.08456114451090407,16,14.961782
CSO-16-11A-JDMUVA,0.12126389026641791,-0.29500981012980215,0.5089504162470501,0.00029246807098498584,0.03536763668060195,23,15.540987
CSO-16-11A-VZAOR,-0.9728627233505247,-1.5517847248713172,0.9609010747273761,-1.2843696225484222,-0.9575111401875821,4,11.364495
CSO-16-11B-KRORE,-0.3131040840148944,-0.13227927970886066,-2.2195327024459797,2.2093328272501602,0.810387964566546,8,15.524927
CSO-16-11B-LLOZA,-0.27426653130849354,0.7310858640670777,-0.06090530618031764,-1.2340375461578375,-0.12496096833546923,9,14.207038
CSO-16-11B-YAROMO,-0.7493358732859295,-0.22282091554006067,0.9246993563969922,-1.046299186706543,-0.9042361634572335,13,13.17213
CSO-16-9A-JALEMO,-0.8252115971247351,-1.6110163663228352,0.858522246042884,-1.1225835345586137,-0.09099939092000175,13,12.378834
CSO-16-9A-JPROSO,-0.7190979909896874,-1.593768326441445,0.7041742022832223,-1.5545000251134227,-0.9806994613011686,2,11.026231
CSO-16-9A-JSMAGU,-0.7059408693313611,-0.6397664114634178,0.30344935607910045,0.14993222109476806,0.043475186347960104,19,14.321272
CSO-16-9B-SJPAJI,-0.4942498823801659,-0.33092652924855565,-1.647287021954853,0.07888826719919684,1.1924659668604507,24,13.969013
CSO-17-10A-YVGOCA,-0.5482202644348149,-0.16369968287150022,0.03795501518249278,2.166935761451722,1.0152076145807905,24,17.6783
CSO-17-10B-EHECO,-0.3047914835611975,-0.13507792917887268,-2.33835885175069,1.780848584492999,0.7765322831471739,15,14.949275
CSO-17-10B-YCQUVE,0.16479456043243346,-1.7758642139434813,1.052572642326353,-1.3500930856068931,-0.8060088259379053,12,12.4555235
CSO-17-11A-DJAPA,-0.6310793577830003,-0.5028529090881342,-1.7412494599024448,-0.03767665417989274,-0.24350823434193886,16,12.013756
CSO-17-11A-JDAMO,-0.33960649808247767,-0.011737472216288514,-2.4056827020645124,1.7577588208516404,1.3450880114237465,6,15.515943
CSO-17-11A-NPAHE,2.563559743245443,1.6512247098286927,1.1893221565882368,-1.0842807232538823,-0.47416880480448764,17,19.01578
CSO-17-11A-RLPAIG,-0.89134941101074,-0.6407414388656612,0.33060692151387444,-0.11120544115702558,-0.18209239164988256,4,13.675341
CSO-17-11A-SPUVA,-0.6185852537155184,-0.7295379966100042,0.965358459790548,-0.8164338741302481,-0.8393796358108528,6,13.131544
CSO-17-11B-CDBEBU,2.0978164606094367,1.9851386941273972,0.9573252293268842,-0.7140948266983029,-0.9247614164352413,13,18.571547
CSO-17-11C-JDAAG,-0.294786255518595,1.413779100418089,0.15457533423105851,0.2046950728098542,-0.27293743864695086,7,16.375448
CSO-17-11C-MAPAMA,-0.7806179434458411,-0.38500786209106574,1.0012104187011697,-1.1574824069341,0.017520924568176,7,13.865746
CSO-17-11C-MCAAG,0.28313846747080534,1.773251064618427,0.3475782410303749,-1.383184831937155,-0.9595134480794261,12,15.231392
CSO-17-11C-SARJA,-0.36320653978983614,-0.4512271887461347,-2.062412717183429,0.09026642258961903,-0.04114183966318908,8,12.342401
CSO-18-11A-ADBAHO,-0.5994459937413549,-0.17192110761006693,-0.4034984674453749,0.07276032066345373,-0.09967056973775194,19,13.968347
CSO-18-11B-YLLRE,-0.6515529766082747,-1.4871454070409142,0.24986764208475493,0.5161252031326284,-0.04463309987385955,22,13.752784
CSO-18-9B-MAMOLO,-0.9590730466842642,-1.4609448852539075,0.1758258415857954,-0.8639552361170453,-0.7380662813186654,10,11.323909
CSO-8-3A-DAPAVA,-0.8958911485671996,-1.3836716829935718,0.9304871238072718,-0.9399268423716252,-0.3655797405242903,9,12.51554
CSO-8-3A-KVPECO,2.5794618879954023,2.6792342904408777,0.8958224840164162,-0.341846289316811,-0.03721525796254621,23,20.94558
CSO-8-4A-ARAGR,-0.15806051953633493,0.12731835619608597,-2.2566201486587523,2.794641867637633,1.2446733023325587,26,16.922075
CSO-8-4A-JRAAR,-0.9333696155548085,-1.5363255529403683,0.19929280471801736,-1.603419489542644,-0.6891590655644748,8,10.6071415
CSO-9-2A-EXMOCO,-0.9401972052256256,-1.4582760791778582,0.27281382274627486,-1.4279836587905879,-0.8008273995717355,17,10.815652
CSO-9-4A-AGAPE,0.17682425276438263,-1.7801314535140969,0.912123048464453,-1.3389420642852774,-0.7783094905217476,4,12.361687
CSO-9-4A-DKVIMO,-0.7350141436258937,-0.5399716463088984,-0.16508538150787494,-0.01594851398468103,-0.01584528191884438,4,13.698257
CSO-9-4A-DSMOMU,-0.4182919543584175,0.9253093105951936,0.5241028140385949,0.19898513857523506,0.02640420500437335,21,16.426632
CSO-9-4A-DVGATO,0.18442470455169754,1.0533090581893898,0.8258683147430416,-0.24709939098358324,-1.0986656198501563,9,15.8879595
CSO-9-4A-FAGIGA,0.5381344229380282,1.105641786893206,1.186469367980957,0.3149328524271652,0.13384161218007629,26,18.449142
CSO-9-4A-GSBRCO,-0.37511142094929933,0.06830706914265883,0.9136599302291859,-0.6396598736445124,-1.2125677903493233,10,13.92475
CSO-9-4A-KEMOCO,1.117384577751158,0.4960465154647835,-2.095052557627358,0.06338480885823461,0.13864959653218464,14,14.890535
CSO-9-4A-LCOMO,-0.25985592174529903,0.2967223456700623,1.0309952373504632,-0.15655542818705404,-0.9993296858469626,10,15.082099
CSO-9-4A-MLORO,-0.21078887399037535,1.2040962909062682,0.9501741288503006,-0.24184329922993927,-0.017625146865845265,10,16.854136
CSO-9-4A-MPAME,0.8672183968226107,2.750995031356811,4.44544577693939,-0.024718417167664875,-0.23693719450632375,31,22.972126
CSO-9-4A-NSARPA,-0.8866087738672884,-0.4525169324874867,-2.048364326159159,0.42741832574208605,0.45854269981383927,11,12.668593
CSO-9-4A-SLOCA,0.45055628490447797,-1.6403451964060467,0.34541685136159206,-0.7123333641688017,-0.4649527864456175,8,13.148464
CSO-9-4A-YVDITR,-0.2933327350616438,-0.13457081254323233,-2.221985509554543,2.797938083648678,1.139361442565916,22,16.457533
