split,subject,set
1,CSO-9-4A-GSBRCO,TRAIN
1,CDMS-15-11B-JEMOLO,TRAIN
1,CSO-11-6B-ANREVA,TRAIN
1,CSO-10-5A-JJSEMO,TRAIN
1,CDMS-10-4A-JURAN,TRAIN
1,CSO-18-11B-YLLRE,TRAIN
1,CSO-16-10B-LTVIFA,TRAIN
1,CSO-12-6B-VPAMA,TRAIN
1,CSO-13-7A-YAMEZA,TRAIN
1,CDMS-XX-10A-VGILO,TRAIN
1,CSO-17-11C-JDAAG,TRAIN
1,CDMS-10-6B-JJMOBE,TRAIN
1,CSO-17-11B-CDBEBU,TRAIN
1,CSO-11-5A-MDVOSPE,TRAIN
1,CSO-8-3A-KVPECO,TRAIN
1,CSO-16-11A-VZAOR,TRAIN
1,CSO-10-5A-SVHEES,TRAIN
1,CSO-17-11C-MAPAMA,TRAIN
1,CDMS-15-10A-AMALOS,TRAIN
1,CSO-15-11C-JETALO,TRAIN
1,CSO-15-10C-ALBAHO,TRAIN
1,CDMS-11-6B-JPSAMA,TRAIN
1,CSO-12-7B-VHOMA,TRAIN
1,CDMS-15-10A-MAALRI,TRAIN
1,CSO-17-11A-NPAHE,TRAIN
1,CDMS-9-4A-ACDUTR,VALIDATION
1,CSO-9-4A-YVDITR,VALIDATION
1,CSO-13-8A-MGAHE,VALIDATION
1,CSO-14-8A-AQUMA,VALIDATION
1,CDMS-11-6B-RSECA,VALIDATION
1,CSO-11-6B-DISEMO,VALIDATION
1,CDMS-15-10A-MAALCA,VALIDATION
1,CDMS-11-6B-LESTA,VALIDATION
1,CDMS-10-5C-ICAPA,VALIDATION
1,CDMS-9-4A-TGAFR,VALIDATION
1,CSO-13-8A-VHODU,VALIDATION
1,CSO-11-6B-VCOMA,VALIDATION
1,CSO-9-4A-KEMOCO,VALIDATION
1,CSO-14-9B-MFEGA,VALIDATION
1,CDMS-11-6B-JDCHBA,VALIDATION
1,CSO-17-11A-RLPAIG,VALIDATION
1,CSO-16-9A-JPROSO,VALIDATION
1,CSO-11-6B-LHFDLACH,VALIDATION
1,CSO-15-9B-KSBEJA,VALIDATION
1,CSO-15-8B-KEPOGO,VALIDATION
1,CSO-12-7A-JHEZA,VALIDATION
1,CSO-13-7A-JJATFL,VALIDATION
1,CDMS-14-10A-JCVANI,VALIDATION
1,CSO-9-4A-LCOMO,VALIDATION
1,CDMS-15-11B-VSAHO,VALIDATION
1,CDMS-9-5C-MLOGO,VALIDATION
1,CSO-13-7A-RXCHLU,VALIDATION
1,CSO-17-10B-EHECO,VALIDATION
1,CSO-9-4A-MLORO,VALIDATION
1,CDMS-10-5A-HEPIHO,VALIDATION
1,CSO-13-6B-JETAVE,VALIDATION
1,CDMS-11-6B-JMARME,VALIDATION
1,CDMS-12-6A-JGIGA,VALIDATION
1,CDMS-12-7C-VQURA,VALIDATION
1,CSO-8-4A-JRAAR,VALIDATION
1,CSO-10-5A-JANORO,VALIDATION
1,CSO-16-9B-SJPAJI,VALIDATION
1,CSO-9-4A-SLOCA,VALIDATION
1,CDMS-12-6A-JSOTGU,VALIDATION
1,CDMS-14-10A-IMORTO,VALIDATION
1,CDMS-11-6B-JFSAHE,VALIDATION
1,CSO-16-10B-VVILI,VALIDATION
1,CSO-13-7A-CDDITR,VALIDATION
1,CSO-17-10A-YVGOCA,VALIDATION
1,CSO-16-11B-LLOZA,VALIDATION
1,CDMS-12-6A-FAROPA,VALIDATION
1,CDMS-9-5A-VVAAR,VALIDATION
1,CSO-17-11A-SPUVA,VALIDATION
1,CDMS-XX-5C-MPCAQU,VALIDATION
1,CSO-12-7A-SCAHO,TEST
1,CSO-13-8B-JEMABE,TEST
1,CSO-15-10B-YVBUAN,TEST
1,CSO-16-11B-YAROMO,TEST
1,CDMS-14-6B-KDCAHE,TEST
1,CSO-10-5A-MAARAN,TEST
1,CDMS-12-7C-CATRAR,TEST
1,CDMS-13-6B-ASUMO,TEST
1,CSO-16-9A-JSMAGU,TEST
1,CSO-15-10C-SSCAMO,TEST
1,CDMS-12-5A-SRIGO,TEST
1,CSO-15-10A-LJRAGU,TEST
1,CDMS-12-6A-SROAL,TEST
1,CDMS-11-7C-SPGAVE,TEST
1,CSO-9-4A-FAGIGA,TEST
1,CSO-13-6A-ANASA,TEST
1,CSO-13-7A-CAPAMU,TEST
1,CSO-15-9B-AMSAGO,TEST
1,CSO-9-4A-AGAPE,TEST
1,CDMS-9-4A-CRAAG,TEST
1,CSO-12-7B-SMUGU,TEST
1,CSO-15-9B-RMCHLU,TEST
1,CSO-11-6B-SFLVA,TEST
1,CSO-13-9B-DMLLLU,TEST
2,CSO-9-4A-GSBRCO,TRAIN
2,CDMS-12-6A-SROAL,TRAIN
2,CSO-11-6B-RJGIHE,TRAIN
2,CSO-13-7A-CAPAMU,TRAIN
2,CDMS-10-5C-NBEMO,TRAIN
2,CSO-18-11A-ADBAHO,TRAIN
2,CDMS-10-5C-MAORTO,TRAIN
2,CDMS-9-5A-ABERO,TRAIN
2,CSO-8-3A-KVPECO,TRAIN
2,CDMS-XX-5C-MPCAQU,TRAIN
2,CDMS-12-7C-ARAHE,TRAIN
2,CSO-12-7A-LSARAR,TRAIN
2,CDMS-15-10A-MAALRI,TRAIN
2,CSO-10-5A-ACAVA,TRAIN
2,CSO-16-10A-YKMUJO,TRAIN
2,CDMS-9-5C-JDMADE,TRAIN
2,CSO-17-10B-YCQUVE,TRAIN
2,CSO-9-4A-FAGIGA,TRAIN
2,CDMS-11-5A-MGTHAR,TRAIN
2,CSO-15-9B-AMSAGO,TRAIN
2,CDMS-15-10A-MAALCA,TRAIN
2,CDMS-11-6B-LESTA,TRAIN
2,CDMS-13-7C-RAIZAC,TRAIN
2,CSO-10-4A-KCOMO,TRAIN
2,CDMS-9-5C-SCAAG,TRAIN
2,CDMS-13-7C-MVEAR,TRAIN
2,CDMS-11-6B-AVROTO,TRAIN
2,CSO-16-10C-ACALGU,TRAIN
2,CDMS-11-6B-JACUPE,TRAIN
2,CSO-16-11B-KRORE,TRAIN
2,CSO-12-7B-VHOMA,TRAIN
2,CDMS-11-6B-JMARME,TRAIN
2,CDMS-13-7C-SSOSLO,TRAIN
2,CDMS-11-6B-EFRGR,TRAIN
2,CSO-12-7A-ESALA,TRAIN
2,CDMS-XX-6B-SPUCA,TRAIN
2,CSO-16-11A-JDMUVA,TRAIN
2,CDMS-11-7C-ICARE,TRAIN
2,CDMS-12-5A-SRIGO,TRAIN
2,CSO-9-4A-KEMOCO,TRAIN
2,CSO-16-11B-LLOZA,TRAIN
2,CSO-13-8A-VHODU,TRAIN
2,CDMS-17-10A-ASSAMO,TRAIN
2,CDMS-12-7C-JSZAOR,TRAIN
2,CSO-11-6B-SFLVA,TRAIN
2,CSO-14-7A-MVEBE,TRAIN
2,CSO-15-10B-MEBUAR,TRAIN
2,CSO-13-8A-MGAHE,TRAIN
2,CSO-14-8B-JLLORA,TRAIN
2,CSO-9-4A-DVGATO,TRAIN
2,CSO-13-8A-MGAAN,TRAIN
2,CSO-16-10B-VVILI,TRAIN
2,CDMS-11-6A-DFVEBE,TRAIN
2,CSO-15-9B-RMCHLU,TRAIN
2,CDMS-11-6B-MAGIMU,TRAIN
2,CDMS-12-6A-JGIGA,TRAIN
2,CSO-13-8B-JEMABE,TRAIN
2,CSO-17-11A-RLPAIG,TRAIN
2,CSO-17-11A-DJAPA,TRAIN
2,CSO-8-3A-DAPAVA,TRAIN
2,CSO-12-7A-DALRE,TRAIN
2,CSO-16-10B-JESUGU,TRAIN
2,CSO-16-10A-MSACO,TRAIN
2,CSO-15-9B-KSBEJA,TRAIN
2,CSO-11-6B-VCOMA,TRAIN
2,CDMS-16-11B-NGABE,TRAIN
2,CSO-15-8B-KEPOGO,TRAIN
2,CSO-10-5A-SVHEES,TRAIN
2,CSO-18-9B-MAMOLO,TRAIN
2,CSO-16-11A-JAVABO,TRAIN
2,CDMS-8-4A-DOSTR,TRAIN
2,CSO-10-5A-JBUVE,TRAIN
2,CSO-11-5A-MTAGA,TRAIN
2,CSO-16-10B-LTVIFA,TRAIN
2,CSO-14-9B-MFEGA,TRAIN
2,CDMS-11-6B-VZAPE,TRAIN
2,CSO-17-11C-SARJA,TRAIN
2,CSO-11-6B-DISEMO,TRAIN
2,CSO-9-4A-MLORO,TRAIN
2,CSO-11-6B-ANREVA,TRAIN
2,CDMS-18-7C-VVECA,TRAIN
2,CDMS-15-10A-SGOMO,TRAIN
2,CSO-9-4A-NSARPA,TRAIN
2,CDMS-11-7C-SALMA,TRAIN
2,CSO-11-6A-FSOVRE,TRAIN
2,CSO-17-11A-JDAMO,TRAIN
2,CSO-15-10C-SSCAMO,TRAIN
2,CSO-15-10A-SFEGA,TRAIN
2,CSO-9-2A-EXMOCO,TRAIN
2,CDMS-11-5A-EAARCA,TRAIN
2,CDMS-11-7C-SPGAVE,TRAIN
2,CSO-14-9A-JSMAAL,TRAIN
2,CDMS-15-10A-SHEGA,TRAIN
2,CDMS-11-6B-JDCHBA,TRAIN
2,CSO-13-8A-KIGAGU,TRAIN
2,CSO-12-7B-SMUGU,TRAIN
2,CSO-13-7A-JJATFL,TRAIN
2,CDMS-16-10A-SGALO,TRAIN
2,CSO-13-8A-MJAGA,TRAIN
2,CSO-14-9A-MARJA,TRAIN
2,CDMS-9-4A-TGAFR,TRAIN
2,CSO-11-6A-DSCACH,TRAIN
2,CDMS-12-7C-DLOLO,TRAIN
2,CSO-15-10C-ALBAHO,TRAIN
2,CSO-8-3A-AIPRBR,TRAIN
2,CSO-16-11B-YAROMO,TRAIN
2,CSO-17-11C-MAPAMA,TRAIN
2,CSO-8-4A-JRAAR,TRAIN
2,CSO-10-5A-RVMOIB,TRAIN
2,CDMS-10-5C-JFALGI,TRAIN
2,CSO-14-7B-EALHU,TRAIN
2,CSO-16-10A-SMOUT,TRAIN
2,CDMS-10-6B-JJMOBE,TRAIN
