subject,nodes_T6W40,edges_T6W40,l1_T6W40,l3_T6W40,atd_T6W40,diameter_T6W40,asp_T6W40
CSO-16-10A-SARI,27.518032786885247,37.337704918032784,0.3836065573770492,0.3508196721311475,2.7470073590290647,9.318032786885244,4.011540387338987
CSO-16-10A-SMOUT,29.97058823529412,39.0,0.7196078431372549,0.8901960784313725,2.625168661794892,9.862745098039216,4.195485276760831
CSO-16-10A-YKMUJO,26.743589743589745,39.0,0.6623931623931624,1.1324786324786325,2.940595715987778,7.324786324786324,3.266943105025519
CSO-16-10B-JESUGU,30.107913669064747,39.0,0.2805755395683453,1.0863309352517985,2.5976910752440308,8.611510791366907,3.7760661707484777
CSO-16-10B-LTVIFA,33.541666666666664,39.0,0.0,0.5083333333333333,2.3342368036101857,12.229166666666666,5.155558337235203
CSO-16-10B-VVILI,29.528795811518325,39.0,0.369109947643979,0.6858638743455497,2.6554250013712597,9.219895287958115,4.047720682951293
CSO-16-10C-ACALGU,28.89526184538653,38.48379052369077,0.0,1.1496259351620948,2.690220779591036,8.635910224438902,3.789659358248936
CSO-16-10C-MAVAVE,30.396341463414632,39.0,0.3414634146341463,1.0345528455284554,2.5939469640448247,10.282520325203253,4.353101015568998
CSO-16-11A-JAVABO,29.56962025316456,39.0,0.5924050632911393,1.081012658227848,2.661778284154232,8.79746835443038,3.860679656604443
CSO-16-11A-JDMUVA,30.251592356687897,39.0,0.2484076433121019,0.8980891719745223,2.5885625234516656,9.121019108280256,4.000717061501359
CSO-16-11A-VZAOR,30.89121338912134,38.34728033472803,0.6527196652719666,0.7154811715481172,2.4915233102989034,10.673640167364017,4.458511369473969
CSO-16-11B-KRORE,29.375,39.0,0.1625,0.7208333333333333,2.680383821290114,9.308333333333334,4.020793586205103
CSO-16-11B-LLOZA,30.790123456790123,38.86243386243386,0.3439153439153439,0.8342151675485009,2.544803364406994,9.513227513227513,4.121155981539278
CSO-16-11B-YAROMO,30.311864406779662,39.0,0.5288135593220339,0.847457627118644,2.585273230567764,10.691525423728814,4.6354262447599615
CSO-16-9A-JALEMO,29.402826855123678,39.0,0.1378091872791519,0.7385159010600707,2.675678398586206,8.530035335689046,3.793239868012984
CSO-16-9A-JPROSO,30.28,39.0,0.6755555555555556,0.7911111111111111,2.588303741305438,10.493333333333334,4.408784898477252
CSO-16-9A-JSMAGU,27.727941176470587,39.0,0.2867647058823529,1.4485294117647058,2.836162366911105,7.558823529411764,3.495292799492419
CSO-16-9B-SJPAJI,28.653164556962025,39.0,0.1974683544303797,0.9822784810126582,2.7527271970621494,8.425316455696203,3.691895249464786
CSO-17-10A-YVGOCA,28.472668810289388,39.0,0.1768488745980707,1.3504823151125402,2.75206606999461,8.080385852090032,3.625889395848059
CSO-17-10B-EHECO,29.186851211072664,38.73010380622837,0.2525951557093425,0.3529411764705882,2.670052613860229,8.83044982698962,3.827422443345752
CSO-17-10B-YCQUVE,28.46710526315789,38.807565789473685,0.1924342105263158,1.0953947368421053,2.768789028524458,8.945723684210526,3.87888096991034
CSO-17-11A-DJAPA,29.151138716356108,38.91925465838509,0.1925465838509316,0.8012422360248447,2.70361579682691,8.780538302277433,3.90239180341766
CSO-17-11A-JDAMO,28.481884057971016,39.0,0.0,0.6557971014492754,2.7716379230046515,8.376811594202898,3.768310590078562
CSO-17-11A-NPAHE,29.95465393794749,39.0,0.1050119331742243,0.6897374701670644,2.621743844035338,8.637231503579953,3.8206692277571705
CSO-17-11A-RLPAIG,28.29816513761468,38.9105504587156,1.1628440366972477,1.0504587155963303,2.781882862801473,9.075688073394495,3.9956789681746825
CSO-17-11A-SPUVA,26.861940298507463,39.0,0.4365671641791044,1.6156716417910448,2.93794821446616,7.768656716417911,3.489898250308717
CSO-17-11B-CDBEBU,29.78892733564014,39.0,0.2698961937716263,1.086505190311419,2.634856429820009,9.598615916955016,4.005544774478987
CSO-17-11C-JDAAG,31.179411764705883,39.0,0.0,1.258823529411765,2.519236782222872,9.5,4.151767489499454
CSO-17-11C-MAPAMA,28.59259259259259,39.0,0.5,1.339506172839506,2.749619944345524,8.728395061728396,3.8151303792431865
CSO-17-11C-MCAAG,29.39439655172414,39.0,0.084051724137931,0.9073275862068966,2.668825289340764,8.862068965517242,3.898494967258146
CSO-17-11C-SARJA,28.950819672131143,39.0,0.1352459016393442,1.3401639344262295,2.7201302561086567,8.290983606557377,3.740628706159831
CSO-18-11A-ADBAHO,30.39799331103679,39.0,0.0,0.9230769230769232,2.576977558564424,8.949832775919733,3.91833399847464
CSO-18-11B-YLLRE,29.59381898454746,39.0,0.0,1.0022075055187638,2.652268652069695,9.273730684326711,4.03469746738456
CSO-18-9B-MAMOLO,29.067344345616263,39.0,0.8462515883100381,0.6785260482846251,2.7058108863256987,10.32274459974587,4.414549161055048
CSO-8-3A-AIPRBR,26.975155279503102,39.0,0.6055900621118012,1.4658385093167705,2.916279840527876,7.381987577639752,3.372456140047886
CSO-8-3A-DAPAVA,27.113636363636363,39.0,0.9353146853146852,1.2762237762237765,2.906194587314085,8.124125874125873,3.659160032890204
CSO-8-3A-KVPECO,27.44117647058824,38.72426470588236,0.5735294117647058,1.6911764705882353,2.8414257854986147,7.518382352941177,3.395525905461036
CSO-8-4A-ARAGR,29.40625,38.677083333333336,0.40625,0.7864583333333334,2.663297720165595,9.385416666666666,4.074525829470104
CSO-8-4A-JRAAR,24.64210526315789,38.498245614035085,0.2736842105263158,1.2947368421052632,3.163667054104898,6.291228070175438,2.938117918244866
CSO-9-2A-EXMOCO,26.510791366906474,38.10431654676259,0.3201438848920863,1.6654676258992809,2.894738013953324,7.467625899280575,3.3854985770267323
CSO-9-4A-AGAPE,28.329545454545453,39.0,0.1022727272727272,0.9375,2.791620989317252,8.073863636363637,3.6674143322936703
CSO-9-4A-DKVIMO,26.093484419263454,38.889518413597735,0.5722379603399433,1.0708215297450423,3.0002526590884075,6.657223796033994,3.166241466224327
CSO-9-4A-DSMOMU,29.819121447028422,38.5968992248062,0.7596899224806202,0.58656330749354,2.6087906410145822,9.018087855297155,3.9764986877040993
CSO-9-4A-DVGATO,28.23265306122449,38.68163265306122,0.9551020408163264,1.0040816326530613,2.768399375846647,8.96734693877551,3.864591308137648
CSO-9-4A-EGCAMO,26.537366548042705,39.0,0.5551601423487544,1.8683274021352316,2.969413511858129,7.501779359430605,3.378164655155861
CSO-9-4A-FAGIGA,28.59504132231405,37.85123966942149,1.2644628099173554,0.5165289256198347,2.656403353309282,8.785123966942148,3.914486384871567
CSO-9-4A-GSBRCO,25.384615384615383,39.0,1.2331002331002332,1.5477855477855478,3.1288301761942976,7.10955710955711,3.277231484731899
CSO-9-4A-KEMOCO,25.821316614420063,39.0,0.3667711598746082,1.341692789968652,3.042490050180698,6.918495297805642,3.200290999366226
CSO-9-4A-LCOMO,29.984126984126984,39.0,0.3714285714285714,1.2285714285714286,2.6189704765656634,9.831746031746032,4.194867643027472
CSO-9-4A-MLORO,26.88317757009346,39.0,0.4579439252336448,1.5233644859813085,2.914479277724791,7.598130841121495,3.4240152768994423
CSO-9-4A-MPAME,26.608695652173918,38.82065217391305,0.5434782608695652,0.7010869565217391,2.9365828916615206,8.043478260869565,3.468985190047213
CSO-9-4A-NSARPA,28.136666666666667,38.74,0.39,0.9833333333333332,2.77588130601335,7.836666666666667,3.5472663211551487
CSO-9-4A-SLOCA,26.538205980066444,39.0,0.5182724252491694,2.0498338870431896,2.9589057301792803,7.754152823920266,3.400314297456922
CSO-9-4A-YVDITR,23.868512110726645,38.73010380622837,0.0,2.14878892733564,3.308802351184334,6.532871972318339,3.05281715173608
