run_name,target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
W50_raw_top5,MOT,T6W50,TEST,MAE,6.654948,0.38986,6.616626,6.69327,1.9659,399,True
W50_raw_top5,MOT,T6W50,TEST,rho,0.070513,0.188086,0.052024,0.089001,1.9659,399,True
W50_raw_top5,COG,T6W50,VALIDATION,R2,0.009003,0.057653,0.003336,0.014671,1.9659,399,True
W50_raw_top5,COG,T6W50,VALIDATION,RMSE,2.23063,0.189233,2.212029,2.249231,1.9659,399,True
W50_raw_top5,COG,T6W50,VALIDATION,MAE,1.745322,0.127784,1.732761,1.757883,1.9659,399,True
W50_raw_top5,COG,T6W50,VALIDATION,rho,0.156141,0.128569,0.143503,0.168779,1.9659,399,True
W50_raw_top5,COG,T6W50,TEST,R2,0.003199,0.08519,-0.005174,0.011573,1.9659,399,False
W50_raw_top5,COG,T6W50,TEST,RMSE,2.158518,0.273499,2.131634,2.185402,1.9659,399,True
W50_raw_top5,COG,T6W50,TEST,MAE,1.685005,0.189835,1.666345,1.703665,1.9659,399,True
W50_raw_top5,COG,T6W50,TEST,rho,0.146802,0.192662,0.127864,0.16574,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,VALIDATION,R2,-0.00033,0.030396,-0.003318,0.002657,1.9659,399,False
W50_raw_top5,MOT_V4,T6W50,VALIDATION,RMSE,3.448914,0.174123,3.431798,3.466029,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,VALIDATION,MAE,2.846767,0.117905,2.835177,2.858357,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,VALIDATION,rho,0.111853,0.120195,0.100038,0.123668,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,TEST,R2,-0.00595,0.048061,-0.010674,-0.001226,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,TEST,RMSE,3.467911,0.271274,3.441246,3.494576,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,TEST,MAE,2.875819,0.182126,2.857917,2.893722,1.9659,399,True
W50_raw_top5,MOT_V4,T6W50,TEST,rho,0.117532,0.198252,0.098044,0.137019,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,VALIDATION,R2,-0.009345,0.045809,-0.013848,-0.004842,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,VALIDATION,RMSE,1.387422,0.080402,1.379519,1.395325,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,VALIDATION,MAE,1.07858,0.059876,1.072694,1.084466,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,VALIDATION,rho,0.123891,0.131135,0.111001,0.136781,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,TEST,R2,-0.017132,0.0724,-0.024249,-0.010015,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,TEST,RMSE,1.345731,0.118848,1.334048,1.357413,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,TEST,MAE,1.037952,0.082469,1.029846,1.046059,1.9659,399,True
W50_raw_top5,COG_V1,T6W50,TEST,rho,0.11353,0.19212,0.094646,0.132415,1.9659,399,True
W50_z_all,MOT,T6W50,VALIDATION,R2,-0.010496,0.024275,-0.012882,-0.00811,1.9659,399,True
W50_z_all,MOT,T6W50,VALIDATION,RMSE,7.637375,0.320775,7.605844,7.668906,1.9659,399,True
W50_z_all,MOT,T6W50,VALIDATION,MAE,6.505249,0.240293,6.481629,6.528869,1.9659,399,True
W50_z_all,MOT,T6W50,VALIDATION,rho,-0.065634,0.125842,-0.078003,-0.053264,1.9659,399,True
W50_z_all,MOT,T6W50,TEST,R2,-0.008807,0.020592,-0.010831,-0.006783,1.9659,399,True
W50_z_all,MOT,T6W50,TEST,RMSE,7.814944,0.486657,7.767108,7.862781,1.9659,399,True
W50_z_all,MOT,T6W50,TEST,MAE,6.692533,0.371198,6.656046,6.72902,1.9659,399,True
W50_z_all,MOT,T6W50,TEST,rho,-0.042743,0.183344,-0.060765,-0.024721,1.9659,399,True
W50_z_all,COG,T6W50,VALIDATION,R2,-0.020592,0.05501,-0.025999,-0.015185,1.9659,399,True
W50_z_all,COG,T6W50,VALIDATION,RMSE,2.263952,0.192205,2.245058,2.282845,1.9659,399,True
W50_z_all,COG,T6W50,VALIDATION,MAE,1.767584,0.129036,1.7549,1.780267,1.9659,399,True
W50_z_all,COG,T6W50,VALIDATION,rho,0.069901,0.123699,0.057742,0.08206,1.9659,399,True
W50_z_all,COG,T6W50,TEST,R2,-0.028197,0.077619,-0.035827,-0.020568,1.9659,399,True
W50_z_all,COG,T6W50,TEST,RMSE,2.193093,0.27796,2.16577,2.220415,1.9659,399,True
W50_z_all,COG,T6W50,TEST,MAE,1.705916,0.192771,1.686967,1.724865,1.9659,399,True
W50_z_all,COG,T6W50,TEST,rho,0.053918,0.185755,0.035659,0.072177,1.9659,399,True
W50_z_all,MOT_V4,T6W50,VALIDATION,R2,-0.016183,0.035268,-0.01965,-0.012717,1.9659,399,True
W50_z_all,MOT_V4,T6W50,VALIDATION,RMSE,3.476084,0.178414,3.458546,3.493621,1.9659,399,True
W50_z_all,MOT_V4,T6W50,VALIDATION,MAE,2.880029,0.115524,2.868673,2.891384,1.9659,399,True
W50_z_all,MOT_V4,T6W50,VALIDATION,rho,-0.011109,0.124767,-0.023373,0.001155,1.9659,399,False
W50_z_all,MOT_V4,T6W50,TEST,R2,-0.018923,0.040712,-0.022925,-0.014921,1.9659,399,True
W50_z_all,MOT_V4,T6W50,TEST,RMSE,3.490626,0.270548,3.464032,3.51722,1.9659,399,True
W50_z_all,MOT_V4,T6W50,TEST,MAE,2.909855,0.177648,2.892393,2.927317,1.9659,399,True
W50_z_all,MOT_V4,T6W50,TEST,rho,-0.007355,0.186052,-0.025643,0.010933,1.9659,399,False
W50_z_all,COG_V1,T6W50,VALIDATION,R2,-0.013897,0.031444,-0.016988,-0.010806,1.9659,399,True
W50_z_all,COG_V1,T6W50,VALIDATION,RMSE,1.390689,0.076902,1.38313,1.398248,1.9659,399,True
W50_z_all,COG_V1,T6W50,VALIDATION,MAE,1.084353,0.056993,1.078751,1.089955,1.9659,399,True
W50_z_all,COG_V1,T6W50,VALIDATION,rho,-0.020371,0.133153,-0.033459,-0.007282,1.9659,399,True
W50_z_all,COG_V1,T6W50,TEST,R2,-0.016262,0.042858,-0.020475,-0.012049,1.9659,399,True
W50_z_all,COG_V1,T6W50,TEST,RMSE,1.345322,0.10865,1.334642,1.356001,1.9659,399,True
W50_z_all,COG_V1,T6W50,TEST,MAE,1.041962,0.077496,1.034344,1.049579,1.9659,399,True
W50_z_all,COG_V1,T6W50,TEST,rho,-0.021164,0.197908,-0.040617,-0.00171,1.9659,399,True
W50_z_top5,MOT,T6W50,VALIDATION,R2,-0.014364,0.028072,-0.017124,-0.011605,1.9659,399,True
W50_z_top5,MOT,T6W50,VALIDATION,RMSE,7.651689,0.323622,7.619878,7.683499,1.9659,399,True
W50_z_top5,MOT,T6W50,VALIDATION,MAE,6.51857,0.245872,6.494401,6.542738,1.9659,399,True
W50_z_top5,MOT,T6W50,VALIDATION,rho,-0.06522,0.127344,-0.077738,-0.052703,1.9659,399,True
W50_z_top5,MOT,T6W50,TEST,R2,-0.011185,0.023539,-0.013499,-0.008872,1.9659,399,True
W50_z_top5,MOT,T6W50,TEST,RMSE,7.823786,0.484653,7.776147,7.871426,1.9659,399,True
W50_z_top5,MOT,T6W50,TEST,MAE,6.6985,0.373214,6.661814,6.735186,1.9659,399,True
W50_z_top5,MOT,T6W50,TEST,rho,-0.046637,0.179824,-0.064313,-0.028961,1.9659,399,True
W50_z_top5,COG,T6W50,VALIDATION,R2,-0.010816,0.044189,-0.01516,-0.006473,1.9659,399,True
W50_z_top5,COG,T6W50,VALIDATION,RMSE,2.253617,0.191861,2.234758,2.272476,1.9659,399,True
W50_z_top5,COG,T6W50,VALIDATION,MAE,1.761354,0.127709,1.7488,1.773907,1.9659,399,True
W50_z_top5,COG,T6W50,VALIDATION,rho,0.062636,0.12891,0.049964,0.075307,1.9659,399,True
W50_z_top5,COG,T6W50,TEST,R2,-0.016683,0.063819,-0.022956,-0.010409,1.9659,399,True
W50_z_top5,COG,T6W50,TEST,RMSE,2.181516,0.275549,2.154431,2.208602,1.9659,399,True
W50_z_top5,COG,T6W50,TEST,MAE,1.697667,0.190787,1.678914,1.716421,1.9659,399,True
W50_z_top5,COG,T6W50,TEST,rho,0.041252,0.194084,0.022175,0.06033,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,VALIDATION,R2,-0.015742,0.029007,-0.018593,-0.012891,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,VALIDATION,RMSE,3.47534,0.172469,3.458387,3.492293,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,VALIDATION,MAE,2.875677,0.11714,2.864163,2.887192,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,VALIDATION,rho,-0.011648,0.127527,-0.024184,0.000887,1.9659,399,False
W50_z_top5,MOT_V4,T6W50,TEST,R2,-0.020461,0.038428,-0.024238,-0.016684,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,TEST,RMSE,3.493086,0.267022,3.466839,3.519334,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,TEST,MAE,2.908389,0.176796,2.891011,2.925767,1.9659,399,True
W50_z_top5,MOT_V4,T6W50,TEST,rho,-0.012526,0.191448,-0.031345,0.006293,1.9659,399,False
W50_z_top5,COG_V1,T6W50,VALIDATION,R2,-0.01605,0.032715,-0.019266,-0.012834,1.9659,399,True
W50_z_top5,COG_V1,T6W50,VALIDATION,RMSE,1.392127,0.076833,1.384574,1.399679,1.9659,399,True
W50_z_top5,COG_V1,T6W50,VALIDATION,MAE,1.086109,0.058204,1.080388,1.09183,1.9659,399,True
W50_z_top5,COG_V1,T6W50,VALIDATION,rho,-0.016257,0.134454,-0.029473,-0.00304,1.9659,399,True
W50_z_top5,COG_V1,T6W50,TEST,R2,-0.016543,0.043249,-0.020795,-0.012292,1.9659,399,True
W50_z_top5,COG_V1,T6W50,TEST,RMSE,1.345509,0.108931,1.334801,1.356216,1.9659,399,True
W50_z_top5,COG_V1,T6W50,TEST,MAE,1.04291,0.07735,1.035306,1.050513,1.9659,399,True
W50_z_top5,COG_V1,T6W50,TEST,rho,-0.01364,0.199079,-0.033208,0.005929,1.9659,399,False
