run_name,target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
W40_raw_all,COG_V1,T6W40,raw,,252,13,13,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,660.4303138420917,453.829421929369,-0.045501260821403926,0.11077940723266602,-0.05639047384663559,-0.03461204779617226,1.3624054714162201,0.11918496990062086,1.3506900221366631,1.3741209206957772,1.0574435690109898,0.09083790526928176,1.048514533137332,1.0663726048846476,0.07162988287016717,0.18871760266034696,0.0530796285556308,0.09018013718470352,0.55
W40_raw_top5,MOT,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,681.4016472538672,308.12595154691854,-0.00400834536771491,0.03375853103878101,-0.007326686249681505,-0.0006900044857483145,7.795887814991083,0.5005646352887253,7.746684130996743,7.845091498985423,6.652203435620112,0.3984533109183996,6.613036923615885,6.691369947624338,0.07982100308493488,0.1893429434208177,0.061209280046885445,0.09843272612298432,0.4525
W40_raw_top5,COG,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,141.07441841415277,201.5477848020353,0.0012785405813920817,0.08189612489775494,-0.0067715507869400265,0.00932863194972419,2.1604417985939794,0.270213849433755,2.133880759477096,2.187002837710863,1.6893876260772078,0.18737388238310054,1.6709694545812275,1.7078057975731882,0.14144939295050019,0.19472958550576075,0.12230818257704347,0.16059060332395692,0.415
W40_raw_top5,MOT_V4,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,516.3831625377882,309.82842633685635,-0.005056077388868835,0.04824237451099507,-0.009798127432428985,-0.00031402734530868413,3.4662993048677624,0.2703978807432705,3.4397201761421448,3.49287843359338,2.8741712191824758,0.18189792019360415,2.8562913148634834,2.892051123501468,0.11694706487701861,0.1933044518949828,0.09794593995685003,0.1359481897971872,0.4575
W40_raw_top5,COG_V1,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,648.8359383557422,383.62350128198455,-0.020694170181081613,0.07291468698898262,-0.027861418852340017,-0.013526921509823207,1.3479737743814217,0.1184030407730508,1.3363351858926331,1.3596123628702104,1.040625994525714,0.08330791586352311,1.032437129237595,1.048814859813833,0.11212187511876116,0.19409398802397834,0.09304314166723718,0.13120060857028515,0.5025
W40_z_all,MOT,T6W40,z,,252,13,13,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,977.7653704397576,112.20075192868677,-0.009150874870230459,0.01625321370397783,-0.010748506693584726,-0.007553243046876191,7.816197838862446,0.4807384331033215,7.768942998470643,7.863452679254249,6.700400449249826,0.3654364677430617,6.664479372906776,6.736321525592876,-0.05213642414175348,0.1807590658998797,-0.06990438322364023,-0.034368465059866724,0.75
W40_z_all,COG,T6W40,z,,252,13,13,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,260.0449954555625,363.51311187467064,-0.016765515394423412,0.08201269918872478,-0.024827065591786532,-0.008703965197060291,2.1812627364170716,0.2829067174428192,2.1534540345160607,2.2090714383180825,1.6916760257583985,0.19976153651914183,1.6720401928924946,1.7113118586243024,0.10721523522953742,0.18711792477354597,0.0888222234361182,0.12560824702295664,0.545
W40_z_all,MOT_V4,T6W40,z,,252,13,13,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,916.6603364126072,241.53044582035716,-0.013780396750853177,0.02285402885543272,-0.01602686470828611,-0.011533928793420245,3.482088583042958,0.26228139276152185,3.456307275580857,3.507869890505059,2.9059084053065414,0.17048624043556784,2.889150227623981,2.922666582989102,-0.02300876895372399,0.18614427578131398,-0.04130607459061947,-0.004711463316828514,0.77
W40_z_all,COG_V1,T6W40,z,,252,13,13,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,778.1175132867522,398.71013300312757,-0.023174625558153864,0.06597769322502035,-0.02965999295980195,-0.01668925815650578,1.3492287840947206,0.10983932725447618,1.3384319775139626,1.3600255906754786,1.0482483344450164,0.08062427345946506,1.0403232614496287,1.056173407440404,0.010455745820729199,0.20094920380739517,-0.00929683042219713,0.030208322063655528,0.635
W40_z_top5,MOT,T6W40,z,,252,13,5,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,889.6813412741808,248.96044734856702,-0.011758334134706297,0.021222687553435576,-0.013844447172411265,-0.009672221097001329,7.826032167419751,0.48252102594126933,7.778602104632066,7.873462230207435,6.708997729782028,0.36768998477287446,6.672855140906941,6.745140318657114,-0.06530014849308775,0.17526162931458045,-0.08252772954294281,-0.0480725674432327,0.7775
W40_z_top5,COG,T6W40,z,,252,13,5,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,251.53213699467494,274.0598271624005,-0.00938224555290571,0.06830092001788361,-0.01609597770288903,-0.0026685134029223925,2.1737163010798883,0.27727924529334974,2.1464607592341616,2.200971842925615,1.6886937723428843,0.1933589541176393,1.6696872900523554,1.7077002546334132,0.09582907223058344,0.19637523912645152,0.07652610008849937,0.11513204437266751,0.5175
W40_z_top5,MOT_V4,T6W40,z,,252,13,5,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,688.784911696965,381.14001016058023,-0.017172790685055377,0.027853963383220832,-0.019910734030788108,-0.014434847339322647,3.487748038583332,0.26327167402083257,3.461869390073315,3.513626687093349,2.9109479229087047,0.1729387085003876,2.8939486765305937,2.9279471692868158,-0.030344959148105134,0.1860873790736118,-0.048636672045464624,-0.012053246250745647,0.7575
W40_z_top5,COG_V1,T6W40,z,,252,13,5,"z_nodes_T6W40, z_edges_T6W40, z_re_T6W40, z_pe_T6W40, z_l1_T6W40, z_l2_T6W40, z_l3_T6W40, z_lcc_T6W40, z_lsc_T6W40, z_atd_T6W40, z_density_T6W40, z_diameter_T6W40, z_asp_T6W40",400,749.582760735348,362.14465209624694,-0.019032711348058992,0.049791645665274685,-0.0239270491141682,-0.014138373581949784,1.3468530788476172,0.10735488748112039,1.3363004836651347,1.3574056740300997,1.0449462188081815,0.07787986228948264,1.0372909114543087,1.0526015261620543,0.0038264063714658013,0.19895381044349764,-0.01573002995745125,0.02338284270038285,0.6425
W50_raw_all,MOT,T6W50,raw,,252,13,13,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,993.6996826415764,57.08553982633685,-0.0017302605049038767,0.02626212130046602,-0.0043117315605724444,0.0008512105507646913,7.787197723849042,0.48910688600383984,7.739120294958151,7.835275152739933,6.6481630191075896,0.3835046796370244,6.610465903216999,6.6858601349981805,0.07196782426731675,0.1832604148308073,0.05395399167843335,0.08998165685620016,0.4775
W50_raw_all,COG,T6W50,raw,,252,13,13,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,403.77767053930717,419.9608088770324,-0.020651625249229793,0.10572777374517668,-0.031044281066359293,-0.010258969432100293,2.183154778718824,0.2792315178778292,2.155707335574952,2.2106022218626964,1.7009289814336324,0.1949678540377673,1.6817643501296342,1.7200936127376305,0.12975512623100646,0.19310272019504804,0.11077383080360559,0.14873642165840734,0.48
W50_raw_all,MOT_V4,T6W50,raw,,252,13,13,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,921.5301013638167,209.29190181316108,-0.004073295063159824,0.04251194882508521,-0.008252065093061159,0.00010547496674151013,3.46482811505912,0.2674915568168598,3.438534667410388,3.4911215627078516,2.8759412629955023,0.17786915744034795,2.8584573714097807,2.893425154581224,0.10816697617006049,0.19703966696571532,0.0887986931867075,0.1275352591534135,0.465
W50_raw_all,COG_V1,T6W50,raw,,252,13,13,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,826.7141609183286,344.6138030076487,-0.026372644479466807,0.08942009044793373,-0.03516231431023216,-0.017582974648701455,1.3511375307565487,0.11891895546018323,1.33944822972947,1.3628268317836274,1.0443449037916384,0.08387619973402953,1.0361001782648764,1.0525896293184003,0.08925299494929993,0.18611726125206715,0.0709583447424261,0.10754764515617377,0.4975
W50_raw_top5,MOT,T6W50,raw,,252,13,5,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,712.84387097847,306.76751173413743,-0.0043101791313855786,0.03152943184425894,-0.007409407665760865,-0.001210950597010293,7.79695158601055,0.49433112404697344,7.74836063351119,7.8455425385099105,6.654947801608555,0.38986003485681453,6.616625977402871,6.693269625814239,0.07051250526348031,0.18808626631386915,0.05202430901676633,0.08900070151019429,0.4625
W50_raw_top5,COG,T6W50,raw,,252,13,5,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,123.67769078511496,194.87267422468543,0.00319939799203705,0.08518961088387766,-0.005174431076237638,0.011573227060311737,2.158517784487009,0.2734992138241996,2.131633805993514,2.185401762980504,1.6850052974441139,0.18983534389604076,1.6663451732293262,1.7036654216589016,0.14680172405402234,0.19266210382590107,0.12786373961397823,0.16573970849406644,0.425
W50_raw_top5,MOT_V4,T6W50,raw,,252,13,5,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,553.2992775789123,319.97283929338585,-0.005949770891140274,0.04806095295094271,-0.01067398785485165,-0.0012255539274288975,3.4679109830177572,0.2712738235785262,3.4412457522956648,3.4945762137398497,2.8758193117047837,0.18212550593494983,2.857917036534738,2.8937215868748294,0.11753179117951915,0.19825176033841452,0.09804436382383645,0.13701921853520185,0.4775
W50_raw_top5,COG_V1,T6W50,raw,,252,13,5,"nodes_T6W50, edges_T6W50, re_T6W50, pe_T6W50, l1_T6W50, l2_T6W50, l3_T6W50, lcc_T6W50, lsc_T6W50, atd_T6W50, density_T6W50, diameter_T6W50, asp_T6W50",400,702.5987456005215,349.14278406547095,-0.017132114881067424,0.07239987313067586,-0.02424875922150765,-0.010015470540627198,1.345730559968922,0.11884821210890952,1.334048212756107,1.357412907181737,1.0379522836980974,0.08246901232727945,1.0298458795780057,1.0460586878181892,0.11353044515412297,0.1921198490784689,0.09464576238454486,0.13241512792370108,0.48
W50_z_all,MOT,T6W50,z,,252,13,13,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,965.8389522354148,151.68170081309722,-0.008806853771354754,0.020592299819237176,-0.010831001986376005,-0.0067827055563335036,7.814944315393072,0.48665741645322097,7.767107660454686,7.862780970331459,6.692532942317859,0.37119762605519174,6.656045565055712,6.729020319580006,-0.04274301795114239,0.18334430810334762,-0.06076509694374735,-0.024720938958537428,0.71
W50_z_all,COG,T6W50,z,,252,13,13,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,366.26605815107615,409.5927468203769,-0.028197477747548567,0.07761922090659765,-0.03582716500096822,-0.020567790494128914,2.193092809031687,0.27796000849244135,2.1657703506382027,2.2204152674251714,1.7059159977568101,0.19277124314229063,1.6869672853187085,1.7248647101949117,0.05391755910757416,0.18575508321806608,0.03565850968485161,0.07217660853029671,0.5775
W50_z_all,MOT_V4,T6W50,z,,252,13,13,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,811.3155098555096,354.56098409705754,-0.018923205020164206,0.04071175854635166,-0.022925022889724853,-0.014921387150603557,3.4906263465270184,0.27054781592343535,3.4640324797182354,3.5172202133358015,2.90985462512979,0.17764768841975395,2.8923925031437077,2.927316747115872,-0.007354975027879834,0.18605191096544074,-0.025643201539139914,0.010933251483380247,0.7325
W50_z_all,COG_V1,T6W50,z,,252,13,13,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,900.2468537781809,278.0364293641018,-0.016262000264443778,0.04285799557153961,-0.020474785431571076,-0.01204921509731648,1.3453215108204566,0.10864966666916148,1.3346416435505761,1.356001378090337,1.0419615588649789,0.07749563551566213,1.0343440196062301,1.0495790981237276,-0.02116384447946964,0.19790776856988027,-0.040617458694785655,-0.0017102302641536192,0.675
W50_z_top5,MOT,T6W50,z,,252,13,5,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,805.374099312535,316.06701201986544,-0.011185392998346009,0.023539063861693688,-0.01349919740665243,-0.008871588590039588,7.823786234189617,0.4846525241598292,7.776146652875479,7.8714258155037555,6.698499992410818,0.37321369185157305,6.661814443209698,6.735185541611939,-0.04663725310794549,0.17982373118949999,-0.06431327218793435,-0.02896123402795663,0.7325
W50_z_top5,COG,T6W50,z,,252,13,5,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,245.69674633262795,268.48874645631696,-0.016682514674424304,0.06381905037052564,-0.022955695330582605,-0.010409334018266003,2.1815162065430496,0.2755485041020437,2.154430790264831,2.208601622821268,1.697667222892191,0.19078670087700017,1.6789135837445517,1.7164208620398302,0.04125238447512254,0.1940843238814369,0.022174600973679248,0.06033016797656583,0.57
W50_z_top5,MOT_V4,T6W50,z,,252,13,5,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,529.6818878167251,397.089226442452,-0.020461088393239492,0.03842813107719756,-0.024238433984033903,-0.01668374280244508,3.493086419631328,0.26702244380969525,3.466839084085879,3.5193337551767767,2.908388935342265,0.17679616828108838,2.891010514690364,2.9257673559941657,-0.012525868817390035,0.19144839774231773,-0.03134455036148704,0.0062928127267069724,0.72
W50_z_top5,COG_V1,T6W50,z,,252,13,5,"z_nodes_T6W50, z_edges_T6W50, z_re_T6W50, z_pe_T6W50, z_l1_T6W50, z_l2_T6W50, z_l3_T6W50, z_lcc_T6W50, z_lsc_T6W50, z_atd_T6W50, z_density_T6W50, z_diameter_T6W50, z_asp_T6W50",400,792.3974141476419,342.8162647154222,-0.01654338819337042,0.04324914874468287,-0.02079462229549614,-0.012292154091244699,1.3455085543665688,0.10893075513176667,1.334801057122628,1.3562160516105095,1.0429096123875408,0.07734956626734321,1.0353064312049103,1.0505127935701712,-0.013639584555939948,0.19907871156947032,-0.033208298211499045,0.00592912909961915,0.6875
