subject,nodes_T6W50,edges_T6W50,l1_T6W50,l2_T6W50,l3_T6W50,lcc_T6W50,lsc_T6W50,atd_T6W50,density_T6W50,diameter_T6W50,asp_T6W50,y_true,y_pred
CDMS-11-7C-SPGAVE,0.0003813725028320582,0.0,-0.0007041607964918867,0.0,0.0,0.00031954448155914315,0.0012186190637804351,0.0,0.0,-0.0005537276745251605,0.0,5,5.002850276145085
CDMS-12-5A-SRIGO,-0.000926025939683106,0.0,0.0,0.0,0.0,-0.0011837590498617102,-0.0015913317389330349,0.0,0.0,-0.0001208805331166388,0.0,7,4.998366631306336
CDMS-12-6A-FAROPA,-0.001322915148464777,0.0,0.0,0.0,0.0,-0.001582531265756455,-0.0024132129239290015,0.0,0.0,0.0,0.0,5,4.99686996922978
CDMS-12-6A-JGIGA,0.0008917738713333621,0.0,7.890929013169127e-05,0.0,8.514131188542472e-05,0.0011909265073999148,0.0010364641281234233,0.0,0.0,0.00030461555442001255,3.9398766939919075e-05,1,5.005815857998164
CDMS-12-6A-JSOTGU,0.0011375837176594294,0.0,5.835213995374588e-05,0.0,4.810162218102463e-05,0.0014469826567208401,0.0011850362629699431,0.0,0.0,0.0003956620257334701,6.520210991356262e-05,10,5.0065255491030625
CDMS-12-6A-SROAL,-0.0008095643644227793,0.0,0.0,0.0,0.0,-0.0010685440976402464,-0.001423093333450161,0.0,0.0,0.0,0.0,10,4.998887426772417
CDMS-12-6B-IJDAGA,0.0010660246095697634,0.0,-0.0014173238442181726,0.0,0.0,0.001297159885679053,0.0011139034250890972,0.0,0.0,0.0,0.0,10,5.00424839264405
CDMS-12-6B-SCLAG,0.0011608085863343426,0.0,0.0,0.0,0.0,0.0013372839538324237,0.0013159454675229557,0.0,0.0,0.0001866848016404488,0.0,14,5.006189351377261
CDMS-12-7C-ARAHE,0.0012113068818104748,0.0,0.00026875033043053005,0.0,0.0,0.0014050710388195527,0.0011278449398314401,0.0,0.0,0.0003947272446900317,0.0,11,5.0065963290035125
CDMS-12-7C-CATRAR,0.00018583433841557576,7.706908429384238e-05,0.0003993687284933053,0.0,7.12855796102381e-05,0.0,0.0,0.0,0.0,0.0,0.0,6,5.002922186298743
CDMS-12-7C-DLOLO,0.0012457923640087415,0.0,0.0002046657456811326,0.0,6.01317525868261e-05,0.0014198389818554902,0.0012918768817089881,0.0,0.0,0.0003446151618534267,4.964802901953093e-05,10,5.006805197484645
CDMS-12-7C-JSZAOR,-0.002095258502541717,0.0,0.0,0.0,-8.918241772390163e-05,-0.0023409092806836547,-0.002442925059277987,0.0,0.0,-0.00011260688661739829,0.0,5,4.995107746421086
CDMS-12-7C-MAROBE,-0.0020415740894690515,0.0,0.0,0.0,-4.8263823362157746e-05,-0.0023201643547671597,-0.002166542053359189,0.0,0.0,-0.0004207922114169961,0.0,2,4.995191292035556
CDMS-12-7C-VMAPA,0.0007932750900469378,0.0,0.00037087171589717937,0.0,6.366431321532147e-05,0.0008027177515656282,0.00041845274995656504,0.0,0.0,0.0003637145393668966,5.954449802004179e-05,4,5.005060869225999
CDMS-12-7C-VQURA,0.0,0.0,3.664377316106213e-05,0.0,0.0,0.0,0.0009007278302851399,0.0,0.0,0.0,0.0,4,5.003126000171377
CDMS-13-6B-ASUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0003521728496120956,0.0,0.0,-0.0004291551940747239,0.0,1,5.002111646223468
CDMS-13-6B-JDTAHE,0.0,0.0,0.0,0.0,0.0,0.0,0.001590528253986534,0.0,0.0,0.0,0.0,8,5.003779156821917
CDMS-13-7C-MVEAR,0.0008838383989285015,0.0,-0.001008962297990252,0.0,0.0,0.0011879166793683895,0.0009554711335499664,0.0,0.0,0.00034795014064316603,0.0,9,5.00455484262243
CDMS-13-7C-RAIZAC,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008348072640510524,0.0,0.0,0.0003167993169720391,0.0,4,5.001670620620851
CDMS-13-7C-SSOSLO,0.0010577910307341973,0.0,0.0,0.0,0.0,0.0013331171940637228,0.0010742883764084418,0.0,0.0,0.00022137862286298205,0.0,10,5.005875203792
CDMS-14-10A-IMORTO,0.0010692552940075133,0.0,0.0002986555983436831,0.0,7.396442058397448e-05,0.0011572201198505787,0.0007050917020627364,0.0,0.0,0.0001992532963153094,0.0,6,5.005692068999094
CDMS-14-10A-JCVANI,-0.0020955171621405474,0.0,0.0,0.0,0.0,-0.002367416570486359,-0.0018948063429688614,0.0,0.0,-0.000502697336352883,-8.442572137689047e-05,10,4.995243765434605
CDMS-14-5A-LSDUCO,0.0006949043935999401,0.0,8.723924697923158e-05,0.0,0.0,0.0010277432515513895,0.0006802560100001842,0.0,0.0,0.00033359013668936353,0.0,3,5.005012361606751
CDMS-14-6B-KDCAHE,0.0005098511071111113,0.0,-0.0003873413180831651,0.0,0.0,0.0005793678196691696,0.0014582035338035425,0.0,0.0,0.0,0.0,8,5.004348709710431
CDMS-15-10A-AMALOS,0.0,0.0,-0.00046211087463780674,0.0,0.0,-0.00021430370858658296,-0.0005464116036432529,0.0,0.0,0.0,0.0,5,5.000965802381063
CDMS-15-10A-JJMACH,-0.00218022795015682,0.0,0.0,-4.150940838671541e-05,-0.00010404576585668429,-0.0024472666607152746,-0.002524952404593695,0.0,0.0,-0.00041870716148754994,-7.166761845133065e-05,1,4.994400251598282
CDMS-15-10A-MAALCA,-0.0009129397919736123,0.0,0.0,0.0,0.0,-0.0011627659931206858,-0.0019347940907646992,0.0,0.0,0.0,0.0,6,4.9981781286920715
