subject,nodes_T6W50,edges_T6W50,l1_T6W50,l2_T6W50,l3_T6W50,lcc_T6W50,lsc_T6W50,atd_T6W50,density_T6W50,diameter_T6W50,asp_T6W50
CSO-12-6A-DGISE,33.059322033898304,49.0,2.364406779661017,1.402542372881356,1.347457627118644,33.059322033898304,29.372881355932204,2.983687214830012,0.0800286677483697,9.165254237288137,4.011988785385851
CSO-12-6A-FJOVRE,31.96296296296296,48.67003367003367,0.8518518518518519,1.1750841750841752,1.9932659932659933,31.939393939393938,29.46127946127946,3.070266488697792,0.0896412006105624,7.282828282828283,3.3480355248998737
CSO-12-6B-GQULO,32.57857142857143,49.0,1.3357142857142856,1.332142857142857,0.9357142857142856,32.57857142857143,30.321428571428573,3.043927967792859,0.0867946563201668,8.085714285714285,3.556791626942585
CSO-12-6B-LJHEFE,35.36877828054298,49.0,0.4796380090497738,1.167420814479638,1.416289592760181,35.36877828054298,32.66289592760181,2.793924836580543,0.075014094017174,9.273755656108598,4.067659083427641
CSO-12-6B-VPAMA,30.018987341772156,45.71518987341772,0.620253164556962,0.2911392405063291,1.9177215189873416,29.88607594936709,22.82278481012658,3.057820456494156,0.0895745662154748,7.3354430379746836,3.298962842565936
CSO-12-7A-DALRE,29.832618025751074,48.88412017167382,0.9828326180257512,0.8905579399141631,2.3047210300429186,29.830472103004293,27.877682403433475,3.310656568298439,0.097727304538436,7.493562231759657,3.4058640256854416
CSO-12-7A-ESALA,31.46031746031746,49.0,0.0,0.7301587301587301,2.259259259259259,31.46031746031746,29.82010582010582,3.1401367962224738,0.0949214745582913,6.476190476190476,3.0746269489418143
CSO-12-7A-IMERO,33.82553956834533,49.0,0.6169064748201439,1.1780575539568343,1.5359712230215827,33.82553956834533,31.25719424460432,2.918055335786181,0.0802107626928645,9.079136690647482,3.8991415054212255
CSO-12-7A-JHEZA,35.871369294605806,48.04979253112033,1.0912863070539418,1.062240663900415,1.5145228215767634,35.273858921161825,29.92116182572614,2.683089782528717,0.0687990758375917,10.568464730290456,4.536642436147469
CSO-12-7A-LSARAR,30.76616915422885,49.0,0.0,1.5572139303482586,1.4427860696517414,30.76616915422885,28.83582089552239,3.212690246316774,0.0942273412252161,6.890547263681592,3.237918017419255
CSO-12-7A-SCAHO,32.902857142857144,49.0,0.14,0.8742857142857143,1.6657142857142857,32.902857142857144,30.645714285714284,2.994402654595019,0.0848234305933898,8.06,3.606155898234943
CSO-12-7B-DVAGRO,35.323232323232325,49.0,1.1548821548821548,1.303030303030303,1.5454545454545454,35.323232323232325,30.83838383838384,2.7968916993656974,0.0734686165880904,10.673400673400671,4.503957735428596
CSO-12-7B-SMUGU,33.48430493273543,49.0,0.6591928251121076,0.4932735426008968,2.0,33.48430493273543,30.887892376681613,2.95700217666054,0.0853124243815799,8.551569506726457,3.6691566333964
CSO-12-7B-SSARA,35.34628975265018,49.0,0.8657243816254417,0.6890459363957597,0.8127208480565371,35.34628975265018,32.63250883392226,2.80032354646121,0.0755676474170677,9.173144876325088,4.0278693932131455
CSO-12-7B-VHOMA,36.83076923076923,49.0,0.8131868131868132,0.6263736263736264,0.8747252747252747,36.83076923076923,33.64835164835165,2.67839061761303,0.0703834117220626,9.654945054945054,4.195800831221443
CSO-12-8A-YTOME,33.4875,49.0,0.175,1.0,1.5,33.4875,31.925,2.939404047014631,0.0830924164333506,7.4625,3.4768449664461074
CSO-13-6A-ANASA,36.03343023255814,49.0,0.1424418604651162,1.0159883720930232,0.8677325581395349,36.03343023255814,33.48982558139535,2.746918539969145,0.0735646056458983,9.206395348837209,4.052460688043461
CSO-13-6B-JETAVE,31.590618336886997,49.0,0.208955223880597,0.5948827292110874,2.2260127931769724,31.590618336886997,29.73773987206823,3.130882433769918,0.0908353883122397,7.257995735607676,3.3266806122923254
CSO-13-6B-LFMIES,34.0746887966805,48.18672199170125,0.6887966804979253,0.6680497925311203,1.6514522821576765,32.18257261410788,29.17427385892116,2.856462285152425,0.0793130192083413,8.178423236514522,3.60648883162494
CSO-13-6B-LJMAHU,32.79331306990881,48.066869300911854,0.2644376899696048,1.4559270516717324,0.4802431610942249,32.59270516717325,28.954407294832823,2.9430883469293057,0.0818987017711844,8.206686930091186,3.60312827202024
CSO-13-7A-CAPAMU,34.07821229050279,48.635009310986966,0.9329608938547486,1.8547486033519556,1.314711359404097,34.07448789571695,31.01489757914339,2.871173764368439,0.0767882908719713,8.998137802607076,3.995933391454167
CSO-13-7A-CDDITR,35.8125,49.0,0.235576923076923,0.5913461538461539,1.2355769230769231,35.8125,32.98557692307692,2.751317467125038,0.0734995637220336,9.1875,4.002696313211758
CSO-13-7A-JJATFL,32.51882845188285,49.0,0.2970711297071129,1.297071129707113,1.4853556485355648,32.51882845188285,30.585774058577407,3.03240596575999,0.0868062601076554,6.96234309623431,3.203185112672966
CSO-13-7A-KRAMA,31.83980582524272,49.0,0.5339805825242718,0.9611650485436892,1.0145631067961165,31.83980582524272,30.101941747572816,3.100778861044662,0.0913007584477486,7.189320388349515,3.234746469903589
CSO-13-7A-RXCHLU,32.578947368421055,49.0,0.0,0.8526315789473684,1.3842105263157896,32.578947368421055,30.905263157894737,3.0155097053732622,0.0894428019995859,7.157894736842105,3.297319953639062
CSO-13-7A-YAMEZA,34.606271777003485,49.0,0.5975609756097561,1.1306620209059233,1.3745644599303135,34.606271777003485,32.721254355400696,2.845183572321271,0.0780057311400299,8.45993031358885,3.754160434454616
CSO-13-7A-YBOSO,30.924050632911392,45.68354430379747,0.930379746835443,0.7468354430379747,1.7911392405063291,30.67721518987342,20.525316455696203,3.0052949012246084,0.0870674065614265,8.08860759493671,3.4747912862444745
CSO-13-8A-KIGAGU,32.68269230769231,49.0,1.8990384615384612,1.0625,1.4423076923076923,32.68269230769231,31.08173076923077,3.007876685796543,0.0825638635661172,7.644230769230769,3.51796656121823
CSO-13-8A-MBUAN,34.8436873747495,48.80360721442886,0.6753507014028056,0.93186372745491,0.7635270541082164,34.64128256513026,31.749498997995996,2.823175928233192,0.0753707565245322,9.468937875751504,4.152947349825627
CSO-13-8A-MGAAN,35.76657060518732,49.0,0.5648414985590778,1.6829971181556196,0.7204610951008645,35.76657060518732,33.31412103746398,2.754185921601851,0.0718748343648576,8.680115273775217,3.9298453170651335
CSO-13-8A-MGAHE,33.9739336492891,49.0,0.4644549763033175,0.2890995260663507,1.2037914691943128,33.9739336492891,31.528436018957347,2.906674443676501,0.0815016845611598,8.270142180094787,3.674515395538921
CSO-13-8A-MJAGA,29.765567765567766,49.0,2.8095238095238093,1.5494505494505495,1.9706959706959708,29.765567765567766,27.783882783882785,3.31378645427355,0.0945920042319897,7.4945054945054945,3.4088038598377866
CSO-13-8A-VHODU,33.125,49.0,0.6380208333333334,0.859375,1.75,33.125,31.3515625,2.9727074604969435,0.0860358794717542,7.34375,3.352025819228654
CSO-13-8B-FCJISA,35.10243902439024,49.0,0.1951219512195122,0.8146341463414634,1.721951219512195,35.10243902439024,32.68780487804878,2.815234786062206,0.0762066987542895,8.819512195121952,3.877698436213824
CSO-13-8B-JEMABE,30.453731343283582,48.41492537313433,0.426865671641791,0.7253731343283583,1.2358208955223882,30.077611940298507,27.065671641791045,3.1996975029509547,0.0938212755336908,7.238805970149253,3.2803830549592816
CSO-13-9B-DMLLLU,31.203488372093023,49.0,0.4476744186046512,0.7209302325581395,2.1802325581395348,31.203488372093023,29.42441860465116,3.1659911558758083,0.0931705261961016,7.366279069767442,3.331691174923053
CSO-14-7A-MVEBE,32.42635658914729,49.0,0.5736434108527132,0.7441860465116279,1.697674418604651,32.42635658914729,30.751937984496124,3.036063951857473,0.0916884233573509,6.775193798449612,3.095048778180705
CSO-14-7B-EALHU,32.63250883392226,49.0,0.1731448763250883,1.0035335689045937,1.6501766784452296,32.63250883392226,30.795053003533567,3.0136745257836792,0.083892707997922,7.657243816254417,3.525824665725594
CSO-14-7B-EVEGO,35.811695906432746,49.0,0.1707602339181286,0.895906432748538,1.383625730994152,35.811695906432746,33.095906432748535,2.752598170581086,0.0732921550650477,8.867836257309941,3.96874798000346
CSO-14-8A-AQUMA,31.623853211009173,49.0,0.2247706422018348,1.4220183486238531,1.981651376146789,31.623853211009173,30.15596330275229,3.1062282145131705,0.0922397183979092,6.885321100917431,3.185535909783736
CSO-14-8A-MCIDOS,32.36466165413534,47.95112781954887,0.5526315789473685,0.9360902255639098,2.3947368421052637,30.43233082706767,26.518796992481203,3.018239591274796,0.0863666679115384,7.917293233082707,3.551398747118726
CSO-14-8A-SZARA,33.88235294117647,49.0,1.4048442906574394,1.3875432525951557,1.0484429065743943,33.88235294117647,31.294117647058822,2.9073599351167245,0.0786792658345808,8.667820069204152,3.810028870820913
CSO-14-8B-JLLORA,32.75590551181102,49.0,0.7716535433070866,0.6771653543307087,3.0393700787401574,32.75590551181102,30.75984251968504,3.001373670929942,0.086569894708959,7.503937007874016,3.387126549579398
CSO-14-9A-AEDCAGO,35.527227722772274,48.757425742574256,0.4356435643564356,1.155940594059406,1.188118811881188,35.351485148514854,31.57673267326733,2.759893059148156,0.0737158867217887,9.188118811881187,4.021442203944584
CSO-14-9A-HASACA,34.44444444444444,49.0,0.2367149758454106,1.3478260869565215,0.9130434782608696,34.44444444444444,31.96135265700483,2.863865466511863,0.0786672177770109,8.579710144927537,3.8122497578504455
CSO-14-9A-JSMAAL,34.23972602739726,48.88812785388128,0.9748858447488584,1.1232876712328768,1.2123287671232876,34.21232876712329,31.56392694063927,2.878521879183264,0.0786112627231373,8.299086757990867,3.7689910740860384
CSO-14-9A-MARJA,34.00630914826498,49.0,0.0,0.5078864353312302,2.138801261829653,34.00630914826498,31.55205047318612,2.914846198307097,0.082414931310161,8.381703470031546,3.713196037231889
CSO-14-9A-SORZU,33.21140939597316,48.30872483221477,0.9228187919463088,1.4161073825503356,1.7416107382550337,32.45637583892618,28.78187919463087,2.9576983471267124,0.081846203622393,8.36241610738255,3.733698281043975
CSO-14-9B-ERAGA,30.65,48.71176470588235,0.8470588235294118,1.5794117647058823,2.420588235294117,30.623529411764707,27.897058823529413,3.210292300182213,0.0961058636849287,7.185294117647059,3.3361594847548
CSO-14-9B-MFEGA,31.689655172413797,49.0,1.3017241379310345,1.3491379310344829,2.2672413793103448,31.689655172413797,30.04310344827586,3.1135052408505417,0.0883271438998073,7.754310344827586,3.492208093264897
CSO-15-10A-LJRAGU,33.25625,48.6625,0.1020833333333333,0.2458333333333333,1.4895833333333333,33.15625,30.71875,2.9613970790481554,0.0842071450266229,7.7375,3.532685841639845
CSO-15-10A-MAARLO,32.528301886792455,48.691823899371066,0.6415094339622641,0.7610062893081762,1.981132075471698,32.41509433962264,30.31132075471698,3.0041292201280285,0.085862825532949,7.773584905660377,3.4637837186286347
CSO-15-10A-SFEGA,30.23673469387755,48.2,0.5877551020408164,1.526530612244898,2.673469387755102,30.220408163265308,26.959183673469383,3.2570446404961104,0.0954876587050259,7.146938775510204,3.295167230475209
CSO-15-10B-MEBUAR,34.035483870967745,49.0,0.0967741935483871,1.7129032258064516,1.435483870967742,34.035483870967745,31.316129032258065,2.9033902861426832,0.0816249326653422,9.064516129032258,3.863325393479711
CSO-15-10B-YVBUAN,34.142201834862384,48.55045871559633,0.2247706422018348,0.555045871559633,1.4311926605504588,34.137614678899084,31.729357798165136,2.8536853458608085,0.080154609114606,7.990825688073395,3.60467409090528
CSO-15-10C-ALBAHO,33.650145772594755,49.0,1.2857142857142858,1.5364431486880463,1.3935860058309038,33.650145772594755,31.21865889212828,2.926859486096419,0.0786222399686318,8.658892128279883,3.8927932608143943
CSO-15-10C-SSCAMO,34.11077844311377,49.0,0.6437125748502994,1.2544910179640718,0.9760479041916168,34.11077844311377,31.59880239520958,2.908560867128178,0.0775564537365266,8.892215568862275,3.934760861408586
CSO-15-11C-JETALO,32.25046040515654,49.0,1.0018416206261511,2.241252302025783,1.5248618784530388,32.25046040515654,29.902394106814,3.061207871450503,0.0831691921880291,8.488029465930019,3.8065024519516872
CSO-15-7B-JCRAGA,33.580357142857146,49.0,1.4375,0.7053571428571429,2.017857142857143,33.580357142857146,30.5,2.9368180913929334,0.0823775522451718,8.875,3.858544868772516
CSO-15-8A-VBMABR,32.154639175257735,49.0,0.1010309278350515,0.9422680412371134,1.288659793814433,32.154639175257735,30.527835051546397,3.0765894484313634,0.0870932873376745,7.816494845360824,3.5451726932210867
CSO-15-8B-KEPOGO,36.33457249070632,49.0,0.1821561338289963,0.0631970260223048,1.20817843866171,36.33457249070632,33.63568773234201,2.7162796143385237,0.0734140160418214,9.37918215613383,4.056366479983432
CSO-15-9B-ALRIHE,34.46992481203007,49.0,0.9285714285714286,0.849624060150376,0.8872180451127819,34.46992481203007,32.18796992481203,2.8608920686570705,0.0784679591439061,8.507518796992482,3.7277447381598776
CSO-15-9B-AMSAGO,35.989010989010985,48.6996336996337,0.0,0.4212454212454212,1.8424908424908424,35.97802197802198,32.62271062271062,2.718663477206816,0.0739757343027681,9.08058608058608,3.9851915530245337
CSO-15-9B-JCAPA,33.82440476190476,49.0,0.5833333333333334,0.3005952380952381,1.4642857142857142,33.82440476190476,31.654761904761905,2.918588580302179,0.082734196929808,7.898809523809524,3.6111858245504975
CSO-15-9B-KSBEJA,30.403726708074533,49.0,0.7204968944099379,1.4254658385093169,0.8913043478260869,30.403726708074533,28.900621118012424,3.2645476711328723,0.096862686045169,6.947204968944099,3.263343557632496
CSO-15-9B-RMCHLU,32.43097643097643,49.0,0.1649831649831649,1.65993265993266,1.8686868686868687,32.43097643097643,30.828282828282827,3.0362778582586056,0.0860154120689204,7.531986531986532,3.4405883310181493
CSO-15-9B-SJAGRO,37.61340206185567,49.0,0.0,1.345360824742268,0.4536082474226804,37.61340206185567,33.644329896907216,2.6244297676994117,0.0686243685872607,9.79896907216495,4.206058297588596
CSO-16-10A-JEGAHE,32.89719626168224,49.0,0.2747663551401869,0.9607476635514018,1.1177570093457945,32.89719626168224,30.921495327102804,2.998471373100675,0.084890099323457,7.820560747663551,3.5768747829532224
CSO-16-10A-MSACO,35.195286195286194,49.0,0.1649831649831649,0.4612794612794613,1.3602693602693603,35.195286195286194,32.51178451178451,2.792939735093824,0.0771087297820726,9.003367003367003,3.909444384948351
CSO-16-10A-SARI,32.27457627118644,46.86440677966102,0.4983050847457627,0.864406779661017,0.5796610169491525,32.14237288135593,25.17627118644068,2.928710631688838,0.0794157787088129,9.08135593220339,3.938341288503626
CSO-16-10A-SMOUT,35.478,49.0,0.894,0.992,1.268,35.478,32.574,2.784443180255735,0.0734436125194975,9.474,4.083561621514733
CSO-16-10A-YKMUJO,31.361607142857142,49.0,0.7901785714285714,0.7366071428571429,1.5848214285714286,31.361607142857142,29.794642857142858,3.152598305077357,0.0947332013489372,6.915178571428571,3.174403030901124
CSO-16-10B-JESUGU,35.565891472868216,49.0,0.3798449612403101,0.3720930232558139,1.6356589147286822,35.565891472868216,33.46511627906977,2.759575182939896,0.0758656401334582,8.317829457364342,3.671685031026898
CSO-16-10B-LTVIFA,40.57391304347826,49.0,0.0,0.4217391304347826,0.6608695652173913,40.57391304347826,36.426086956521736,2.421050760743303,0.0591725410070076,11.147826086956522,4.80444477799302
CSO-16-10B-VVILI,34.88709677419355,49.0,0.4596774193548387,1.3736559139784943,0.967741935483871,34.88709677419355,32.553763440860216,2.824004768294984,0.0760749849115837,8.887096774193548,3.9437661790227465
CSO-16-10C-ACALGU,34.09462915601023,48.34271099744245,0.0,0.6726342710997443,1.578005115089514,34.0460358056266,30.537084398976983,2.859782645062816,0.0795034268768331,8.40153452685422,3.694389074291714
CSO-16-10C-MAVAVE,35.97717842323652,49.0,0.4315352697095436,0.7904564315352697,1.4398340248962656,35.97717842323652,33.066390041493776,2.755660069714513,0.0741075141428994,9.821576763485478,4.205261113936016
CSO-16-11A-JAVABO,35.20519480519481,49.0,0.7402597402597403,0.7506493506493507,1.3844155844155843,35.20519480519481,32.64935064935065,2.8047474962829626,0.0758919518643103,8.45974025974026,3.785106202770247
CSO-16-11A-JDMUVA,35.67763157894737,49.0,0.3223684210526316,0.6743421052631579,1.256578947368421,35.67763157894737,32.93421052631579,2.757195350294638,0.0743553790318118,8.911184210526315,3.926466898260928
CSO-16-11A-VZAOR,37.04803493449781,48.14410480349345,0.8122270742358079,1.0524017467248907,1.0960698689956332,36.92139737991266,29.46288209606987,2.6085856730788453,0.0670695941274144,10.449781659388648,4.449520553207004
CSO-16-11B-KRORE,34.8,49.0,0.2130434782608695,0.4217391304347826,1.0739130434782609,34.8,32.55652173913043,2.8382836472952104,0.0771453077233575,8.88695652173913,3.908961115048872
CSO-16-11B-LLOZA,36.40574506283662,48.824057450628366,0.4272890484739677,0.8330341113105925,1.1346499102333931,36.40215439856373,33.89228007181328,2.7025396151635155,0.0721101597490184,8.9245960502693,3.968349476958437
CSO-16-11B-YAROMO,35.85614035087719,49.0,0.6877192982456141,2.280701754385965,1.143859649122807,35.85614035087719,32.67368421052632,2.7451311173714608,0.0703295232498092,9.978947368421052,4.423899764018916
CSO-16-9A-JALEMO,34.633699633699635,49.0,0.1794871794871795,1.216117216117216,1.1282051282051282,34.633699633699635,32.28937728937729,2.852739999107333,0.0795928151437731,8.16117216117216,3.671735007886314
CSO-16-9A-JPROSO,36.38139534883721,49.0,0.8465116279069768,0.7953488372093023,0.9953488372093025,36.38139534883721,31.851162790697675,2.706115352923053,0.0700252505078823,10.483720930232558,4.406083420526191
CSO-16-9A-JSMAGU,32.47709923664122,49.0,0.3740458015267175,1.034351145038168,2.0267175572519083,32.47709923664122,30.370229007633583,3.0351235475172955,0.0876541922708291,7.354961832061068,3.4075885855327623
CSO-16-9B-SJPAJI,33.46493506493506,49.0,0.2545454545454545,0.4467532467532467,1.3636363636363635,33.46493506493506,31.662337662337663,2.950076527432482,0.0842499056040129,8.051948051948052,3.5669041722006005
CSO-17-10A-YVGOCA,33.3156146179402,49.0,0.2159468438538206,1.4750830564784052,1.780730897009967,33.3156146179402,31.58803986710964,2.955872614646936,0.0830746400488495,7.578073089700997,3.4943280544586552
CSO-17-10B-EHECO,34.5089605734767,48.64874551971326,0.2724014336917563,0.935483870967742,0.5448028673835126,34.225806451612904,31.050179211469533,2.8301487897677813,0.0768307785903316,8.777777777777779,3.786595305245345
CSO-17-10B-YCQUVE,33.53846153846154,48.77090301003344,0.245819397993311,1.3160535117056855,1.4364548494983278,33.252508361204015,29.37458193979933,2.950805937414968,0.0820077355690438,8.652173913043478,3.801526451005937
CSO-17-11A-DJAPA,34.26215644820296,48.89640591966173,0.2389006342494714,1.2198731501057083,1.1014799154334038,34.25581395348837,31.82875264270613,2.888700334884973,0.0804712052777718,8.251585623678647,3.751213938177527
CSO-17-11A-JDAMO,33.19548872180451,49.0,0.0,0.3796992481203007,0.9548872180451128,33.19548872180451,31.24812030075188,2.984759592734466,0.0842841312135155,8.026315789473685,3.675108197098989
CSO-17-11A-NPAHE,35.20048899755501,49.0,0.1320293398533007,0.823960880195599,1.0513447432762837,35.20048899755501,33.09779951100244,2.80172153851801,0.0768164184157843,8.19315403422983,3.687321033343001
CSO-17-11A-RLPAIG,33.34507042253521,48.89906103286385,1.448356807511737,1.6056338028169015,1.4107981220657275,33.34507042253521,31.13849765258216,2.966683536277271,0.0819457668144057,8.415492957746478,3.81293997041094
CSO-17-11A-SPUVA,31.34108527131783,49.0,0.5697674418604651,0.9496124031007752,2.1782945736434107,31.34108527131783,29.782945736434108,3.161169579751727,0.0905010772840516,7.406976744186046,3.380510386967507
CSO-17-11B-CDBEBU,35.49820788530466,49.0,0.3512544802867383,0.921146953405018,1.4695340501792116,35.49820788530466,32.645161290322584,2.772083360025272,0.0750938505569091,9.691756272401436,3.9754771573306313
CSO-17-11C-JDAAG,36.99393939393939,49.0,0.0,0.5848484848484848,1.6757575757575758,36.99393939393939,34.49393939393939,2.66444151967968,0.071676748135466,9.087878787878788,4.022964702245284
CSO-17-11C-MAPAMA,33.59235668789809,49.0,0.6114649681528662,1.1305732484076434,1.9681528662420384,33.59235668789809,31.554140127388536,2.9398068579407024,0.0827934530949515,8.028662420382165,3.615819707775585
CSO-17-11C-MCAAG,34.65418502202643,49.0,0.1079295154185022,0.762114537444934,1.1872246696035242,34.65418502202643,32.279735682819386,2.8398624280325224,0.0773809741601919,8.599118942731277,3.804223355796231
CSO-17-11C-SARJA,33.68803418803419,49.0,0.141025641025641,1.0769230769230769,1.9188034188034189,33.68803418803419,31.82051282051282,2.9381648365904467,0.0835210855457963,7.717948717948718,3.568005618845026
CSO-18-11A-ADBAHO,35.740484429065745,49.0,0.0,0.7474048442906575,1.259515570934256,35.740484429065745,33.49134948096886,2.75538468550608,0.0746874522746741,8.487889273356402,3.786303089654345
CSO-18-11B-YLLRE,35.02031602708804,49.0,0.0,0.7945823927765236,1.3431151241534989,35.02031602708804,32.252821670428894,2.8102946338987964,0.0763445017630076,9.00451467268623,3.924419760818005
CSO-18-9B-MAMOLO,34.6036036036036,49.0,1.0592020592020592,1.2445302445302446,0.8841698841698842,34.6036036036036,30.7966537966538,2.8508970899075705,0.0737585007258123,9.888030888030888,4.286101834505138
CSO-8-3A-AIPRBR,31.666666666666668,49.0,0.7852564102564102,0.7435897435897436,2.019230769230769,31.666666666666668,29.73397435897436,3.125671423332656,0.091278293240769,7.221153846153846,3.3234899025696527
CSO-8-3A-DAPAVA,31.92170818505338,49.0,1.165480427046263,1.834519572953737,1.7686832740213525,31.92170818505338,29.4288256227758,3.098941559631689,0.086858651095296,8.058718861209965,3.617357172148613
CSO-8-3A-KVPECO,32.14885496183206,48.67557251908397,0.7480916030534351,0.1793893129770992,2.385496183206107,32.14885496183206,29.81679389312977,3.041693127900484,0.0881771526728198,7.034351145038168,3.258710077992416
CSO-8-4A-ARAGR,34.7032967032967,48.604395604395606,0.5384615384615384,1.4945054945054943,1.1483516483516485,34.67032967032967,30.75274725274725,2.826293509042456,0.0756111884601687,9.247252747252746,4.021475566841548
CSO-8-4A-JRAAR,28.96,48.374545454545455,0.3563636363636364,1.0,1.76,28.901818181818182,26.938181818181818,3.3815477599021704,0.1052914869007089,6.247272727272727,2.928870308697951
CSO-9-2A-EXMOCO,31.003731343283583,47.88432835820896,0.4067164179104477,0.664179104477612,2.279850746268657,30.97761194029851,26.753731343283583,3.110594076874926,0.091537905873568,7.4440298507462686,3.368507114817974
CSO-9-4A-AGAPE,33.6144578313253,49.0,0.108433734939759,1.391566265060241,1.289156626506024,33.6144578313253,31.0,2.954001353029242,0.0840461480804432,8.259036144578314,3.6718022489493136
CSO-9-4A-DKVIMO,30.2798833819242,48.85714285714285,0.7084548104956269,0.7113702623906706,1.510204081632653,30.26822157434402,28.755102040816325,3.2443521486785527,0.0976176501261168,6.475218658892128,3.112541591937435
CSO-9-4A-DSMOMU,35.47214854111406,48.48010610079576,0.8859416445623343,0.7029177718832891,0.8196286472148541,34.88328912466844,31.48275862068965,2.7529166088673063,0.0743971302298732,8.684350132625994,3.879524290152996
CSO-9-4A-DVGATO,32.863829787234046,48.58297872340425,1.251063829787234,1.123404255319149,1.3063829787234045,32.82127659574468,29.4468085106383,2.9822692916675444,0.0831576652767395,8.48936170212766,3.675752460926647
CSO-9-4A-EGCAMO,31.468634686346864,49.0,0.6937269372693727,1.5387453874538746,2.5424354243542435,31.468634686346864,29.645756457564577,3.14093731103471,0.0906232204655021,7.269372693726937,3.3466278289268416
CSO-9-4A-FAGIGA,33.50431034482759,47.543103448275865,1.5258620689655171,1.6551724137931034,0.8146551724137931,33.081896551724135,29.16810344827586,2.8493790277912727,0.0774883903554071,8.099137931034482,3.7338390250967
CSO-9-4A-GSBRCO,29.646778042959426,49.0,1.5727923627684963,0.9904534606205252,2.167064439140812,29.646778042959426,28.09307875894988,3.364486381921283,0.1004065176533036,6.918854415274463,3.2082689778641367
CSO-9-4A-KEMOCO,29.83495145631068,49.0,0.4757281553398058,0.7087378640776699,1.9546925566343043,29.83495145631068,28.48543689320388,3.3008869685118225,0.1013270941708592,6.647249190938512,3.115378859064778
CSO-9-4A-LCOMO,35.77377049180328,49.0,0.4819672131147541,1.383606557377049,1.5639344262295083,35.77377049180328,32.66885245901639,2.753781590513436,0.0734398946923516,9.695081967213117,4.142553909508669
CSO-9-4A-MLORO,31.20098039215686,49.0,0.5294117647058824,0.4754901960784313,2.07843137254902,31.20098039215686,29.62254901960784,3.148342748175452,0.0925889589024441,7.235294117647059,3.301504861003729
CSO-9-4A-MPAME,31.264367816091955,48.810344827586206,0.6839080459770115,1.091954022988506,0.8448275862068966,31.25862068965517,28.867816091954023,3.1431758901542715,0.0902765459984783,7.827586206896552,3.401178023504652
CSO-9-4A-NSARPA,32.786206896551725,48.66206896551724,0.506896551724138,1.2310344827586206,1.3793103448275863,32.772413793103446,30.244827586206892,2.989810383940606,0.0850359819841274,7.558620689655172,3.441457008932836
CSO-9-4A-SLOCA,31.116838487972508,49.0,0.6735395189003437,0.4982817869415807,2.8419243986254297,31.116838487972508,29.31615120274914,3.1648347133071275,0.0922033171156329,7.597938144329897,3.353541733045887
CSO-9-4A-YVDITR,27.770609318996417,48.64874551971326,0.0,1.103942652329749,2.781362007168459,27.76344086021505,25.76702508960573,3.563892831707836,0.1129336758211865,6.792114695340501,3.085469015819982
