subject,lsc_T6W50,diameter_T6W50,asp_T6W50,z_re_T6W50,z_pe_T6W50,z_l1_T6W50,z_l2_T6W50,z_l3_T6W50,z_lsc_T6W50,z_density_T6W50,z_diameter_T6W50,z_asp_T6W50
CSO-16-9A-JSMAGU,30.58484848484849,7.490909090909091,3.454446490361696,3.0945873166040814,-0.3204188433855204,-0.898639862091148,-0.5115583898084815,0.651202993777622,-0.2020397036909071,-0.7622203617959763,0.1727031846013746,0.4964709798492918
CSO-16-9B-SJPAJI,31.62437810945273,8.206467661691542,3.605554082024188,3.816430201537922,-0.8963191913088863,-0.7856639262433457,-0.8952723924003577,0.2905513764916522,-0.0347923968549635,-0.7011403980850652,0.4739533444909357,0.5635186037689736
CSO-17-10A-YVGOCA,31.393491124260358,7.505917159763314,3.468484648806092,3.244118555138272,0.4375040659721295,-0.9171962822631938,0.0413112204893212,0.6749448200530697,0.0630971962427486,-0.9885126823410276,0.2244257206312465,0.5789605650483283
CSO-17-10B-EHECO,31.554140127388536,8.837579617834395,3.829468466567651,4.368267400423733,-0.2780829235538445,-0.7313478532753824,-0.2465869895858491,-0.7509482638162293,-0.3145061782155559,-1.4215907909055534,0.6818858370629235,0.8920267101577872
CSO-17-10B-YCQUVE,30.077611940298507,8.659701492537314,3.813195810575763,4.394810398537489,0.789751185165945,-0.826351549831142,0.0468124479073464,0.7441003987659491,-0.3514872837349508,-1.6372032723785293,0.6868886359324635,1.1286960502660448
CSO-17-11A-DJAPA,31.40816326530612,8.4860853432282,3.810152974360328,3.853776500845128,0.0675056918353764,-0.7440402625365199,-0.0240336676834595,0.0565458580579041,-0.0706041364411214,-1.2040901455726596,0.1820929042797663,0.5342863842463295
CSO-17-11A-JDAMO,32.098591549295776,8.659154929577465,3.859322072965741,6.163679014545055,-0.8774247075938869,-1.0709046442776706,-0.9872139096721504,0.7285825387072287,-0.0780699067939194,-1.4295808322222598,0.4471018917339158,1.0423320780903915
CSO-17-11A-NPAHE,33.13793103448276,8.452586206896552,3.7665606936767655,3.0380687702622664,-0.4672404719856772,-0.957542054852784,-0.4983879243721692,-0.2876196257023756,0.1739559203623338,-0.4250222655431681,-0.0497326385991435,0.0285750379681428
CSO-17-11A-RLPAIG,31.5239852398524,8.896678966789668,3.97643264725906,3.0646543134463684,0.5455814015464185,0.2886203225338353,0.0577784998688696,0.1054155358368342,-0.0114081980651441,-1.6456981378668256,0.6602472654160971,1.4782304022354062
CSO-17-11A-SPUVA,29.9251497005988,7.323353293413174,3.366986812129852,4.33039357326909,-0.8469606837983721,-0.7395772917539983,-0.8952606632239747,1.522411708852289,0.0080428965275877,-1.4012360430936932,0.6543628307788074,1.183823481021306
CSO-17-11B-CDBEBU,33.031948881789134,9.702875399361025,3.993254000670389,2.78723310129795,0.2447387468065365,-0.6660093797494139,-0.2933579728173299,0.059008087351914,-0.149223685394803,-0.660852252960181,0.9336199576787932,0.8265742446608522
CSO-17-11C-JDAAG,34.31412103746398,9.09221902017291,4.007997689832971,2.473382637565761,-0.2476986618567416,-0.9447931089188372,-0.4260793116125942,0.7586432419607895,0.1360795100077473,-0.0279767259481988,-0.0532200204412006,-0.021371624623945
CSO-17-11C-MAPAMA,32.06811989100817,8.250681198910081,3.7177437194220895,3.0098754328314925,-0.1385693377874487,-0.473249959218273,-0.2154979575473321,0.3289781768231021,0.0115135294975295,-1.009046113388094,0.2871067434290697,0.5534181250483946
CSO-17-11C-MCAAG,32.279735682819386,8.599118942731277,3.804223355796231,4.670881862253526,0.2662777156655872,-0.9296571472875362,-0.3140034785019626,0.3863876705682744,-0.0973351640083523,-1.1917227281256124,0.4583393506103665,0.779615508772806
CSO-17-11C-SARJA,30.778195488721803,8.300751879699249,3.805789765150365,3.398689401790802,-0.15791542908588,-0.8992226361288799,-0.250971548771452,0.9613573605490332,-0.0033268934634843,-0.8562678989960661,0.0169773111962096,0.317711013629805
CSO-18-11A-ADBAHO,33.54178674351585,8.873198847262248,3.889594259161655,3.696253367381329,-0.3587968045200765,-0.9712527155744624,-0.3315310995929793,0.2557082439237139,0.0817862476905974,-0.672729999602491,-0.0179850156050199,0.0663722591482478
CSO-18-11B-YLLRE,32.545081967213115,9.116803278688524,3.983672498636896,4.123747184024063,-0.1970612695924251,-1.0422822723455445,-0.4382706711722487,0.0361341943351379,-0.2283826394977287,-0.914357649104365,0.6632059860400734,1.0088318307464614
CSO-18-9B-MAMOLO,30.850955414012734,9.901910828025478,4.295272992110268,5.6637285905013846,1.513374875264893,0.0920358804821002,0.1874316932129503,1.6983607423714715,-0.7923785578515545,-2.8898323543474382,1.45567249633396,2.4393638299768003
CSO-8-3A-AIPRBR,30.27247191011236,7.269662921348314,3.367780889024331,3.472976485867284,-0.8062758610538636,-0.5651179032748602,-0.8083268975701481,0.7518838452744013,-0.164073021347473,-1.012516073934817,0.3287235827693857,0.664248181886357
CSO-8-3A-DAPAVA,29.46890756302521,8.221848739495798,3.666742894798602,3.680457105127737,0.7667330345214192,-0.1739025418112055,-0.0327785909446366,0.2822150159812358,-0.4434017118823081,-1.8899847375700527,0.9146078475979398,1.6556772811273328
CSO-8-3A-KVPECO,29.803703703703704,7.033333333333333,3.2613636901777463,3.522507514530907,-1.3191937867597658,-0.5030149160342877,-1.3663951643056156,0.5094918510561846,0.0472834086172802,-0.6524075962495887,-0.1048820060093154,0.0130091973673472
CSO-8-4A-ARAGR,30.758064516129032,9.225806451612904,4.009382351270348,3.5609271043632726,0.9992098501307156,-0.6271945476248656,0.104378691524235,-0.2109948634164602,-0.2227710622207095,-1.3609954429584163,0.7408492699267045,1.4395796348982095
CSO-8-4A-JRAAR,27.044067796610168,6.532203389830508,3.011620032883717,3.562696111775184,-0.7333197477975412,-1.0513415465952,-1.0149484198180778,0.2144013564692786,0.0864868600219461,-0.8887540002060009,0.0670940423337861,0.0626691852612025
CSO-9-2A-EXMOCO,26.37542662116041,8.211604095563139,3.609113405254144,4.559779333400742,-0.6551142145071245,-0.8830517647936997,-0.965064578622595,0.893357532126069,-0.6339821332384632,-1.3084196192361626,0.6303087735206098,1.213909987706406
CSO-9-4A-AGAPE,31.117977528089888,8.376404494382022,3.69132626163136,2.7717029677906795,0.3654002587056115,-1.0276733620615528,-0.0605527957745659,0.8760635559277845,-0.2600889305384072,-0.6872814530855396,0.3877183921476578,0.6467853395642862
CSO-9-4A-DKVIMO,29.258706467661693,6.689054726368159,3.176198235875169,4.2285380878293735,-0.8647817865043066,-0.6237896047647631,-1.0098480479472811,-0.1387163101004759,0.0113327796389806,-1.1433094477008734,0.0160587627619952,0.412227425878715
CSO-9-4A-DSMOMU,32.019723865877715,9.106508875739644,3.9445066360372936,3.8923791244976464,-0.0527645412030983,-0.0583452544913272,-0.441349971738703,-0.5305466791700112,-0.2264349691086939,-1.1262930345369084,0.3056955891010186,0.533883198429358
CSO-9-4A-DVGATO,30.105882352941176,8.690196078431372,3.749357735982695,4.064418195543442,0.1278734835914479,0.0524465612290322,-0.3443123893422155,-0.0171170025832396,-0.2926908987393957,-1.8093236037170992,0.8938652061768472,1.1583190129314744
CSO-9-4A-EGCAMO,29.285714285714285,7.339285714285714,3.3726416300938267,3.9476928853680193,0.8118958207750313,-0.5768901739114021,-0.2079066067385952,0.6754635849271204,-0.1519227752965648,-1.6088887811538983,0.4152748236715419,0.8151123813795361
CSO-9-4A-FAGIGA,29.949579831932773,8.109243697478991,3.7273721579437,2.923678691419494,0.85609260282204,0.6118413331640972,0.4158630817532041,-0.0862382655768383,-0.0787908222606272,-2.2649470099611664,0.2044681051739457,0.9608115178695796
CSO-9-4A-GSBRCO,28.418410041841003,6.939330543933054,3.210598186789973,4.392893705740641,-0.6468947251384403,0.1351356146247941,-0.9281311997543924,0.7447371772151801,-0.1783086917729115,-1.9187786327282448,0.6481495986023678,1.191396570362962
CSO-9-4A-KEMOCO,28.8283378746594,6.852861035422343,3.1997130545945525,4.539043388638346,-0.7999234742048379,-0.8114840219318392,-0.9953060597265568,1.1581098358298378,-0.0871454342359077,-1.1163259435654591,0.402794674129604,0.6691124211455441
CSO-9-4A-LCOMO,31.77570093457944,9.69392523364486,4.182958596855708,3.4601346852639248,1.0534348929124189,-0.3356587658732228,0.470185960000781,0.8163434106463983,-0.374679462480886,-1.504692588129354,0.898873144990855,1.161954460803258
CSO-9-4A-MLORO,29.83549783549784,7.1645021645021645,3.293134626409878,4.354060510392644,-0.8237599831195778,-0.7482652701809349,-1.1414933989459133,2.29272937150245,-0.0469452560863716,-1.054831733326384,0.5183085604559695,0.8380695082938598
CSO-9-4A-MPAME,28.806451612903224,7.903225806451613,3.4189868710256976,4.386490668822198,-0.129603082111063,-0.6417517389905748,-0.6538402816455414,-0.7595418756407971,-0.2235567098448388,-1.5496087480004506,1.0657948010700742,1.5173575354034172
CSO-9-4A-NSARPA,31.263013698630136,7.843835616438356,3.547503678598556,3.3560995126253554,-0.1884340709576855,-0.6318077749129426,-0.1328386053882715,-0.1583550079971792,-0.0521977074750807,-1.2699661600684071,0.0906292726718707,0.3660964728529423
CSO-9-4A-SLOCA,29.357142857142858,7.707792207792208,3.384630074738681,4.352400167286175,-1.2247770912585876,-0.7451376373592224,-1.240414143321982,1.6358987088596375,-0.1699175967110007,-1.1045445387603996,0.9019732967315232,1.1884481953440156
CSO-9-4A-YVDITR,25.80666666666667,6.826666666666667,3.0757095275967408,5.169910107768749,-0.6965767893185196,-1.4160157821981516,-1.0195618927717909,1.8522151803698683,-0.4492255232232779,-1.4788513185738217,1.018427271894606,1.4891463388252282
